SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2012,8,DEN,Ty Lawson,24.0,61.0,2124.0,0.49,0.53,0.36,0.54,0.82,0.58,0.28,0.26,109.0,111.0,105.0,110.0,110.0,110.0,102.0,116.0,73.5,90.2
2012,8,DEN,Arron Afflalo,26.0,62.0,2086.0,0.47,0.5,0.4,0.53,0.8,0.58,0.35,0.32,105.0,106.0,114.0,110.0,106.0,111.0,128.0,140.0,64.8,91.5
2012,8,DEN,Al Harrington,31.0,64.0,1761.0,0.45,0.52,0.33,0.51,0.68,0.54,0.23,0.39,100.0,109.0,96.0,105.0,90.0,102.0,83.0,174.0,37.6,13.5
2012,8,DEN,Andre Miller,35.0,66.0,1809.0,0.44,0.48,0.22,0.46,0.81,0.51,0.31,0.15,98.0,100.0,62.0,93.0,108.0,97.0,111.0,67.0,-36.0,-21.3
2012,8,DEN,Danilo Gallinari,23.0,43.0,1351.0,0.41,0.47,0.33,0.48,0.87,0.56,0.45,0.39,92.0,99.0,94.0,98.0,116.0,107.0,163.0,174.0,-8.2,39.8
2012,8,DEN,Corey Brewer,25.0,59.0,1287.0,0.43,0.5,0.26,0.47,0.69,0.5,0.28,0.27,97.0,105.0,75.0,96.0,92.0,96.0,102.0,122.0,-16.2,-23.4
2012,8,DEN,Kenneth Faried,22.0,46.0,1037.0,0.59,0.59,,0.59,0.66,0.62,0.53,0.0,131.0,123.0,,120.0,88.0,117.0,192.0,,60.9,69.2
2012,8,DEN,Nene,29.0,28.0,826.0,0.51,0.51,0.0,0.51,0.68,0.55,0.47,0.01,114.0,107.0,,104.0,90.0,105.0,172.0,3.0,12.1,18.1
2012,8,DEN,Rudy Fernandez,26.0,31.0,710.0,0.44,0.57,0.33,0.53,0.7,0.55,0.19,0.54,98.0,120.0,94.0,109.0,93.0,104.0,69.0,240.0,18.7,10.9
2012,8,DEN,Kosta Koufos,22.0,48.0,792.0,0.6,0.6,,0.6,0.6,0.61,0.29,0.0,134.0,126.0,,123.0,80.0,115.0,104.0,,42.9,35.1
2012,8,DEN,Timofey Mozgov,25.0,44.0,687.0,0.53,0.53,,0.53,0.68,0.56,0.3,0.0,117.0,110.0,,108.0,91.0,105.0,109.0,,14.8,12.3
2012,8,DEN,JaVale McGee,24.0,20.0,411.0,0.61,0.61,,0.61,0.37,0.59,0.34,0.0,137.0,128.0,,126.0,50.0,111.0,122.0,,37.9,21.1
2012,8,DEN,Chris Andersen,33.0,32.0,486.0,0.55,0.55,,0.55,0.61,0.58,0.76,0.0,122.0,115.0,,112.0,81.0,111.0,275.0,,12.7,16.1
2012,8,DEN,Jordan Hamilton,21.0,26.0,258.0,0.43,0.48,0.36,0.51,0.4,0.51,0.04,0.42,97.0,102.0,104.0,104.0,53.0,96.0,16.0,188.0,4.8,-4.3
2012,8,DEN,Wilson Chandler,24.0,8.0,215.0,0.39,0.42,0.25,0.41,0.83,0.44,0.15,0.15,88.0,88.0,72.0,84.0,111.0,84.0,55.0,67.0,-12.0,-13.8
2012,8,DEN,Julyan Stone,23.0,22.0,179.0,0.42,0.55,0.18,0.45,0.73,0.5,0.36,0.36,94.0,115.0,52.0,93.0,97.0,95.0,129.0,157.0,-2.2,-1.8
2012,8,DEN,DeMarre Carroll,25.0,4.0,21.0,1.0,1.0,,1.0,,1.0,0.0,0.0,223.0,210.0,,205.0,,190.0,,,6.2,5.7
2012,8,DEN,Team,,,,0.47,0.52,0.33,0.51,0.75,0.56,0.32,0.26,105.0,109.0,95.0,105.0,100.0,105.0,115.0,117.0,256.1,313.8
2012,8,DEN,League Average,,,,0.45,0.48,0.35,0.49,0.75,0.53,0.28,0.23,,,,,,,,,,
