Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2014,18,746,MIN,Minnesota Timberwolves,Gorgui Dieng,"January 18, 1990",24.0,NBA,C,60.0,15.0,818.0,6.8,13.7,0.5,0.1,0.1,1.0,6.8,13.6,0.5,3.6,5.6,0.63,6.2,11.9,18.1,2.4,1.8,3.0,3.3,6.5,17.2,,106.0,100.0
2015,18,746,MIN,Minnesota Timberwolves,Gorgui Dieng,"January 18, 1990",25.0,NBA,C,73.0,49.0,2193.0,6.0,11.9,0.51,0.0,0.1,0.17,6.0,11.7,0.51,4.4,5.7,0.78,5.2,8.9,14.1,3.4,1.6,2.9,2.9,4.4,16.5,,113.0,108.0
2016,18,746,MIN,Minnesota Timberwolves,Gorgui Dieng,"January 18, 1990",26.0,NBA,C,82.0,39.0,2220.0,7.0,13.1,0.53,0.1,0.5,0.3,6.9,12.7,0.54,4.7,5.6,0.83,3.6,9.7,13.3,3.2,2.1,2.2,3.2,5.0,18.8,,113.0,106.0
2017,18,746,MIN,Minnesota Timberwolves,Gorgui Dieng,"January 18, 1990",27.0,NBA,PF,82.0,82.0,2653.0,6.3,12.6,0.5,0.3,0.8,0.37,6.0,11.8,0.51,2.6,3.2,0.81,3.6,8.8,12.4,3.0,1.7,1.8,2.0,4.9,15.6,,114.0,110.0
2018,18,746,MIN,Minnesota Timberwolves,Gorgui Dieng,"January 18, 1990",28.0,NBA,C,79.0,0.0,1333.0,7.0,14.6,0.48,0.7,2.3,0.31,6.3,12.3,0.51,3.0,3.8,0.78,4.0,9.5,13.5,2.7,1.7,1.5,2.2,5.5,17.6,,112.0,109.0
2019,18,746,MIN,Minnesota Timberwolves,Gorgui Dieng,"January 18, 1990",29.0,NBA,C,76.0,2.0,1031.0,8.8,17.5,0.5,0.9,2.6,0.34,7.9,14.9,0.53,4.1,4.9,0.83,3.8,10.7,14.5,3.3,2.2,1.9,2.6,6.2,22.5,,114.0,108.0
2020,31,746,TOT,Total After Trade,Gorgui Dieng,"January 18, 1990",30.0,NBA,C,63.0,17.0,1096.0,7.0,15.4,0.46,2.3,6.4,0.36,4.8,9.0,0.53,3.3,4.3,0.77,3.9,11.2,15.0,3.1,2.2,2.5,2.5,5.3,19.7,,113.0,106.0
2020,18,746,MIN,Minnesota Timberwolves,Gorgui Dieng,"January 18, 1990",30.0,NBA,C,46.0,17.0,778.0,7.4,16.5,0.45,2.7,7.2,0.38,4.7,9.4,0.5,2.8,3.5,0.8,4.4,10.9,15.3,3.5,2.2,2.5,2.6,5.3,20.3,,113.0,107.0
2020,15,746,MEM,Memphis Grizzlies,Gorgui Dieng,"January 18, 1990",30.0,NBA,C,17.0,0.0,318.0,6.2,12.8,0.48,1.2,4.7,0.25,5.0,8.1,0.62,4.6,6.2,0.74,2.6,11.7,14.4,2.2,2.1,2.5,2.3,5.1,18.1,,112.0,105.0
2021,15,746,MEM,Memphis Grizzlies,Gorgui Dieng,"January 18, 1990",31.0,NBA,C,14.0,0.0,267.0,8.2,15.2,0.54,3.2,6.3,0.51,5.0,9.0,0.56,3.2,3.8,0.86,3.6,9.5,13.1,3.9,2.3,2.3,3.2,4.5,22.9,,122.0,105.0
