Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2004,19.0,DEN,NBA,SF,4.0,143.0,9.8,0.412,0.172,0.313,5.2,23.0,13.3,12.2,1.8,0.0,18.9,27.7,,-0.3,0.1,-0.2,-0.06,,-3.3,-1.5,-4.8,-0.1
2005,20.0,DEN,NBA,SF,5.0,180.0,14.4,0.494,0.012,0.386,8.6,8.9,8.8,11.7,0.9,0.5,11.8,28.5,,0.0,0.1,0.1,0.018,,1.4,-1.9,-0.5,0.1
2006,21.0,DEN,NBA,SF,5.0,193.0,10.7,0.431,0.04,0.525,6.2,14.4,9.7,14.3,1.1,0.4,11.0,31.2,,-0.3,0.3,0.0,-0.009,,-0.1,-1.4,-1.5,0.0
2007,22.0,DEN,NBA,SF,5.0,210.0,22.1,0.582,0.184,0.398,10.0,13.5,11.8,6.0,1.3,0.0,14.2,29.5,,0.5,0.1,0.6,0.144,,5.8,-0.6,5.2,0.4
2008,23.0,DEN,NBA,SF,4.0,146.0,14.9,0.447,0.091,0.33,13.1,14.4,13.7,9.7,0.7,0.5,10.6,32.0,,0.0,-0.1,-0.1,-0.018,,0.8,-3.4,-2.6,0.0
2009,24.0,DEN,NBA,SF,16.0,612.0,24.3,0.564,0.205,0.447,5.0,13.3,9.1,19.8,2.4,1.4,8.8,31.5,,1.9,0.6,2.6,0.201,,4.5,0.5,5.0,1.1
2010,25.0,DEN,NBA,SF,6.0,254.0,23.3,0.564,0.138,0.413,6.6,18.3,12.3,15.0,2.4,1.0,11.4,32.1,,0.6,0.1,0.7,0.132,,4.0,-0.9,3.1,0.3
2011,26.0,NYK,NBA,SF,4.0,156.0,22.5,0.505,0.295,0.386,8.5,23.0,14.9,26.8,1.7,1.4,11.2,32.7,,0.3,0.2,0.5,0.149,,6.1,0.5,6.6,0.3
2012,27.0,NYK,NBA,SF,5.0,204.0,21.5,0.489,0.145,0.331,7.4,17.4,12.2,14.1,1.6,0.5,9.0,36.2,,0.3,0.0,0.4,0.091,,4.8,-0.1,4.7,0.3
2013,28.0,NYK,NBA,PF,12.0,481.0,20.4,0.497,0.184,0.281,2.5,18.2,9.7,9.3,1.5,0.4,8.2,38.0,,0.4,0.8,1.1,0.114,,4.1,-1.2,2.9,0.6
2018,33.0,OKC,NBA,PF,6.0,194.0,9.7,0.452,0.389,0.208,1.7,16.7,9.3,1.6,2.5,1.9,7.1,19.1,,-0.2,0.3,0.1,0.018,,-2.0,-0.1,-2.2,0.0
2020,35.0,POR,NBA,PF,5.0,176.0,8.4,0.512,0.279,0.206,0.6,14.4,7.5,9.1,1.3,1.0,14.9,20.6,,-0.2,0.1,-0.1,-0.021,,-2.3,-0.7,-3.0,0.0
