Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2021,9,1727,DET,Detroit Pistons,21.0,NBA,PG,4,0,38,5.1,12.8,0.4,0.0,1.3,0.0,5.1,11.5,0.44,2.6,5.1,0.5,1.3,1.3,2.6,6.4,5.1,0.0,3.8,3.8,12.8,,86,108
