Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2005,23,1377,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",21.0,NBA,SG,82.0,82.0,2686.0,5.1,10.3,0.49,0.9,2.7,0.33,4.2,7.6,0.55,2.9,4.0,0.74,1.7,7.1,8.7,4.6,2.6,0.9,2.6,3.8,13.9,110.0,102.0
2006,23,1377,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",22.0,NBA,SF,82.0,82.0,3086.0,5.8,11.5,0.5,0.9,2.7,0.35,4.8,8.9,0.54,4.4,5.9,0.75,2.0,6.1,8.1,4.3,2.3,0.4,2.6,3.3,16.9,115.0,108.0
2007,23,1377,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",23.0,NBA,SG,76.0,76.0,3062.0,7.7,17.1,0.45,0.8,2.7,0.31,6.8,14.4,0.47,7.8,9.5,0.82,1.3,6.2,7.5,7.5,2.6,0.6,4.5,3.5,24.0,107.0,105.0
2008,23,1377,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",24.0,NBA,SF,82.0,82.0,3242.0,9.5,20.9,0.46,1.7,5.0,0.33,7.9,15.9,0.5,6.0,8.3,0.72,1.4,5.9,7.3,6.4,2.8,0.8,3.5,3.1,26.7,110.0,105.0
2009,23,1377,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",25.0,NBA,SF,82.0,82.0,3269.0,8.8,18.7,0.47,1.3,4.3,0.31,7.5,14.5,0.52,6.2,8.5,0.72,1.5,6.2,7.7,7.1,2.1,0.6,3.6,2.5,25.2,112.0,108.0
2010,23,1377,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",26.0,NBA,SF,82.0,82.0,3193.0,8.1,18.4,0.44,1.5,5.0,0.31,6.6,13.4,0.49,5.2,7.1,0.73,1.3,7.3,8.7,7.7,2.3,0.9,3.6,2.4,23.0,108.0,109.0
2011,23,1377,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",27.0,NBA,SF,67.0,67.0,2469.0,7.2,16.1,0.44,1.3,3.8,0.34,5.9,12.3,0.48,4.4,6.4,0.69,1.3,6.9,8.2,8.9,2.1,0.8,2.9,2.3,20.0,110.0,104.0
2012,23,1377,PHI,Philadelphia 76Ers,Andre Iguodala,"January 28, 1984",28.0,NBA,SF,62.0,62.0,2209.0,7.0,15.3,0.45,1.8,4.7,0.39,5.1,10.6,0.48,2.9,4.7,0.62,1.4,7.9,9.2,8.2,2.6,0.7,2.8,2.2,18.7,108.0,98.0
2013,8,1377,DEN,Denver Nuggets,Andre Iguodala,"January 28, 1984",29.0,NBA,SG,80.0,80.0,2779.0,7.2,16.0,0.45,1.7,5.2,0.32,5.5,10.8,0.52,2.8,4.9,0.57,1.5,6.2,7.7,7.9,2.5,0.9,3.7,2.3,18.9,105.0,105.0
2014,10,1377,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",30.0,NBA,SF,63.0,63.0,2040.0,5.4,11.2,0.48,1.5,4.3,0.35,3.9,6.9,0.56,2.1,3.2,0.65,1.3,5.9,7.2,6.4,2.3,0.4,2.4,2.5,14.4,113.0,103.0
2015,10,1377,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",31.0,NBA,SF,77.0,0.0,2069.0,5.5,11.7,0.47,1.7,5.0,0.35,3.7,6.7,0.55,1.6,2.7,0.6,1.0,5.0,6.1,5.4,2.1,0.6,2.1,2.4,14.3,110.0,103.0
2016,10,1377,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",32.0,NBA,SF,65.0,1.0,1732.0,4.9,10.3,0.48,1.5,4.3,0.35,3.4,6.0,0.57,1.4,2.3,0.61,1.5,5.9,7.3,6.1,2.0,0.5,2.2,2.8,12.7,115.0,105.0
2017,10,1377,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",33.0,NBA,SF,76.0,0.0,1998.0,5.3,10.0,0.53,1.5,4.3,0.36,3.7,5.7,0.65,1.7,2.5,0.71,1.2,6.1,7.3,6.3,1.8,0.9,1.4,2.3,13.8,129.0,105.0
2018,10,1377,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",34.0,NBA,SF,64.0,7.0,1622.0,4.4,9.5,0.46,1.0,3.5,0.28,3.4,6.0,0.57,1.6,2.6,0.63,1.5,5.8,7.3,6.2,1.6,1.1,2.0,2.9,11.4,113.0,109.0
2019,10,1377,GSW,Golden State Warriors,Andre Iguodala,"January 28, 1984",35.0,NBA,SF,68.0,13.0,1578.0,4.6,9.1,0.5,1.4,4.3,0.33,3.1,4.8,0.65,1.2,2.0,0.58,1.4,6.2,7.6,6.5,1.8,1.5,1.6,2.9,11.7,124.0,109.0
2020,16,1377,MIA,Miami Heat,Andre Iguodala,"January 28, 1984",36.0,NBA,SF,21.0,0.0,418.0,4.4,10.3,0.43,1.6,5.5,0.3,2.8,4.8,0.58,0.7,1.8,0.4,2.0,7.1,9.1,6.0,1.6,2.5,3.0,4.1,11.2,101.0,107.0
2021,16,1377,MIA,Miami Heat,Andre Iguodala,"January 28, 1984",37.0,NBA,SF,28.0,2.0,600.0,3.6,9.6,0.37,2.3,7.3,0.31,1.3,2.3,0.57,0.4,0.9,0.46,1.1,7.0,8.0,5.3,2.5,1.0,2.4,3.4,9.8,98.0,108.0
