Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,2.0,2021,BOS,Boston Celtics,Jerome Moiso,"June 15, 1978",22.0,NBA,C,24.0,0.0,5.6,0.5,1.3,0.4,0.0,0.0,0.0,0.5,1.2,0.41,0.4,0.5,1.1,0.42,0.5,1.3,1.8,0.1,0.1,0.2,0.8,1.2,1.5
2002,,2021,CHH,None,Jerome Moiso,"June 15, 1978",23.0,NBA,C,15.0,0.0,5.1,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.4,0.0,0.0,,0.3,1.4,1.7,0.3,0.2,0.1,0.5,0.8,1.1
2003,19.0,2021,NOH,New Orleans Hornets,Jerome Moiso,"June 15, 1978",24.0,NBA,C,51.0,1.0,12.6,1.7,3.4,0.52,0.0,0.0,,1.7,3.4,0.52,0.52,0.5,0.8,0.66,1.2,2.3,3.5,0.4,0.4,0.9,0.9,1.7,4.0
2004,28.0,2021,TOR,Toronto Raptors,Jerome Moiso,"June 15, 1978",25.0,NBA,PF,35.0,1.0,11.9,1.1,2.4,0.48,0.0,0.0,0.0,1.1,2.4,0.48,0.48,0.6,1.1,0.58,1.2,2.1,3.2,0.2,0.5,0.3,0.7,1.2,2.9
2005,31.0,2021,TOT,Total After Trade,Jerome Moiso,"June 15, 1978",26.0,NBA,"C,PF",20.0,1.0,6.0,0.5,0.9,0.5,0.0,0.1,0.0,0.5,0.9,0.53,0.5,0.5,0.7,0.77,0.5,1.4,1.9,0.1,0.2,0.3,0.4,0.7,1.4
2005,28.0,2021,TOR,Toronto Raptors,Jerome Moiso,"June 15, 1978",26.0,NBA,C,8.0,1.0,8.6,0.4,1.1,0.33,0.0,0.1,0.0,0.4,1.0,0.38,0.33,1.0,1.1,0.89,0.8,2.1,2.9,0.0,0.3,0.4,0.8,0.9,1.8
2005,3.0,2021,NJN,New Jersey Nets,Jerome Moiso,"June 15, 1978",26.0,NBA,C,8.0,0.0,3.0,0.4,0.5,0.75,0.0,0.0,,0.4,0.5,0.75,0.75,0.3,0.5,0.5,0.4,0.5,0.9,0.0,0.0,0.1,0.1,0.3,1.0
2005,6.0,2021,CLE,Cleveland Cavaliers,Jerome Moiso,"June 15, 1978",26.0,NBA,PF,4.0,0.0,6.8,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,0.0,0.0,,0.3,1.5,1.8,0.3,0.3,0.5,0.0,1.0,1.5
