SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016,26,SAC,Rajon Rondo,29,72,2537,16.9,0.51,0.22,0.19,3.3,15.2,9.3,48.0,2.7,0.3,24.7,18.8,2.3,2.3,4.6,0.09,1.0,0.0,1.0,1.9
2016,26,SAC,Rudy Gay,29,70,2379,15.5,0.54,0.21,0.25,4.7,15.9,10.4,8.0,2.0,1.7,11.1,22.4,1.8,2.1,3.8,0.08,-0.1,-0.3,-0.3,1.0
2016,26,SAC,DeMarcus Cousins,25,65,2246,23.6,0.54,0.16,0.5,7.7,28.2,18.0,17.0,2.2,3.3,13.3,35.4,2.4,3.3,5.7,0.12,2.7,0.6,3.3,3.0
2016,26,SAC,Darren Collison,28,74,2219,15.9,0.59,0.28,0.29,1.4,6.8,4.1,21.7,1.6,0.1,12.9,19.2,4.5,0.7,5.2,0.11,0.9,-0.8,0.1,1.2
2016,26,SAC,Omri Casspi,27,69,1880,13.9,0.59,0.44,0.26,3.4,20.1,11.8,7.5,1.4,0.7,12.0,17.8,2.1,1.5,3.6,0.09,0.4,-0.2,0.1,1.0
2016,26,SAC,Marco Belinelli,29,68,1672,9.4,0.5,0.47,0.22,0.7,6.9,3.8,11.1,1.1,0.1,10.3,19.7,0.2,0.3,0.5,0.01,-2.1,-1.7,-3.8,-0.8
2016,26,SAC,Kosta Koufos,26,78,1482,15.1,0.54,0.0,0.23,12.4,18.4,15.4,3.3,1.3,3.8,8.9,15.4,2.1,1.4,3.5,0.11,-1.3,-0.6,-2.0,0.0
2016,26,SAC,Ben McLemore,22,68,1443,8.6,0.53,0.41,0.23,2.6,8.5,5.6,7.9,1.7,0.6,16.5,17.6,-0.4,0.7,0.3,0.01,-3.1,-0.7,-3.8,-0.7
2016,26,SAC,Willie Cauley-Stein,22,66,1412,15.3,0.59,0.01,0.37,10.3,16.6,13.5,3.8,1.6,3.8,10.5,13.2,2.4,1.4,3.8,0.13,-0.8,0.1,-0.8,0.4
2016,26,SAC,Quincy Acy,25,59,876,14.7,0.63,0.23,0.32,8.1,15.1,11.6,4.4,1.6,2.2,10.0,13.1,1.8,0.7,2.5,0.14,-0.2,0.2,-0.1,0.4
2016,26,SAC,James Anderson,26,51,721,6.0,0.47,0.48,0.16,2.0,10.9,6.5,7.7,1.4,1.6,18.0,13.7,-0.6,0.4,-0.3,-0.02,-3.9,-0.6,-4.5,-0.5
2016,26,SAC,Seth Curry,25,44,692,13.8,0.6,0.5,0.24,1.4,7.9,4.7,14.2,1.5,0.4,12.7,17.4,1.2,0.2,1.4,0.1,0.7,-0.9,-0.2,0.3
2016,26,SAC,Caron Butler,35,17,176,11.3,0.49,0.3,0.2,3.1,10.4,6.8,8.3,2.5,0.5,4.5,16.2,0.1,0.1,0.3,0.07,-2.5,0.6,-1.8,0.0
2016,26,SAC,Eric Moreland,24,8,48,7.4,0.52,0.0,0.67,6.8,17.9,12.4,2.7,0.0,6.7,27.9,9.5,0.0,0.0,0.0,0.01,-4.4,-0.1,-4.5,0.0
2016,26,SAC,Duje Dukan,24,1,24,4.2,0.3,0.5,0.0,9.1,9.0,9.0,5.6,2.0,0.0,0.0,17.7,0.0,0.0,0.0,-0.06,-4.3,-2.6,-7.0,0.0
