Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016,6,CLE,Cleveland Cavaliers,LeBron James,31,76,2709,27.5,0.59,0.2,0.35,4.7,18.8,11.8,36.0,2.0,1.5,13.2,31.4,9.6,4.0,13.6,0.24,7.0,2.0,9.0,7.5
2016,6,CLE,Cleveland Cavaliers,Kevin Love,27,77,2424,19.0,0.55,0.45,0.32,7.0,28.4,17.8,12.2,1.2,1.4,11.3,23.4,4.7,3.8,8.5,0.17,3.0,0.3,3.3,3.3
2016,6,CLE,Cleveland Cavaliers,J.R. Smith,30,77,2362,12.4,0.54,0.6,0.08,2.1,8.3,5.2,8.5,1.8,0.7,6.3,18.0,3.0,2.5,5.5,0.11,0.2,0.3,0.5,1.5
2016,6,CLE,Cleveland Cavaliers,Tristan Thompson,24,82,2269,15.9,0.61,0.0,0.58,13.5,23.3,18.4,4.0,0.9,1.8,10.4,11.7,5.6,3.1,8.7,0.18,0.5,-0.3,0.2,1.2
2016,6,CLE,Cleveland Cavaliers,Matthew Dellavedova,25,76,1867,11.3,0.53,0.47,0.13,2.0,7.8,4.9,26.2,1.2,0.4,17.7,15.9,2.2,1.6,3.8,0.1,-0.7,-0.5,-1.2,0.4
2016,6,CLE,Cleveland Cavaliers,Kyrie Irving,23,53,1667,19.9,0.54,0.3,0.22,3.0,7.6,5.3,26.6,1.7,0.9,11.4,29.5,3.2,1.7,5.0,0.14,3.2,-0.8,2.3,1.8
2016,6,CLE,Cleveland Cavaliers,Richard Jefferson,35,74,1326,9.7,0.58,0.55,0.28,1.3,9.6,5.5,6.4,1.3,0.9,10.9,13.4,1.4,1.3,2.7,0.1,-1.6,0.5,-1.2,0.3
2016,6,CLE,Cleveland Cavaliers,Timofey Mozgov,29,76,1326,14.6,0.59,0.02,0.26,9.5,19.2,14.4,3.9,0.9,3.5,15.0,16.1,1.8,1.9,3.7,0.13,-1.7,0.3,-1.4,0.2
2016,6,CLE,Cleveland Cavaliers,Iman Shumpert,25,54,1316,8.4,0.48,0.48,0.17,2.8,14.6,8.7,9.8,2.1,1.2,14.8,13.2,-0.1,1.8,1.7,0.06,-3.0,1.4,-1.5,0.1
2016,6,CLE,Cleveland Cavaliers,Mo Williams,33,41,748,12.4,0.53,0.34,0.14,0.9,9.9,5.4,21.1,1.0,0.5,15.1,22.8,0.4,0.7,1.1,0.07,-0.9,-0.6,-1.5,0.1
2016,6,CLE,Cleveland Cavaliers,James Jones,35,48,463,11.6,0.58,0.73,0.18,2.0,10.2,6.1,4.5,1.2,1.8,7.8,16.2,0.7,0.5,1.2,0.12,-0.2,-0.1,-0.3,0.2
2016,6,CLE,Cleveland Cavaliers,Channing Frye,32,26,446,14.9,0.59,0.71,0.09,3.1,20.4,11.8,9.1,0.9,1.5,7.2,18.3,0.9,0.6,1.5,0.16,1.3,-0.2,1.0,0.3
2016,6,CLE,Cleveland Cavaliers,Jared Cunningham,24,40,355,5.9,0.46,0.35,0.53,1.0,8.2,4.6,7.6,1.7,0.5,13.8,16.6,-0.2,0.4,0.1,0.02,-5.5,0.0,-5.6,-0.3
2016,6,CLE,Cleveland Cavaliers,Anderson Varejao,33,31,310,11.2,0.47,0.01,0.28,8.8,24.3,16.6,9.3,1.8,1.3,15.8,14.8,0.1,0.5,0.6,0.09,-3.4,1.0,-2.4,0.0
2016,6,CLE,Cleveland Cavaliers,Jordan McRae,24,15,113,14.2,0.54,0.21,0.25,2.0,9.9,6.0,22.3,0.0,0.7,13.5,26.7,0.1,0.1,0.2,0.08,0.7,-3.0,-2.4,0.0
2016,6,CLE,Cleveland Cavaliers,Sasha Kaun,30,25,95,12.5,0.53,0.0,0.65,14.4,16.5,15.5,4.5,2.2,4.3,24.3,13.7,0.0,0.2,0.2,0.1,-3.3,0.5,-2.8,0.0
2016,6,CLE,Cleveland Cavaliers,Dahntay Jones,35,1,42,10.3,0.46,0.14,0.0,2.7,10.7,6.7,7.3,1.2,3.9,0.0,15.1,0.0,0.1,0.1,0.1,-2.7,-0.3,-3.0,0.0
2016,6,CLE,Cleveland Cavaliers,Joe Harris,24,5,15,3.4,0.38,1.0,0.0,0.0,22.5,11.3,18.2,0.0,0.0,20.0,15.1,0.0,0.0,0.0,-0.03,-5.0,-0.9,-5.9,0.0
