Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,23.0,PHI,NBA,SF,5.0,5.0,147.0,2.0,6.9,0.286,1.7,5.9,0.292,0.2,1.0,0.25,0.5,0.5,1.0,0.7,2.4,3.2,2.0,1.0,0.2,2.0,4.4,6.1
2008,26.0,UTA,NBA,SG,12.0,0.0,259.0,4.2,10.1,0.411,1.5,5.3,0.289,2.6,4.9,0.543,3.2,3.5,0.92,0.7,2.9,3.6,1.0,0.6,1.1,1.1,3.9,13.1
2009,27.0,UTA,NBA,SF,5.0,2.0,136.0,4.8,12.2,0.391,3.2,6.9,0.462,1.6,5.3,0.3,1.3,1.9,0.714,0.5,2.4,2.9,3.4,0.8,0.3,0.5,2.4,14.0
2010,28.0,UTA,NBA,SG,10.0,0.0,210.0,5.5,10.5,0.525,1.9,3.9,0.478,3.6,6.5,0.553,1.4,1.5,0.889,0.0,1.9,1.9,2.2,0.9,0.0,1.2,3.8,14.2
2011,29.0,CHI,NBA,SG,16.0,0.0,276.0,5.0,12.8,0.388,2.9,6.8,0.423,2.1,6.0,0.348,0.9,0.9,1.0,0.1,2.3,2.5,2.2,1.0,0.4,2.1,4.6,13.7
2012,30.0,CHI,NBA,SG,6.0,0.0,94.0,3.4,8.4,0.409,1.5,5.0,0.308,1.9,3.4,0.556,0.4,0.8,0.5,0.4,3.4,3.8,3.4,1.1,1.1,1.9,3.8,8.8
2013,31.0,ATL,NBA,SF,6.0,2.0,177.0,3.9,10.0,0.388,2.4,6.9,0.353,1.4,3.1,0.467,2.2,2.4,0.917,0.0,4.1,4.1,0.8,0.4,0.8,1.2,2.8,12.4
2014,32.0,ATL,NBA,SG,7.0,7.0,250.0,4.3,9.5,0.455,3.3,7.8,0.426,1.0,1.7,0.583,1.6,1.7,0.917,0.3,5.0,5.3,0.7,0.6,0.3,1.6,2.2,13.5
2015,33.0,ATL,NBA,SG,14.0,14.0,526.0,3.6,9.1,0.391,2.7,7.5,0.355,0.9,1.6,0.565,0.9,1.1,0.813,0.1,4.7,4.8,2.3,1.4,1.0,1.4,1.8,10.7
2016,34.0,ATL,NBA,SG,10.0,8.0,316.0,4.0,8.5,0.467,2.7,6.2,0.444,1.3,2.4,0.524,1.0,1.0,1.0,0.3,5.1,5.5,1.1,1.0,0.5,0.9,2.6,11.7
2017,35.0,CLE,NBA,SG,18.0,0.0,326.0,3.8,8.8,0.425,3.0,7.6,0.391,0.8,1.2,0.636,1.1,1.1,1.0,0.2,3.1,3.3,1.4,0.8,0.6,0.8,2.4,11.6
2018,36.0,CLE,NBA,SG,22.0,11.0,505.0,4.2,10.1,0.418,3.2,7.8,0.413,1.0,2.3,0.438,1.4,1.6,0.864,0.4,3.3,3.7,1.4,0.6,0.6,1.0,3.1,13.0
2019,37.0,UTA,NBA,SG,4.0,0.0,30.0,3.6,9.6,0.375,2.4,7.2,0.333,1.2,2.4,0.5,2.4,3.6,0.667,1.2,4.8,6.0,0.0,0.0,0.0,1.2,7.2,12.0
2020,38.0,MIL,NBA,SF,10.0,0.0,119.0,6.1,14.2,0.426,4.5,11.2,0.405,1.5,3.0,0.5,2.1,2.1,1.0,0.3,2.1,2.4,0.3,0.9,0.3,1.5,2.7,18.8
