Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
5,2546,Brandon Sampson,"May 1, 1997",14,2,214,28,60,0.47,11,29,0.38,17,31,0.55,0.56,4,6,0.67,3,13,16,10,8,3,12,19,71,0
