Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,24,702,PHO,Phoenix Suns,25.0,NBA,SF,75.0,2309.0,21.3,0.61,0.0,0.31,3.6,9.2,6.5,23.6,2.3,0.5,15.4,27.0,,5.5,2.8,8.3,0.17,,3.4,0.2,3.6,3.3
1981,24,702,PHO,Phoenix Suns,26.0,NBA,SG,78.0,2182.0,18.4,0.58,0.02,0.23,3.2,6.8,5.1,21.8,2.0,0.3,15.5,25.6,,4.0,3.2,7.1,0.16,,1.8,0.1,1.9,2.1
1982,24,702,PHO,Phoenix Suns,27.0,NBA,SF,55.0,1182.0,18.3,0.55,0.02,0.17,2.0,7.5,4.8,23.3,1.9,0.1,13.5,29.0,,1.2,1.4,2.7,0.11,,1.4,-0.6,0.8,0.8
1983,24,702,PHO,Phoenix Suns,28.0,NBA,SG,80.0,2491.0,19.1,0.55,0.02,0.18,2.9,5.7,4.4,25.1,2.2,0.3,11.9,25.8,,4.9,3.2,8.1,0.16,,2.3,0.0,2.3,2.7
1984,24,702,PHO,Phoenix Suns,29.0,NBA,SG,78.0,2546.0,18.5,0.56,0.07,0.21,1.7,7.6,4.6,25.0,2.0,0.3,13.3,25.9,,4.2,2.0,6.2,0.12,,1.9,-0.8,1.0,1.9
1985,24,702,PHO,Phoenix Suns,30.0,NBA,SG,23.0,570.0,14.9,0.51,0.03,0.24,1.2,5.7,3.5,26.8,1.5,0.0,12.8,27.9,,0.2,0.4,0.6,0.05,,-0.6,-2.1,-2.7,-0.1
1986,24,702,PHO,Phoenix Suns,31.0,NBA,SG,70.0,2239.0,18.1,0.54,0.06,0.24,2.9,7.4,5.2,26.5,2.0,0.1,13.4,29.2,,2.5,1.7,4.2,0.09,,1.7,-1.3,0.4,1.4
1987,24,702,PHO,Phoenix Suns,32.0,NBA,SG,79.0,2646.0,19.3,0.56,0.05,0.22,3.9,6.4,5.2,22.7,1.7,0.1,12.0,28.9,,4.5,1.2,5.8,0.1,,2.8,-1.5,1.4,2.2
1988,24,702,PHO,Phoenix Suns,33.0,NBA,SF,68.0,1951.0,17.8,0.54,0.09,0.22,1.8,7.4,4.6,21.9,2.1,0.1,10.0,26.3,,3.0,0.9,3.8,0.09,,1.8,-1.2,0.6,1.3
1989,8,702,DEN,Denver Nuggets,34.0,NBA,SG,81.0,1857.0,16.7,0.54,0.06,0.18,2.2,6.5,4.2,15.3,1.7,0.2,10.2,26.7,,2.1,1.4,3.5,0.09,,0.6,-1.2,-0.6,0.7
1990,8,702,DEN,Denver Nuggets,35.0,NBA,SG,69.0,1635.0,18.3,0.53,0.04,0.22,2.8,9.1,5.7,14.9,1.6,0.3,8.3,29.6,,2.1,1.5,3.6,0.1,,1.4,-0.6,0.8,1.1
1991,31,702,TOT,Total After Trade,36.0,NBA,SG,71.0,1483.0,15.5,0.51,0.04,0.14,4.5,7.9,6.1,12.2,2.3,0.1,8.8,24.6,,1.3,0.6,2.0,0.06,,-0.6,-1.1,-1.7,0.1
1991,8,702,DEN,Denver Nuggets,36.0,NBA,SG,39.0,1044.0,17.1,0.51,0.05,0.14,4.3,7.1,5.6,11.7,2.5,0.2,8.2,26.0,,1.2,0.1,1.3,0.06,,0.1,-1.5,-1.5,0.1
1991,25,702,POR,Portland Trail Blazers,36.0,NBA,SG,32.0,439.0,11.7,0.48,0.02,0.12,4.8,9.7,7.3,13.3,2.0,0.0,10.9,21.3,,0.1,0.5,0.6,0.07,,-2.2,0.0,-2.2,0.0
1992,8,702,DEN,Denver Nuggets,37.0,NBA,SF,46.0,741.0,16.6,0.51,0.04,0.23,2.8,7.7,5.1,16.0,1.9,0.1,9.2,26.8,,1.0,0.5,1.5,0.1,,0.7,-0.7,0.1,0.4
