PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Tim Duncan,33.0,78.0,2438.0,0.518,0.522,0.182,0.519,0.725,0.5589999999999999,0.34600000000000003,0.01,112.0,106.0,51.0,104.0,95.0,103.0,115.0,5.0,40.4,41.4
Manu Ginóbili,32.0,75.0,2150.0,0.441,0.48100000000000004,0.377,0.514,0.87,0.584,0.39299999999999996,0.38799999999999996,96.0,98.0,106.0,103.0,115.0,108.0,131.0,175.0,23.7,86.8
Richard Jefferson,29.0,81.0,2520.0,0.467,0.515,0.316,0.505,0.735,0.551,0.37,0.24100000000000002,101.0,105.0,89.0,101.0,97.0,102.0,123.0,109.0,6.9,15.3
George Hill,23.0,78.0,2276.0,0.478,0.505,0.39899999999999997,0.529,0.772,0.5720000000000001,0.321,0.255,104.0,103.0,113.0,106.0,102.0,105.0,107.0,115.0,41.9,49.4
Tony Parker,27.0,56.0,1728.0,0.48700000000000004,0.49700000000000005,0.294,0.494,0.7559999999999999,0.542,0.344,0.048,106.0,101.0,83.0,99.0,100.0,100.0,114.0,21.0,-9.0,-1.0
DeJuan Blair,20.0,82.0,1494.0,0.556,0.5579999999999999,0.0,0.556,0.547,0.564,0.325,0.004,120.0,113.0,,111.0,72.0,104.0,108.0,2.0,54.3,23.6
Roger Mason,29.0,79.0,1515.0,0.389,0.45299999999999996,0.33299999999999996,0.478,0.794,0.49,0.069,0.532,84.0,92.0,94.0,95.0,105.0,90.0,23.0,240.0,-22.7,-53.8
Matt Bonner,29.0,65.0,1161.0,0.446,0.539,0.39,0.5670000000000001,0.7290000000000001,0.581,0.129,0.621,97.0,110.0,110.0,113.0,96.0,107.0,43.0,280.0,49.5,30.1
Antonio McDyess,35.0,77.0,1617.0,0.479,0.48100000000000004,0.0,0.479,0.632,0.49200000000000005,0.133,0.005,104.0,98.0,,96.0,83.0,91.0,44.0,2.0,-18.6,-46.0
Keith Bogans,29.0,79.0,1559.0,0.40299999999999997,0.49,0.35700000000000004,0.52,0.74,0.542,0.168,0.6579999999999999,87.0,100.0,101.0,104.0,98.0,100.0,56.0,296.0,11.6,-0.5
Ian Mahinmi,23.0,26.0,165.0,0.636,0.636,,0.636,0.66,0.667,0.855,0.0,138.0,129.0,,127.0,87.0,123.0,284.0,,14.9,18.8
Malik Hairston,22.0,47.0,317.0,0.526,0.585,0.182,0.539,0.5670000000000001,0.555,0.395,0.145,114.0,119.0,51.0,108.0,75.0,102.0,131.0,65.0,5.9,2.1
Michael Finley,36.0,25.0,395.0,0.381,0.429,0.317,0.44799999999999995,0.667,0.461,0.09300000000000001,0.423,83.0,87.0,89.0,90.0,88.0,85.0,31.0,190.0,-10.1,-16.6
Garrett Temple,23.0,13.0,193.0,0.43799999999999994,0.439,0.435,0.516,0.667,0.546,0.32799999999999996,0.359,95.0,89.0,123.0,103.0,88.0,101.0,109.0,162.0,1.9,0.5
Theo Ratliff,36.0,21.0,183.0,0.444,0.444,,0.444,0.5,0.45,0.111,0.0,96.0,90.0,,89.0,66.0,83.0,37.0,,-4.1,-7.0
Marcus Haislip,29.0,10.0,44.0,0.47600000000000003,0.43799999999999994,0.6,0.5479999999999999,0.4,0.539,0.23800000000000002,0.23800000000000002,103.0,89.0,169.0,109.0,53.0,99.0,79.0,107.0,2.0,-0.2
Cedric Jackson,23.0,3.0,25.0,0.28600000000000003,0.4,0.0,0.28600000000000003,0.75,0.4,0.5710000000000001,0.28600000000000003,62.0,81.0,,57.0,99.0,74.0,190.0,129.0,-3.0,-2.5
Team,,,,0.475,0.51,0.359,0.516,0.742,0.5539999999999999,0.299,0.22899999999999998,103.0,104.0,101.0,103.0,98.0,102.0,100.0,103.0,200.6,166.0
League Average,,,,0.461,0.49200000000000005,0.355,0.501,0.759,0.5429999999999999,0.3,0.222,,,,,,,,,,
