PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Stephen Jackson,31.0,72.0,2829.0,0.423,0.457,0.33399999999999996,0.469,0.7859999999999999,0.52,0.309,0.275,92.0,93.0,94.0,94.0,104.0,96.0,103.0,124.0,-80.9,-67.1
Gerald Wallace,27.0,76.0,3119.0,0.484,0.503,0.371,0.511,0.7759999999999999,0.586,0.5770000000000001,0.14800000000000002,105.0,102.0,105.0,102.0,102.0,108.0,192.0,67.0,19.6,102.1
Raymond Felton,25.0,80.0,2643.0,0.45899999999999996,0.475,0.385,0.494,0.763,0.525,0.204,0.184,99.0,97.0,108.0,99.0,101.0,97.0,68.0,83.0,-11.2,-33.3
Boris Diaw,27.0,82.0,2906.0,0.48200000000000004,0.541,0.32,0.525,0.769,0.552,0.19,0.267,105.0,110.0,90.0,105.0,101.0,102.0,63.0,120.0,37.9,15.4
D.J. Augustin,22.0,80.0,1472.0,0.386,0.381,0.39299999999999996,0.467,0.779,0.516,0.301,0.409,84.0,78.0,111.0,93.0,103.0,95.0,100.0,184.0,-29.6,-27.0
Nazr Mohammed,32.0,58.0,984.0,0.5529999999999999,0.5529999999999999,,0.5529999999999999,0.648,0.578,0.365,0.0,120.0,112.0,,110.0,85.0,106.0,122.0,,35.5,27.9
Ronald Murray,30.0,46.0,993.0,0.389,0.425,0.313,0.439,0.71,0.484,0.319,0.319,84.0,86.0,88.0,88.0,94.0,89.0,106.0,144.0,-50.6,-54.9
Tyson Chandler,27.0,51.0,1163.0,0.574,0.574,,0.574,0.733,0.643,0.826,0.0,124.0,117.0,,115.0,97.0,118.0,275.0,,27.7,51.7
Stephen Graham,27.0,70.0,804.0,0.496,0.542,0.32,0.529,0.6459999999999999,0.551,0.271,0.20800000000000002,107.0,110.0,90.0,106.0,85.0,101.0,90.0,94.0,13.7,4.3
Tyrus Thomas,23.0,25.0,542.0,0.442,0.446,0.0,0.442,0.7290000000000001,0.499,0.395,0.009000000000000001,96.0,91.0,,88.0,96.0,92.0,132.0,4.0,-25.3,-22.1
Derrick Brown,22.0,57.0,535.0,0.46299999999999997,0.47100000000000003,0.28600000000000003,0.469,0.667,0.52,0.49,0.048,100.0,96.0,81.0,94.0,88.0,96.0,163.0,21.0,-9.2,-8.0
Theo Ratliff,36.0,28.0,624.0,0.466,0.466,,0.466,0.7829999999999999,0.528,0.397,0.0,101.0,95.0,,93.0,103.0,97.0,132.0,,-8.2,-3.9
Larry Hughes,31.0,14.0,295.0,0.327,0.308,0.35700000000000004,0.397,0.853,0.467,0.318,0.39299999999999996,71.0,63.0,101.0,79.0,112.0,86.0,106.0,177.0,-22.2,-18.4
Gerald Henderson,22.0,43.0,355.0,0.35600000000000004,0.38799999999999996,0.21,0.375,0.745,0.45299999999999996,0.452,0.183,77.0,79.0,59.0,75.0,98.0,83.0,150.0,82.0,-26.2,-22.4
Raja Bell,33.0,5.0,157.0,0.436,0.484,0.375,0.518,1.0,0.5329999999999999,0.054000000000000006,0.436,95.0,98.0,106.0,103.0,132.0,98.0,18.0,197.0,1.9,-1.2
Vladimir Radmanović,29.0,8.0,133.0,0.33299999999999996,0.35,0.318,0.41700000000000004,0.667,0.43700000000000006,0.14300000000000002,0.524,72.0,71.0,90.0,83.0,88.0,80.0,48.0,236.0,-7.1,-9.5
DeSagana Diop,28.0,27.0,262.0,0.517,0.517,,0.517,0.222,0.485,0.31,0.0,112.0,105.0,,103.0,29.0,89.0,103.0,,1.0,-3.8
Acie Law,25.0,9.0,33.0,0.312,0.33299999999999996,0.0,0.312,0.857,0.419,0.43799999999999994,0.062,68.0,68.0,,62.0,113.0,77.0,146.0,28.0,-6.0,-4.7
Alexis Ajinça,21.0,6.0,30.0,0.5,0.5,,0.5,0.0,0.479,0.1,0.0,108.0,102.0,,100.0,,88.0,33.0,,-0.0,-1.3
Team,,,,0.475,0.502,0.35700000000000004,0.508,0.742,0.5539999999999999,0.36200000000000004,0.18600000000000003,103.0,102.0,101.0,101.0,98.0,102.0,121.0,84.0,59.1,105.5
League Average,,,,0.461,0.49200000000000005,0.355,0.501,0.759,0.5429999999999999,0.3,0.222,,,,,,,,,,
