PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Andray Blatche,23.0,81.0,2256.0,0.478,0.48700000000000004,0.295,0.485,0.7440000000000001,0.519,0.23399999999999999,0.044000000000000004,104.0,99.0,83.0,97.0,98.0,96.0,78.0,20.0,-31.5,-53.6
Antawn Jamison,33.0,41.0,1595.0,0.45,0.483,0.345,0.491,0.701,0.528,0.31,0.24,98.0,98.0,97.0,98.0,92.0,97.0,103.0,108.0,-13.0,-23.8
Caron Butler,29.0,47.0,1853.0,0.42200000000000004,0.447,0.263,0.44,0.877,0.506,0.304,0.13699999999999998,92.0,91.0,74.0,88.0,116.0,93.0,101.0,62.0,-84.0,-58.4
Gilbert Arenas,28.0,32.0,1169.0,0.41100000000000003,0.43700000000000006,0.348,0.462,0.7390000000000001,0.511,0.336,0.294,89.0,89.0,98.0,92.0,97.0,94.0,112.0,132.0,-47.9,-45.8
Randy Foye,26.0,70.0,1667.0,0.414,0.442,0.34600000000000003,0.46399999999999997,0.89,0.515,0.23399999999999999,0.294,90.0,90.0,98.0,93.0,117.0,95.0,78.0,132.0,-44.9,-37.4
Nick Young,24.0,74.0,1421.0,0.418,0.423,0.406,0.479,0.8,0.519,0.233,0.305,91.0,86.0,114.0,96.0,105.0,96.0,78.0,137.0,-23.8,-29.0
Mike Miller,29.0,54.0,1805.0,0.501,0.515,0.479,0.596,0.8240000000000001,0.623,0.196,0.395,109.0,105.0,135.0,119.0,109.0,115.0,65.0,178.0,82.4,75.2
Brendan Haywood,30.0,49.0,1614.0,0.561,0.561,,0.561,0.6459999999999999,0.591,0.47200000000000003,0.0,122.0,114.0,,112.0,85.0,109.0,157.0,,40.5,38.7
Earl Boykins,33.0,67.0,1117.0,0.42700000000000005,0.446,0.317,0.45,0.865,0.498,0.221,0.149,93.0,91.0,89.0,90.0,114.0,92.0,74.0,67.0,-40.6,-40.1
JaVale McGee,22.0,60.0,968.0,0.508,0.51,0.0,0.508,0.638,0.539,0.37799999999999995,0.003,110.0,104.0,,101.0,84.0,99.0,126.0,1.0,4.6,-2.8
Al Thornton,26.0,24.0,674.0,0.46299999999999997,0.47200000000000003,0.353,0.47700000000000004,0.6940000000000001,0.517,0.33299999999999996,0.079,100.0,96.0,100.0,95.0,92.0,95.0,111.0,35.0,-10.3,-13.0
Shaun Livingston,24.0,26.0,666.0,0.535,0.547,0.0,0.535,0.875,0.5820000000000001,0.26,0.022000000000000002,116.0,111.0,,107.0,115.0,107.0,86.0,10.0,12.7,16.2
James Singleton,28.0,32.0,766.0,0.384,0.406,0.133,0.389,0.8390000000000001,0.45399999999999996,0.295,0.079,83.0,82.0,38.0,78.0,111.0,84.0,98.0,36.0,-42.3,-38.1
DeShawn Stevenson,28.0,40.0,616.0,0.282,0.439,0.177,0.335,0.72,0.382,0.243,0.602,61.0,89.0,50.0,67.0,95.0,70.0,81.0,271.0,-34.2,-36.8
Fabricio Oberto,34.0,57.0,650.0,0.625,0.625,,0.625,0.765,0.654,0.304,0.0,135.0,127.0,,125.0,101.0,120.0,101.0,,13.9,14.1
Alonzo Gee,22.0,11.0,182.0,0.475,0.42,0.778,0.534,0.621,0.564,0.491,0.152,103.0,85.0,219.0,107.0,82.0,104.0,164.0,69.0,3.9,3.1
Josh Howard,29.0,4.0,91.0,0.435,0.486,0.273,0.467,0.75,0.529,0.435,0.239,94.0,99.0,77.0,93.0,99.0,97.0,145.0,108.0,-3.1,-1.5
Cartier Martin,25.0,8.0,114.0,0.375,0.36700000000000005,0.389,0.44799999999999995,0.889,0.491,0.188,0.375,81.0,75.0,110.0,89.0,117.0,90.0,62.0,169.0,-5.1,-5.4
Quinton Ross,28.0,25.0,261.0,0.309,0.34,0.125,0.318,0.5,0.33,0.109,0.145,67.0,69.0,35.0,64.0,66.0,61.0,36.0,66.0,-20.1,-24.6
Dominic McGuire,24.0,41.0,240.0,0.375,0.375,,0.375,0.0,0.355,0.125,0.0,81.0,76.0,,75.0,,65.0,42.0,,-10.1,-15.8
Mike James,34.0,4.0,46.0,0.3,0.28600000000000003,0.33299999999999996,0.35,0.5,0.38299999999999995,0.4,0.3,65.0,58.0,94.0,70.0,66.0,70.0,133.0,135.0,-6.0,-7.5
Cedric Jackson,23.0,4.0,39.0,0.364,0.375,0.33299999999999996,0.409,0.75,0.47,0.364,0.273,79.0,76.0,94.0,82.0,99.0,87.0,121.0,123.0,-2.0,-1.9
Paul Davis,25.0,2.0,8.0,0.5,0.5,,0.5,0.5,0.512,0.5,0.0,108.0,102.0,,100.0,66.0,94.0,166.0,,-0.0,-0.3
Mike Harris,26.0,5.0,14.0,0.33299999999999996,0.33299999999999996,,0.33299999999999996,1.0,0.515,0.667,0.0,72.0,68.0,,67.0,132.0,95.0,222.0,,-1.0,-0.2
Team,,,,0.451,0.467,0.386,0.49,0.769,0.529,0.261,0.20199999999999999,98.0,95.0,109.0,98.0,101.0,97.0,87.0,91.0,-89.9,-124.3
League Average,,,,0.461,0.49200000000000005,0.355,0.501,0.759,0.5429999999999999,0.3,0.222,,,,,,,,,,
