Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,11,1761,HOU,Houston Rockets,Randy Livingston,1975-04-02,21.0,NBA,PG,64.0,0.0,15.3,1.6,3.6,0.44,0.1,0.3,0.41,1.4,3.2,0.44,0.46,0.7,1.0,0.65,0.5,1.0,1.5,2.4,0.6,0.2,1.6,1.7,3.9
1998,1,1761,ATL,Atlanta Hawks,Randy Livingston,1975-04-02,22.0,NBA,PG,12.0,0.0,6.8,0.3,1.0,0.25,0.0,0.0,,0.3,1.0,0.25,0.25,0.3,0.4,0.8,0.1,0.4,0.5,0.4,0.6,0.2,0.5,0.5,0.8
1999,24,1761,PHO,Phoenix Suns,Randy Livingston,1975-04-02,23.0,NBA,PG,1.0,0.0,22.0,5.0,8.0,0.62,0.0,0.0,,5.0,8.0,0.62,0.62,2.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,12.0
2000,24,1761,PHO,Phoenix Suns,Randy Livingston,1975-04-02,24.0,NBA,PG,79.0,15.0,13.7,2.0,4.7,0.42,0.2,0.7,0.34,1.7,4.0,0.43,0.44,0.7,0.8,0.84,0.3,1.3,1.6,2.2,0.6,0.2,1.2,1.6,4.8
2001,10,1761,GSW,Golden State Warriors,Randy Livingston,1975-04-02,25.0,NBA,PG,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2002,21,1761,SEA,Seattle Supersonics,Randy Livingston,1975-04-02,26.0,NBA,PG,13.0,0.0,13.5,1.2,4.2,0.28,0.1,0.6,0.12,1.1,3.5,0.3,0.29,0.8,0.8,0.91,0.7,1.2,1.9,2.0,0.7,0.2,0.2,0.8,3.2
2003,19,1761,NOH,New Orleans Hornets,Randy Livingston,1975-04-02,27.0,NBA,PG,2.0,0.0,6.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0
2004,13,1761,LAC,Los Angeles Clippers,Randy Livingston,1975-04-02,28.0,NBA,PG,4.0,0.0,12.0,0.5,2.5,0.2,0.0,0.8,0.0,0.5,1.8,0.29,0.2,1.0,1.5,0.67,0.5,1.3,1.8,1.0,0.5,0.0,1.0,1.8,2.0
2005,29,1761,UTA,Utah Jazz,Randy Livingston,1975-04-02,29.0,NBA,PG,17.0,4.0,13.4,1.3,3.1,0.42,0.3,0.5,0.62,1.0,2.6,0.39,0.47,0.9,1.0,0.88,0.2,0.5,0.7,2.6,0.7,0.1,0.8,1.6,3.8
2006,5,1761,CHI,Chicago Bulls,Randy Livingston,1975-04-02,30.0,NBA,PG,5.0,0.0,4.4,0.0,0.4,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,0.0,0.0,,0.2,0.6,0.8,0.2,0.2,0.0,0.2,1.2,0.0
2007,21,1761,SEA,Seattle Supersonics,Randy Livingston,1975-04-02,31.0,NBA,PG,4.0,0.0,6.5,0.0,0.8,0.0,0.0,0.0,,0.0,0.8,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,1.0,0.0,0.0,0.3,0.5,0.0
