Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,11,HOU,Houston Rockets,Kevin Willis,35.0,81,74.0,2528,531,1041,0.51,1,7,0.14,530,1034,0.51,0.51,242,305,0.79,232,447,679,78,55,38,170,235,1305
1998,11,HOU,Houston Rockets,Clyde Drexler,35.0,70,70.0,2473,452,1059,0.43,106,334,0.32,346,725,0.48,0.48,277,346,0.8,105,241,346,382,126,42,189,193,1287
1998,11,HOU,Houston Rockets,Charles Barkley,34.0,68,41.0,2243,361,744,0.48,18,84,0.21,343,660,0.52,0.5,296,397,0.75,241,553,794,217,71,28,147,187,1036
1998,11,HOU,Houston Rockets,Matt Maloney,26.0,78,78.0,2217,239,586,0.41,126,346,0.36,113,240,0.47,0.52,65,78,0.83,16,126,142,219,62,5,107,99,669
1998,11,HOU,Houston Rockets,Mario Elie,34.0,73,59.0,1988,206,456,0.45,55,189,0.29,151,267,0.57,0.51,145,174,0.83,39,117,156,221,81,8,100,115,612
1998,11,HOU,Houston Rockets,Hakeem Olajuwon,35.0,47,45.0,1633,306,633,0.48,0,3,0.0,306,630,0.49,0.48,160,212,0.76,116,344,460,143,84,96,126,152,772
1998,11,HOU,Houston Rockets,Eddie Johnson,38.0,75,1.0,1490,227,544,0.42,66,198,0.33,161,346,0.46,0.48,113,136,0.83,50,103,153,88,32,3,62,89,633
1998,11,HOU,Houston Rockets,Brent Price,29.0,72,2.0,1332,128,310,0.41,73,187,0.39,55,123,0.45,0.53,77,98,0.79,37,70,107,192,52,4,111,163,406
1998,11,HOU,Houston Rockets,Matt Bullard,30.0,67,24.0,1190,175,389,0.45,96,231,0.42,79,158,0.5,0.57,20,27,0.74,25,121,146,60,31,24,39,104,466
1998,11,HOU,Houston Rockets,Rodrick Rhodes,24.0,58,13.0,1070,112,305,0.37,2,8,0.25,110,297,0.37,0.37,111,180,0.62,28,42,70,110,62,10,97,125,337
1998,11,HOU,Houston Rockets,Othella Harrington,24.0,58,3.0,903,129,266,0.48,0,1,0.0,129,265,0.49,0.48,92,122,0.75,73,134,207,24,10,27,47,112,350
1998,11,HOU,Houston Rockets,Emanual Davis,29.0,45,0.0,599,63,142,0.44,27,72,0.38,36,70,0.51,0.54,31,37,0.84,10,37,47,59,17,3,52,55,184
1998,11,HOU,Houston Rockets,Charles Jones,40.0,24,0.0,127,7,10,0.7,0,0,,7,10,0.7,0.7,1,2,0.5,12,12,24,5,1,6,4,22,15
1998,11,HOU,Houston Rockets,Joe Stephens,25.0,7,0.0,37,10,28,0.36,3,10,0.3,7,18,0.39,0.41,4,6,0.67,3,3,6,1,2,0,2,2,27
1998,11,HOU,Houston Rockets,Team Totals,,82,,19830,2946,6513,0.45,573,1670,0.34,2373,4843,0.49,0.5,1634,2120,0.77,987,2350,3337,1799,686,294,1298,1653,8099
