PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Glen Rice,23,77,77,2646,7.5,16.2,0.461,1.0,2.5,0.386,6.5,13.7,0.475,2.3,2.8,0.818,1.2,4.0,5.2,2.6,1.4,0.4,2.3,2.9,18.3
Sherman Douglas,24,73,73,2562,7.5,14.8,0.504,0.1,0.4,0.129,7.4,14.4,0.516,4.0,5.8,0.6859999999999999,1.1,1.8,2.9,8.8,1.7,0.1,3.8,2.5,19.0
Grant Long,24,80,66,2514,4.0,8.0,0.49200000000000005,0.0,0.1,0.16699999999999998,3.9,7.9,0.495,2.6,3.3,0.787,3.2,4.9,8.1,2.5,1.7,0.6,2.2,4.2,10.5
Rony Seikaly,25,64,59,2171,6.5,13.6,0.48100000000000004,0.0,0.1,0.33299999999999996,6.5,13.5,0.48200000000000004,4.3,6.9,0.619,3.4,8.3,11.8,1.6,0.8,1.4,3.4,3.5,17.4
Kevin Edwards,25,79,16,2000,6.8,16.7,0.41,0.4,1.5,0.28600000000000003,6.4,15.2,0.42200000000000004,3.1,3.8,0.8029999999999999,1.4,2.3,3.7,4.3,2.3,0.8,2.9,2.7,17.2
Willie Burton,22,76,26,1928,6.4,14.4,0.441,0.1,0.6,0.133,6.3,13.9,0.45399999999999996,4.3,5.5,0.782,2.1,2.8,4.9,2.0,1.3,0.4,2.7,5.1,17.1
Billy Thompson,27,73,46,1481,5.0,10.0,0.499,0.0,0.1,0.0,5.0,9.9,0.504,2.2,3.0,0.718,2.9,4.7,7.6,2.7,0.8,1.2,2.8,3.9,12.1
Bimbo Coles,22,82,9,1355,4.3,10.4,0.41200000000000003,0.2,0.9,0.17600000000000002,4.1,9.5,0.435,1.9,2.5,0.747,1.5,2.6,4.1,6.2,1.7,0.3,2.6,4.0,10.7
Alec Kessler,24,78,18,1259,5.7,13.4,0.425,0.0,0.1,0.0,5.7,13.3,0.429,2.5,3.7,0.672,3.3,6.3,9.6,0.9,0.5,0.7,3.1,5.4,13.9
Terry Davis,23,55,17,996,4.2,8.5,0.48700000000000004,0.0,0.1,0.5,4.1,8.5,0.48700000000000004,2.5,4.5,0.556,3.9,5.7,9.6,1.4,0.7,1.0,1.3,4.7,10.8
Keith Askins,23,39,1,266,4.6,11.0,0.42,0.8,3.4,0.24,3.8,7.6,0.5,1.6,3.4,0.48,4.1,5.1,9.2,2.6,2.2,1.8,1.5,6.2,11.6
Alan Ogg,23,31,1,261,3.3,7.6,0.436,0.0,0.3,0.0,3.3,7.3,0.45299999999999996,0.8,1.4,0.6,2.1,4.7,6.8,0.3,0.8,3.7,1.1,7.3,7.4
Jon Sundvold,29,24,0,225,6.9,17.1,0.402,2.4,5.6,0.429,4.5,11.5,0.389,1.8,1.8,1.0,0.5,1.0,1.4,3.8,1.1,0.0,2.6,1.8,17.9
Milt Wagner,27,13,1,116,7.4,17.7,0.42100000000000004,1.9,5.3,0.353,5.6,12.4,0.45,2.8,3.4,0.818,0.0,2.2,2.2,4.7,0.6,0.9,3.7,4.3,19.6
