PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Scott Skiles,26,79,66,2714,6.1,13.8,0.445,1.2,3.0,0.408,4.9,10.8,0.455,4.5,5.0,0.902,0.8,2.8,3.6,8.8,1.2,0.1,3.3,2.5,18.0
Dennis Scott,22,82,73,2336,7.8,18.2,0.425,1.9,5.1,0.374,5.8,13.1,0.445,2.4,3.1,0.75,1.0,2.7,3.6,2.1,1.0,0.4,2.0,3.1,19.8
Greg Kite,29,82,82,2225,2.7,5.5,0.491,0.0,0.0,,2.7,5.5,0.491,1.0,2.0,0.512,3.1,6.5,9.5,1.0,0.4,1.3,1.7,4.8,6.4
Nick Anderson,23,70,42,1971,7.3,15.7,0.467,0.3,1.1,0.293,7.0,14.6,0.479,3.2,4.7,0.6679999999999999,1.7,5.4,7.1,1.9,1.4,0.8,2.1,2.6,18.1
Otis Smith,27,75,39,1885,7.8,17.2,0.451,0.2,0.9,0.196,7.6,16.3,0.465,4.2,5.7,0.7340000000000001,3.4,4.1,7.4,3.2,1.6,0.7,2.7,3.6,19.9
Jerry Reynolds,28,80,9,1843,6.7,15.5,0.434,0.2,0.7,0.294,6.5,14.8,0.44,6.6,8.2,0.802,1.7,4.1,5.8,4.0,1.9,1.1,3.4,2.4,20.2
Jeff Turner,28,71,43,1683,5.5,11.4,0.48700000000000004,0.1,0.3,0.4,5.4,11.1,0.489,1.8,2.4,0.759,2.3,5.5,7.8,2.1,0.6,0.2,2.7,5.0,13.0
Terry Catledge,27,51,38,1459,7.2,15.6,0.462,0.0,0.1,0.0,7.2,15.5,0.466,4.0,6.4,0.624,4.1,4.6,8.8,1.4,0.8,0.2,2.6,2.8,18.4
Mark Acres,28,68,0,1313,3.0,5.9,0.509,0.0,0.1,0.33299999999999996,3.0,5.8,0.512,1.8,2.8,0.653,3.8,6.0,9.8,0.7,0.7,0.7,1.2,6.0,7.8
Sam Vincent,27,49,17,975,5.6,13.0,0.431,0.1,0.7,0.158,5.5,12.3,0.446,3.7,4.4,0.825,0.6,3.3,4.0,7.3,1.1,0.2,3.4,2.7,15.0
Michael Ansley,23,67,1,877,5.9,10.8,0.5479999999999999,0.0,0.0,,5.9,10.8,0.5479999999999999,3.7,5.2,0.7170000000000001,5.0,5.4,10.4,1.0,1.1,0.3,1.3,5.1,15.6
Morlon Wiley,24,34,0,350,4.6,11.1,0.41700000000000004,0.6,1.2,0.5,4.0,9.9,0.406,1.7,2.6,0.68,0.4,1.3,1.7,7.5,2.5,0.0,3.5,3.8,11.6
Howard Wright,23,8,0,136,4.0,10.9,0.366,0.0,0.0,,4.0,10.9,0.366,3.4,5.6,0.619,2.6,7.1,9.8,0.8,0.8,1.3,2.4,6.1,11.4
Mark McNamara,31,2,0,13,0.0,2.8,0.0,0.0,0.0,,0.0,2.8,0.0,0.0,0.0,,0.0,11.1,11.1,0.0,0.0,0.0,0.0,2.8,0.0
