Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1985,21,1908,SEA,Seattle Supersonics,Tim McCormick,"March 10, 1962",22.0,NBA,C,78.0,27.0,1584.0,8.2,14.7,0.56,0.0,0.0,0.0,8.2,14.7,0.56,5.7,8.0,0.72,4.5,7.7,12.1,2.4,0.5,1.0,3.5,6.3,22.2,,112.0,109.0
1986,21,1908,SEA,Seattle Supersonics,Tim McCormick,"March 10, 1962",23.0,NBA,C,77.0,42.0,1705.0,7.3,12.8,0.57,0.0,0.1,0.5,7.3,12.8,0.57,5.0,7.1,0.71,4.0,7.6,11.6,2.4,0.5,0.8,3.2,6.3,19.7,,115.0,107.0
1987,23,1908,PHI,Philadelphia 76Ers,Tim McCormick,"March 10, 1962",24.0,NBA,C,81.0,79.0,2817.0,6.8,12.6,0.55,0.0,0.1,0.0,6.8,12.5,0.55,4.4,6.1,0.72,3.2,7.5,10.7,2.0,0.6,1.1,2.7,4.7,18.1,,114.0,110.0
1988,31,1908,TOT,Total After Trade,Tim McCormick,"March 10, 1962",25.0,NBA,C,70.0,55.0,2114.0,8.1,15.0,0.54,0.0,0.0,0.0,8.1,15.0,0.54,3.4,5.0,0.67,3.4,7.4,10.8,2.7,0.7,0.5,2.6,5.4,19.5,,111.0,111.0
1988,23,1908,PHI,Philadelphia 76Ers,Tim McCormick,"March 10, 1962",25.0,NBA,C,23.0,17.0,601.0,5.9,11.5,0.51,0.0,0.0,,5.9,11.5,0.51,3.1,4.4,0.7,4.1,7.9,12.0,2.2,1.2,0.7,2.9,6.2,14.9,,107.0,110.0
1988,3,1908,NJN,New Jersey Nets,Tim McCormick,"March 10, 1962",25.0,NBA,C,47.0,38.0,1513.0,8.9,16.4,0.54,0.0,0.1,0.0,8.9,16.4,0.55,3.5,5.2,0.67,3.1,7.3,10.4,3.0,0.6,0.5,2.4,5.1,21.3,,112.0,111.0
1989,11,1908,HOU,Houston Rockets,Tim McCormick,"March 10, 1962",26.0,NBA,C,81.0,0.0,1257.0,6.3,13.2,0.48,0.0,0.2,0.0,6.3,13.0,0.49,3.3,4.8,0.67,3.3,6.5,9.8,2.0,0.7,0.9,2.6,7.2,15.9,,104.0,107.0
1990,11,1908,HOU,Houston Rockets,Tim McCormick,"March 10, 1962",27.0,NBA,C,18.0,0.0,116.0,4.1,11.9,0.34,0.0,0.0,,4.1,11.9,0.34,4.1,7.8,0.53,3.3,7.8,11.0,1.2,1.2,0.4,4.1,9.8,12.3,,78.0,104.0
1991,1,1908,ATL,Atlanta Hawks,Tim McCormick,"March 10, 1962",28.0,NBA,C,56.0,7.0,689.0,6.6,13.2,0.5,0.0,0.2,0.0,6.6,13.0,0.5,4.7,6.4,0.73,4.0,7.7,11.7,2.3,0.8,1.0,3.2,6.4,17.8,,108.0,111.0
1992,20,1908,NYK,New York Knicks,Tim McCormick,"March 10, 1962",29.0,NBA,C,22.0,0.0,108.0,6.7,15.8,0.42,0.0,0.0,,6.7,15.8,0.42,6.7,10.0,0.67,6.7,9.6,16.3,4.3,1.0,0.0,3.8,8.6,20.1,,105.0,104.0
