Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997.0,30.0,520,WSB,Washington Bullets,Calbert Cheaney,25.0,3.0,3.0,120.0,5.4,12.3,0.44,0.0,0.6,0.0,5.4,11.7,0.46,2.7,3.6,0.75,1.8,1.5,3.3,1.2,0.9,0.6,1.5,3.0,13.5
1997.0,30.0,3054,WSB,Washington Bullets,Chris Webber,23.0,3.0,3.0,106.0,6.5,10.2,0.63,1.7,3.7,0.46,4.8,6.5,0.74,1.4,2.7,0.5,2.4,5.8,8.2,3.4,0.7,2.4,5.4,6.1,16.0
1997.0,30.0,3104,WSB,Washington Bullets,Chris Whitney,25.0,3.0,0.0,20.0,3.6,9.0,0.4,3.6,7.2,0.5,0.0,1.8,0.0,1.8,1.8,1.0,0.0,3.6,3.6,3.6,0.0,0.0,9.0,1.8,12.6
1997.0,30.0,2080,WSB,Washington Bullets,Gheorghe Muresan,25.0,3.0,3.0,70.0,2.1,4.6,0.44,0.0,0.0,,2.1,4.6,0.44,3.6,4.1,0.88,1.0,8.2,9.3,0.0,0.0,2.1,5.7,3.1,7.7
1997.0,30.0,1082,WSB,Washington Bullets,Harvey Grant,31.0,3.0,0.0,29.0,0.0,3.7,0.0,0.0,1.2,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,2.5,0.0,6.2,0.0
1997.0,30.0,1400,WSB,Washington Bullets,Jaren Jackson,29.0,3.0,0.0,11.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.5,0.0,3.3,3.3,6.5,3.3,0.0,0.0,6.5,22.9,0.0
1997.0,30.0,1340,WSB,Washington Bullets,Juwan Howard,23.0,3.0,3.0,129.0,5.6,12.0,0.46,0.0,0.0,,5.6,12.0,0.46,4.5,5.0,0.89,2.8,2.2,5.0,1.4,0.6,0.6,0.8,2.5,15.6
1997.0,30.0,3156,WSB,Washington Bullets,Lorenzo Williams,27.0,2.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
1997.0,30.0,2774,WSB,Washington Bullets,Rod Strickland,30.0,3.0,3.0,124.0,6.4,15.1,0.42,0.3,0.6,0.5,6.1,14.5,0.42,4.1,5.5,0.74,1.5,3.8,5.2,7.3,0.9,0.0,3.2,2.3,17.1
1997.0,30.0,1728,WSB,Washington Bullets,Tim Legler,30.0,3.0,0.0,19.0,0.0,3.8,0.0,0.0,1.9,0.0,0.0,1.9,0.0,1.9,3.8,0.5,0.0,1.9,1.9,3.8,0.0,0.0,0.0,3.8,1.9
1997.0,30.0,2092,WSB,Washington Bullets,Tracy Murray,25.0,3.0,0.0,87.0,7.0,12.4,0.57,2.1,4.1,0.5,5.0,8.3,0.6,6.6,7.0,0.94,1.2,2.5,3.7,0.8,1.7,0.8,0.0,4.1,22.8
