Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997.0,18.0,2249,MIN,Minnesota Timberwolves,Cherokee Parks,24.0,1.0,0.0,11.0,6.5,9.8,0.67,0.0,0.0,,6.5,9.8,0.67,0.0,0.0,,0.0,16.4,16.4,0.0,3.3,0.0,0.0,16.4,13.1
1997.0,18.0,476,MIN,Minnesota Timberwolves,Chris Carr,22.0,1.0,0.0,8.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,4.5,0.0,0.0,4.5,0.0,0.0
1997.0,18.0,1001,MIN,Minnesota Timberwolves,Dean Garrett,30.0,3.0,3.0,118.0,4.6,8.8,0.52,0.0,0.0,,4.6,8.8,0.52,2.4,3.1,0.8,5.8,4.9,10.7,1.2,0.6,0.9,0.3,3.4,11.6
1997.0,18.0,3073,MIN,Minnesota Timberwolves,Doug West,29.0,3.0,3.0,87.0,5.0,9.1,0.55,0.0,0.8,0.0,5.0,8.3,0.6,3.7,3.7,1.0,0.0,1.7,1.7,2.5,0.8,0.4,0.4,4.6,13.7
1997.0,18.0,2479,MIN,Minnesota Timberwolves,James Robinson,26.0,2.0,0.0,31.0,5.8,13.9,0.42,4.6,11.6,0.4,1.2,2.3,0.5,0.0,0.0,,1.2,2.3,3.5,3.5,2.3,0.0,1.2,4.6,16.3
1997.0,18.0,997,MIN,Minnesota Timberwolves,Kevin Garnett,20.0,3.0,3.0,125.0,6.9,14.7,0.47,0.3,0.3,1.0,6.6,14.4,0.46,0.9,0.9,1.0,4.0,4.0,8.1,3.2,1.2,0.9,1.2,1.7,15.0
,,1568,,,Reggie Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
1997.0,18.0,2012,MIN,Minnesota Timberwolves,Sam Mitchell,33.0,3.0,0.0,47.0,4.6,10.0,0.46,0.0,0.0,,4.6,10.0,0.46,3.8,6.1,0.62,1.5,3.8,5.4,0.8,0.8,0.8,0.8,6.9,13.0
1997.0,18.0,1243,MIN,Minnesota Timberwolves,Shane Heal,26.0,2.0,0.0,3.0,24.0,24.0,1.0,24.0,24.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,72.0
1997.0,18.0,1835,MIN,Minnesota Timberwolves,Stephon Marbury,19.0,3.0,3.0,117.0,8.0,20.0,0.4,1.8,6.2,0.3,6.2,13.8,0.44,1.8,3.1,0.6,0.6,3.1,3.7,7.1,0.6,0.0,2.8,2.8,19.7
1997.0,18.0,2982,MIN,Minnesota Timberwolves,Stojko Vrankovic,33.0,1.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,18.0,2341,MIN,Minnesota Timberwolves,Terry Porter,33.0,3.0,0.0,46.0,3.9,10.2,0.38,2.3,7.0,0.33,1.6,3.1,0.5,2.3,3.1,0.75,0.8,1.6,2.3,7.0,1.6,1.6,1.6,1.6,12.5
1997.0,18.0,1136,MIN,Minnesota Timberwolves,Tom Gugliotta,27.0,3.0,3.0,121.0,6.8,15.5,0.44,0.9,1.2,0.75,6.0,14.3,0.42,1.8,3.0,0.6,0.6,4.2,4.8,3.9,2.1,0.6,1.8,3.9,16.4
