SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,9,DET,Joe Dumars,33,5,5,214,3.7,10.3,0.36,1.0,3.9,0.26,2.7,6.4,0.42,3.2,3.4,0.95,0.3,1.2,1.5,1.7,0.8,0.0,1.0,1.5,11.6
1997,9,DET,Grant Hill,24,5,5,203,8.0,18.3,0.44,0.0,0.0,,8.0,18.3,0.44,5.0,6.9,0.72,2.3,3.7,6.0,4.8,0.7,0.9,3.4,2.5,20.9
1997,9,DET,Lindsey Hunter,26,5,5,201,5.2,11.8,0.44,2.1,5.2,0.41,3.0,6.6,0.46,0.9,1.3,0.71,0.7,2.5,3.2,1.1,1.1,0.2,0.2,1.6,13.4
1997,9,DET,Terry Mills,29,5,4,196,4.4,10.1,0.44,1.7,4.8,0.35,2.8,5.3,0.52,0.4,0.7,0.5,0.7,5.7,6.4,1.3,1.1,0.0,0.7,2.6,10.8
1997,9,DET,Otis Thorpe,34,5,5,152,5.0,9.7,0.51,0.0,0.0,,5.0,9.7,0.51,1.7,2.1,0.78,2.8,4.7,7.6,0.9,0.5,0.0,2.1,5.0,11.6
1997,9,DET,Aaron McKie,24,5,0,97,2.6,7.4,0.35,0.4,1.9,0.2,2.2,5.6,0.4,0.0,0.0,,0.4,3.3,3.7,3.7,2.2,0.7,1.1,4.5,5.6
1997,9,DET,Grant Long,30,5,0,86,3.3,7.5,0.44,0.0,0.8,0.0,3.3,6.7,0.5,3.8,4.6,0.82,1.7,2.9,4.6,1.3,1.7,0.0,0.0,4.6,10.5
1997,9,DET,Rick Mahorn,38,2,1,18,0.0,4.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0
1997,9,DET,Theo Ratliff,23,3,0,18,6.0,8.0,0.75,0.0,0.0,,6.0,8.0,0.75,4.0,8.0,0.5,4.0,4.0,8.0,2.0,2.0,8.0,6.0,10.0,16.0
1997,9,DET,Michael Curry,28,2,0,7,5.1,10.3,0.5,0.0,0.0,,5.1,10.3,0.5,0.0,5.1,0.0,0.0,5.1,5.1,0.0,0.0,0.0,0.0,5.1,10.3
1997,9,DET,Jerome Williams,23,1,0,5,14.4,14.4,1.0,0.0,0.0,,14.4,14.4,1.0,0.0,0.0,,0.0,21.6,21.6,0.0,7.2,0.0,7.2,0.0,28.8
1997,9,DET,Don Reid,23,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,48.0,48.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,48.0
