Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1986,22.0,NYK,NBA,SG,81.0,53.0,2025.0,10.5,22.5,0.468,0.2,0.6,0.28,10.3,21.9,0.473,3.2,5.7,0.557,2.2,2.8,5.0,3.9,1.6,0.2,3.8,3.7,24.4,,95.0,108.0
1987,23.0,NYK,NBA,SG,80.0,73.0,2758.0,11.2,23.0,0.486,0.5,1.3,0.351,10.7,21.7,0.494,4.2,5.9,0.701,2.1,3.1,5.2,6.3,1.6,0.3,3.8,2.9,27.0,,105.0,114.0
1988,24.0,NYK,NBA,SG,81.0,78.0,2703.0,10.6,23.7,0.446,0.7,2.3,0.302,9.9,21.4,0.462,3.4,4.4,0.786,1.9,2.9,4.8,5.8,1.6,0.4,3.8,3.3,25.3,,102.0,110.0
1989,25.0,NYK,NBA,SG,81.0,58.0,2414.0,8.8,19.5,0.451,1.0,3.3,0.297,7.8,16.3,0.482,3.5,4.7,0.756,1.8,2.8,4.6,5.2,2.2,0.4,3.2,3.2,22.1,,107.0,110.0
1990,26.0,NYK,NBA,SG,82.0,80.0,2609.0,8.8,19.3,0.457,0.7,2.3,0.312,8.1,17.0,0.477,3.9,4.9,0.803,2.5,4.5,6.9,6.2,1.8,0.4,3.6,3.5,22.3,,106.0,110.0
1991,27.0,NYK,NBA,SG,68.0,56.0,2164.0,8.9,18.8,0.473,0.2,1.0,0.209,8.7,17.8,0.488,3.9,4.8,0.82,1.8,3.0,4.8,6.4,1.9,0.5,3.8,4.2,21.9,,103.0,109.0
1992,28.0,NYK,NBA,SG,82.0,82.0,2344.0,9.5,21.2,0.447,0.8,2.4,0.352,8.7,18.9,0.459,2.6,3.5,0.73,1.6,2.9,4.5,4.8,1.7,0.4,2.5,4.3,22.4,,104.0,107.0
1993,29.0,CLE,NBA,SF,80.0,35.0,2079.0,8.8,19.4,0.453,0.4,1.4,0.276,8.4,18.0,0.467,3.7,4.4,0.84,1.8,3.4,5.2,4.5,1.9,0.4,2.3,3.8,21.7,,105.0,108.0
1994,30.0,CLE,NBA,SG,82.0,82.0,2768.0,8.4,18.4,0.457,1.6,4.0,0.396,6.8,14.4,0.474,3.7,4.7,0.776,2.0,3.7,5.7,4.8,2.0,0.7,2.5,3.5,22.1,,111.0,107.0
1996,32.0,VAN,NBA,SG,28.0,14.0,738.0,5.5,14.6,0.376,1.0,4.6,0.219,4.5,10.1,0.447,1.4,1.6,0.87,1.6,3.1,4.6,4.9,1.6,0.1,2.6,3.9,13.4,,91.0,112.0
1997,33.0,ORL,NBA,SG,80.0,26.0,2202.0,8.0,18.7,0.426,1.6,5.0,0.325,6.3,13.7,0.462,3.4,4.7,0.716,1.5,2.8,4.3,4.3,1.3,0.3,3.0,3.6,20.9,,101.0,111.0
1998,34.0,ORL,NBA,SG,72.0,16.0,1252.0,6.2,19.1,0.325,1.3,4.8,0.266,4.9,14.3,0.345,3.0,4.3,0.704,0.7,3.3,4.0,3.4,1.5,0.3,3.5,3.4,16.7,,82.0,108.0
1999,35.0,ORL,NBA,SG,3.0,0.0,28.0,0.0,17.4,0.0,0.0,0.0,,0.0,17.4,0.0,3.9,3.9,1.0,0.0,1.9,1.9,1.9,0.0,0.0,5.8,5.8,3.9,,23.0,106.0
