Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1987-88,22.0,NYK,NBA,PG,82.0,80.0,3249.0,438.0,1013.0,0.432,32.0,126.0,0.254,406.0,887.0,0.458,0.448,206.0,266.0,0.774,120.0,276.0,396.0,868.0,205.0,6.0,258.0,244.0,1114.0,,2.0
1988-89,23.0,NYK,NBA,PG,72.0,72.0,2477.0,479.0,1025.0,0.467,81.0,240.0,0.338,398.0,785.0,0.507,0.507,180.0,258.0,0.698,106.0,235.0,341.0,619.0,139.0,7.0,226.0,163.0,1219.0,,2.0
1989-90,24.0,NYK,NBA,PG,82.0,69.0,2428.0,327.0,749.0,0.437,35.0,131.0,0.267,292.0,618.0,0.472,0.46,120.0,165.0,0.727,106.0,212.0,318.0,604.0,109.0,4.0,211.0,121.0,809.0,,0.0
1990-91,25.0,NYK,NBA,PG,72.0,21.0,1595.0,250.0,508.0,0.492,13.0,51.0,0.255,237.0,457.0,0.519,0.505,117.0,160.0,0.731,62.0,135.0,197.0,452.0,60.0,9.0,135.0,81.0,630.0,,1.0
1991-92,26.0,NYK,NBA,PG,81.0,81.0,2461.0,367.0,747.0,0.491,11.0,43.0,0.256,356.0,704.0,0.506,0.499,171.0,222.0,0.77,95.0,210.0,305.0,694.0,112.0,13.0,211.0,153.0,916.0,,1.0
1992-93,27.0,LAC,NBA,PG,82.0,81.0,3117.0,459.0,945.0,0.486,22.0,82.0,0.268,437.0,863.0,0.506,0.497,241.0,300.0,0.803,129.0,259.0,388.0,724.0,136.0,12.0,220.0,158.0,1181.0,,3.0
1993-94,28.0,LAC,NBA,PG,79.0,79.0,2711.0,331.0,732.0,0.452,36.0,127.0,0.283,295.0,605.0,0.488,0.477,167.0,211.0,0.791,107.0,241.0,348.0,678.0,120.0,6.0,232.0,115.0,865.0,,1.0
1994-95,29.0,IND,NBA,PG,82.0,67.0,2402.0,239.0,566.0,0.422,27.0,87.0,0.31,212.0,479.0,0.443,0.446,119.0,153.0,0.778,73.0,233.0,306.0,616.0,105.0,16.0,210.0,148.0,624.0,,0.0
1995-96,30.0,IND,NBA,PG,81.0,81.0,2643.0,296.0,626.0,0.473,64.0,149.0,0.43,232.0,477.0,0.486,0.524,150.0,191.0,0.785,66.0,241.0,307.0,635.0,100.0,5.0,201.0,153.0,806.0,,0.0
1996-97,31.0,TOT,NBA,PG,82.0,82.0,3054.0,289.0,679.0,0.426,66.0,178.0,0.371,223.0,501.0,0.445,0.474,168.0,213.0,0.789,91.0,304.0,395.0,935.0,97.0,12.0,274.0,161.0,812.0,,4.0
1996-97,31.0,DEN,NBA,PG,52.0,52.0,2001.0,192.0,452.0,0.425,48.0,121.0,0.397,144.0,331.0,0.435,0.478,109.0,136.0,0.801,71.0,200.0,271.0,641.0,51.0,9.0,172.0,104.0,541.0,,2.0
1996-97,31.0,IND,NBA,PG,30.0,30.0,1053.0,97.0,227.0,0.427,18.0,57.0,0.316,79.0,170.0,0.465,0.467,59.0,77.0,0.766,20.0,104.0,124.0,294.0,46.0,3.0,102.0,57.0,271.0,,2.0
1997-98,32.0,IND,NBA,PG,82.0,82.0,2413.0,249.0,598.0,0.416,43.0,137.0,0.314,206.0,461.0,0.447,0.452,137.0,180.0,0.761,67.0,255.0,322.0,713.0,84.0,2.0,174.0,132.0,678.0,,0.0
1998-99,33.0,IND,NBA,PG,49.0,49.0,1382.0,138.0,329.0,0.419,32.0,103.0,0.311,106.0,226.0,0.469,0.468,65.0,79.0,0.823,33.0,151.0,184.0,386.0,42.0,3.0,99.0,58.0,373.0,,1.0
1999-00,34.0,IND,NBA,PG,81.0,81.0,2190.0,246.0,570.0,0.432,89.0,221.0,0.403,157.0,349.0,0.45,0.51,79.0,98.0,0.806,63.0,233.0,296.0,650.0,76.0,10.0,174.0,111.0,660.0,,1.0
2000-01,35.0,TOT,NBA,PG,83.0,82.0,2588.0,244.0,583.0,0.419,70.0,207.0,0.338,174.0,376.0,0.463,0.479,73.0,93.0,0.785,63.0,242.0,305.0,661.0,84.0,7.0,175.0,139.0,631.0,,1.0
2000-01,35.0,TOR,NBA,PG,54.0,54.0,1802.0,170.0,403.0,0.422,57.0,165.0,0.345,113.0,238.0,0.475,0.493,64.0,76.0,0.842,42.0,143.0,185.0,498.0,63.0,7.0,117.0,83.0,461.0,,1.0
2000-01,35.0,NYK,NBA,PG,29.0,28.0,786.0,74.0,180.0,0.411,13.0,42.0,0.31,61.0,138.0,0.442,0.447,9.0,17.0,0.529,21.0,99.0,120.0,163.0,21.0,0.0,58.0,56.0,170.0,,0.0
2001-02,36.0,NYK,NBA,PG,82.0,82.0,2367.0,260.0,592.0,0.439,79.0,195.0,0.405,181.0,397.0,0.456,0.506,87.0,110.0,0.791,56.0,253.0,309.0,605.0,74.0,1.0,150.0,162.0,686.0,,1.0
2002-03,37.0,UTA,NBA,PG,82.0,0.0,1467.0,147.0,369.0,0.398,27.0,95.0,0.284,120.0,274.0,0.438,0.435,61.0,80.0,0.763,34.0,142.0,176.0,375.0,48.0,3.0,152.0,90.0,382.0,,0.0
2003-04,38.0,HOU,NBA,PG,42.0,3.0,577.0,34.0,100.0,0.34,7.0,41.0,0.171,27.0,59.0,0.458,0.375,28.0,39.0,0.718,10.0,60.0,70.0,119.0,17.0,1.0,53.0,41.0,103.0,,0.0
