Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1986,21,348,SEA,Seattle Supersonics,33,Frank Brickowski,C,6-9,240,"August 14, 1959",US,1,Penn State
1986,21,512,SEA,Seattle Supersonics,24,Tom Chambers,PF,6-10,220,"June 21, 1959",US,4,Utah
1986,21,1252,SEA,Seattle Supersonics,15,Gerald Henderson,PG,6-2,175,"January 16, 1956",US,6,VCU
1986,21,1281,SEA,Seattle Supersonics,55,Rod Higgins,SF,6-7,200,"January 31, 1960",US,3,Fresno State
1986,21,1489,SEA,Seattle Supersonics,52,George Johnson,C,6-11,205,"December 18, 1948",US,12,Dillard University
1986,21,1848,SEA,Seattle Supersonics,35,Brian Martin,PF,6-9,212,"August 18, 1962",US,R,Kansas
1986,21,1908,SEA,Seattle Supersonics,40,Tim McCormick,C,6-11,240,"March 10, 1962",US,1,Michigan
1986,21,1917,SEA,Seattle Supersonics,34,Xavier McDaniel,SF,6-7,205,"June 4, 1963",US,R,Wichita State
1986,21,2300,SEA,Seattle Supersonics,25,Michael Phelps,SG,6-4,180,"October 3, 1961",US,R,Alcorn State
1986,21,2332,SEA,Seattle Supersonics,51,David Pope,SF,6-7,220,"April 15, 1962",US,1,Norfolk State
1986,21,2625,SEA,Seattle Supersonics,43,Jack Sikma,C,6-11,230,"November 14, 1955",US,8,Illinois Wesleyan University
1986,21,2715,SEA,Seattle Supersonics,14,Ricky Sobers,SG,6-3,198,"January 15, 1953",US,10,UNLV
1986,21,2758,SEA,Seattle Supersonics,42,Alex Stivrins,SF,6-8,220,"November 29, 1962",US,R,"Creighton, Colorado"
1986,21,2980,SEA,Seattle Supersonics,23,Danny Vranes,SF,6-7,210,"October 29, 1958",US,4,Utah
1986,21,3219,SEA,Seattle Supersonics,4,Al Wood,SG,6-6,193,"June 2, 1958",US,4,UNC
1986,21,3254,SEA,Seattle Supersonics,22,Danny Young,PG,6-3,175,"July 26, 1962",US,1,Wake Forest
