Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,12,2780,IND,Indiana Pacers,Mark Strickland,1970-07-14,24.0,NBA,PF,4.0,0.0,9.0,1.0,3.0,0.33,0.0,0.0,,1.0,3.0,0.33,0.33,1.0,2.0,0.5,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,3.0
1997,16,2780,MIA,Miami Heat,Mark Strickland,1970-07-14,26.0,NBA,PF,31.0,0.0,153.0,25.0,60.0,0.42,0.0,1.0,0.0,25.0,59.0,0.42,0.42,12.0,21.0,0.57,16.0,21.0,37.0,1.0,4.0,10.0,15.0,17.0,62.0
1998,16,2780,MIA,Miami Heat,Mark Strickland,1970-07-14,27.0,NBA,PF,51.0,8.0,847.0,145.0,269.0,0.54,0.0,1.0,0.0,145.0,268.0,0.54,0.54,59.0,82.0,0.72,80.0,133.0,213.0,26.0,18.0,34.0,47.0,87.0,349.0
1999,16,2780,MIA,Miami Heat,Mark Strickland,1970-07-14,28.0,NBA,PF,32.0,1.0,357.0,50.0,101.0,0.5,0.0,1.0,0.0,50.0,100.0,0.5,0.5,19.0,26.0,0.73,26.0,52.0,78.0,9.0,7.0,8.0,13.0,28.0,119.0
2000,16,2780,MIA,Miami Heat,Mark Strickland,1970-07-14,29.0,NBA,SF,58.0,5.0,663.0,122.0,224.0,0.55,0.0,0.0,,122.0,224.0,0.55,0.55,40.0,56.0,0.71,44.0,96.0,140.0,22.0,15.0,18.0,24.0,68.0,284.0
2001,31,2780,TOT,Total After Trade,Mark Strickland,1970-07-14,30.0,NBA,SF,55.0,2.0,719.0,103.0,239.0,0.43,1.0,2.0,0.5,102.0,237.0,0.43,0.43,45.0,70.0,0.64,54.0,107.0,161.0,24.0,16.0,22.0,34.0,72.0,252.0
2001,8,2780,DEN,Denver Nuggets,Mark Strickland,1970-07-14,30.0,NBA,SF,46.0,2.0,517.0,82.0,185.0,0.44,0.0,1.0,0.0,82.0,184.0,0.45,0.44,37.0,59.0,0.63,43.0,77.0,120.0,17.0,12.0,19.0,24.0,58.0,201.0
2001,3,2780,NJN,New Jersey Nets,Mark Strickland,1970-07-14,30.0,NBA,SF,9.0,0.0,202.0,21.0,54.0,0.39,1.0,1.0,1.0,20.0,53.0,0.38,0.4,8.0,11.0,0.73,11.0,30.0,41.0,7.0,4.0,3.0,10.0,14.0,51.0
2002,1,2780,ATL,Atlanta Hawks,Mark Strickland,1970-07-14,31.0,NBA,SF,46.0,10.0,654.0,91.0,204.0,0.45,1.0,4.0,0.25,90.0,200.0,0.45,0.45,25.0,44.0,0.57,41.0,90.0,131.0,20.0,19.0,17.0,28.0,48.0,208.0
2003,7,2780,DAL,Dallas Mavericks,Mark Strickland,1970-07-14,32.0,NBA,SF,4.0,0.0,13.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,0.0,0.0,,5.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0
