Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,26.0,GSW,NBA,C,72.0,,2119.0,11.5,22.7,0.507,0.0,0.0,0.0,11.5,22.7,0.507,4.6,6.4,0.715,5.6,12.1,17.6,2.7,1.3,2.6,5.1,5.6,27.6,,101.0,102.0
1981,27.0,BOS,NBA,C,82.0,78.0,2298.0,13.2,24.2,0.545,0.0,0.0,0.0,13.2,24.1,0.545,5.8,8.2,0.71,5.1,11.0,16.1,3.0,1.7,4.4,4.0,6.4,32.2,,113.0,96.0
1982,28.0,BOS,NBA,C,80.0,78.0,2534.0,12.5,23.1,0.542,0.0,0.0,,12.5,23.1,0.542,4.7,6.6,0.71,5.4,10.8,16.2,2.6,1.3,3.6,4.1,5.0,29.7,,112.0,99.0
1983,29.0,BOS,NBA,C,78.0,76.0,2459.0,11.6,21.1,0.55,0.0,0.0,0.0,11.6,21.1,0.551,5.1,7.3,0.698,4.9,10.6,15.5,2.6,1.5,2.8,3.5,4.2,28.3,,114.0,98.0
1984,30.0,BOS,NBA,C,80.0,79.0,2867.0,10.5,19.1,0.546,0.0,0.0,,10.5,19.1,0.546,4.6,6.2,0.745,4.1,10.3,14.4,2.3,0.9,1.9,3.1,4.5,25.5,,115.0,102.0
1985,31.0,BOS,NBA,C,79.0,78.0,2850.0,9.1,16.8,0.542,0.0,0.0,,9.1,16.8,0.542,4.8,6.5,0.743,4.4,9.6,13.9,2.1,0.9,1.7,3.1,3.7,23.1,,114.0,105.0
1986,32.0,BOS,NBA,C,81.0,80.0,2567.0,9.8,17.8,0.549,0.0,0.0,,9.8,17.8,0.549,4.5,6.2,0.731,4.5,9.7,14.2,2.7,1.2,2.1,3.5,4.0,24.1,,112.0,100.0
1987,33.0,BOS,NBA,C,80.0,80.0,2995.0,9.6,17.2,0.556,0.0,0.0,0.0,9.6,17.2,0.557,3.7,5.0,0.735,4.1,9.7,13.8,2.8,1.0,2.3,3.1,4.3,22.8,,113.0,104.0
1988,34.0,BOS,NBA,C,74.0,73.0,2312.0,9.4,15.9,0.589,0.0,0.0,0.0,9.4,15.9,0.59,3.8,5.1,0.734,3.7,9.6,13.3,2.4,1.2,1.8,3.3,4.2,22.5,,114.0,107.0
1989,35.0,BOS,NBA,C,80.0,80.0,2840.0,10.3,18.0,0.57,0.0,0.0,,10.3,18.0,0.57,5.1,7.0,0.719,5.9,11.3,17.2,3.0,1.4,2.0,3.4,3.6,25.6,,118.0,106.0
1990,36.0,BOS,NBA,C,79.0,78.0,2396.0,10.3,17.8,0.58,0.0,0.0,,10.3,17.8,0.58,4.8,6.4,0.747,5.3,11.0,16.2,2.1,0.8,1.4,3.4,3.9,25.4,,116.0,106.0
1991,37.0,BOS,NBA,C,81.0,81.0,2441.0,9.7,16.2,0.598,0.0,0.0,0.0,9.7,16.2,0.599,4.7,6.2,0.767,5.4,11.7,17.1,1.3,1.3,2.1,3.1,3.9,24.1,,122.0,103.0
1992,38.0,BOS,NBA,C,79.0,79.0,2285.0,10.3,19.2,0.535,0.0,0.0,,10.3,19.2,0.535,3.9,5.1,0.772,4.8,10.7,15.5,1.5,1.5,2.1,2.9,3.8,24.5,,113.0,104.0
1993,39.0,BOS,NBA,C,79.0,79.0,2146.0,9.8,18.3,0.535,0.0,0.0,,9.8,18.3,0.535,3.8,5.5,0.689,5.8,11.6,17.4,1.4,1.3,2.5,2.8,4.7,23.4,,113.0,103.0
1994,40.0,BOS,NBA,C,74.0,74.0,1987.0,9.0,18.3,0.491,0.0,0.0,,9.0,18.3,0.491,3.9,5.3,0.74,3.6,10.1,13.7,2.1,1.1,2.4,2.7,4.8,21.9,,105.0,106.0
1995,41.0,CHH,NBA,C,81.0,4.0,1352.0,6.2,14.5,0.427,0.0,0.0,,6.2,14.5,0.427,2.8,3.9,0.703,3.6,10.0,13.6,1.7,1.1,1.4,2.6,5.1,15.1,,95.0,104.0
1996,42.0,CHH,NBA,C,74.0,34.0,1086.0,5.8,11.6,0.498,0.0,0.0,,5.8,11.6,0.498,2.4,3.4,0.704,4.3,10.3,14.6,1.4,1.0,2.6,2.4,3.9,14.0,,106.0,108.0
1997,43.0,CHI,NBA,C,43.0,3.0,406.0,9.2,18.8,0.49,0.0,0.0,,9.2,18.8,0.49,2.8,4.1,0.677,5.5,6.2,11.7,2.9,0.8,2.5,3.7,5.3,21.2,,104.0,104.0
