Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,23.0,BOS,NBA,PF,9,,372,11.0,23.4,0.469,0.5,2.0,0.267,10.5,21.5,0.488,2.9,3.3,0.88,2.9,10.5,13.4,5.6,1.9,1.1,4.4,4.0,25.4,,101,96
1981,24.0,BOS,NBA,PF,17,,750,9.8,20.9,0.47,0.2,0.5,0.375,9.6,20.4,0.472,5.1,5.7,0.894,3.3,12.6,15.9,6.9,2.6,1.1,4.1,3.5,24.9,,109,95
1982,25.0,BOS,NBA,PF,12,,490,8.8,20.6,0.427,0.1,0.6,0.167,8.7,20.0,0.435,3.7,4.5,0.822,3.3,11.7,15.0,6.7,2.3,1.7,3.8,4.3,21.4,,103,94
1983,26.0,BOS,NBA,PF,6,,240,10.2,24.1,0.422,0.2,0.8,0.25,10.0,23.3,0.429,5.0,6.0,0.828,4.2,11.4,15.6,8.5,2.7,0.6,3.9,3.1,25.6,,102,97
1984,27.0,BOS,NBA,PF,23,,961,11.7,22.3,0.524,0.4,0.9,0.412,11.3,21.4,0.529,8.5,9.7,0.879,3.2,9.7,12.8,6.9,2.8,1.4,4.4,3.6,32.2,,120,103
1985,28.0,BOS,NBA,SF,20,20.0,815,11.4,24.6,0.461,0.4,1.4,0.28,11.0,23.2,0.473,7.0,7.9,0.89,3.1,7.5,10.5,6.7,2.0,1.1,3.3,3.1,30.1,,113,107
1986,29.0,BOS,NBA,SF,18,18.0,770,10.8,21.0,0.517,1.5,3.5,0.411,9.4,17.4,0.538,6.4,6.9,0.927,2.2,8.5,10.6,9.4,2.3,0.7,3.0,3.5,29.5,,127,103
1987,30.0,BOS,NBA,SF,23,23.0,1015,10.5,22.1,0.476,0.7,2.0,0.341,9.8,20.1,0.489,8.6,9.4,0.912,2.0,9.2,11.2,8.0,1.3,0.9,3.5,2.7,30.3,,119,114
1988,31.0,BOS,NBA,SF,17,17.0,763,10.4,23.0,0.45,0.8,2.2,0.375,9.5,20.9,0.458,6.9,7.7,0.894,2.0,8.3,10.2,7.8,2.5,1.0,3.3,3.1,28.4,,112,106
1990,33.0,BOS,NBA,SF,5,5.0,207,10.2,23.0,0.444,1.2,4.4,0.263,9.1,18.6,0.488,6.7,7.4,0.906,1.6,9.1,10.7,10.2,1.2,1.2,4.2,2.3,28.3,,113,117
1991,34.0,BOS,NBA,SF,10,10.0,396,7.9,19.3,0.408,0.4,2.7,0.143,7.5,16.7,0.45,5.6,6.5,0.863,1.0,8.1,9.2,8.3,1.7,0.4,2.4,3.6,21.7,,108,112
1992,35.0,BOS,NBA,SF,4,2.0,107,10.3,20.6,0.5,0.0,2.4,0.0,10.3,18.1,0.568,1.5,2.0,0.75,1.0,7.8,8.8,10.3,0.5,1.0,2.9,3.4,22.0,,110,116
