Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,24.0,IND,NBA,SF,82.0,26.0,1586.0,4.9,10.6,0.46,0.0,0.1,0.0,4.9,10.4,0.466,2.6,3.9,0.678,3.3,3.2,6.5,3.6,1.3,0.3,2.6,4.8,12.3
1986,25.0,CHI,NBA,SG,10.0,0.0,132.0,4.9,11.2,0.439,0.0,0.5,0.0,4.9,10.6,0.462,2.5,3.5,0.692,1.4,3.0,4.4,3.8,1.4,0.3,1.1,4.4,12.3
1987,26.0,NJN,NBA,SG,77.0,67.0,2339.0,5.5,12.5,0.442,0.1,0.3,0.25,5.4,12.2,0.447,2.3,3.2,0.738,1.3,2.1,3.4,4.0,1.4,0.2,2.4,4.2,13.4
1989,28.0,TOT,NBA,"SF,SG",43.0,0.0,365.0,4.9,11.6,0.424,0.4,1.6,0.25,4.5,10.1,0.451,2.4,3.1,0.774,2.2,2.2,4.3,2.6,1.5,0.4,1.7,4.1,12.6
1989,28.0,HOU,NBA,SG,14.0,0.0,91.0,5.5,17.8,0.311,0.8,3.6,0.222,4.7,14.2,0.333,2.4,3.2,0.75,2.8,3.2,5.9,2.0,1.2,0.0,2.8,5.5,14.2
1989,28.0,MIL,NBA,SF,29.0,0.0,274.0,4.7,9.6,0.493,0.3,0.9,0.286,4.5,8.7,0.515,2.4,3.0,0.783,2.0,1.8,3.8,2.8,1.6,0.5,1.3,3.7,12.1
1990,29.0,MIL,NBA,SF,61.0,10.0,635.0,5.0,11.7,0.427,0.3,1.1,0.25,4.7,10.5,0.446,2.2,3.2,0.679,2.2,1.9,4.1,2.3,1.8,0.2,2.9,4.5,12.4
1991,30.0,TOT,NBA,"SF,SG",30.0,0.0,294.0,3.7,9.8,0.375,0.4,1.5,0.25,3.3,8.3,0.397,2.4,2.8,0.87,2.9,2.3,5.3,2.0,0.5,0.0,2.0,5.8,10.2
1991,30.0,LAL,NBA,SF,7.0,0.0,27.0,2.7,4.0,0.667,1.3,1.3,1.0,1.3,2.7,0.5,0.0,0.0,,0.0,5.3,5.3,4.0,0.0,0.0,5.3,10.7,6.7
1991,30.0,UTA,NBA,SG,23.0,0.0,267.0,3.8,10.4,0.364,0.3,1.5,0.182,3.5,8.9,0.394,2.7,3.1,0.87,3.2,2.0,5.3,1.8,0.5,0.0,1.6,5.3,10.5
1992,31.0,TOT,NBA,SF,57.0,2.0,655.0,5.6,13.7,0.41,1.0,3.5,0.302,4.6,10.2,0.446,2.6,3.6,0.727,1.8,2.9,4.6,2.6,1.6,0.3,1.9,4.5,14.9
1992,31.0,LAC,NBA,SF,22.0,0.0,254.0,5.5,12.6,0.438,1.0,3.1,0.318,4.5,9.5,0.478,2.6,4.1,0.621,1.3,2.7,4.0,2.3,1.7,0.1,2.0,4.4,14.6
1992,31.0,SEA,NBA,SF,35.0,2.0,401.0,5.7,14.4,0.394,1.1,3.7,0.293,4.6,10.7,0.429,2.7,3.3,0.811,2.1,3.0,5.0,2.9,1.6,0.4,1.9,4.6,15.1
