Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2004,22.0,MIA,NBA,PG,61.0,56.0,2126.0,9.5,20.5,0.465,0.4,1.4,0.302,9.1,19.1,0.477,6.0,8.0,0.747,2.2,4.2,6.3,7.1,2.2,0.9,5.0,3.6,25.4,,101.0,102.0
2005,23.0,MIA,NBA,SG,77.0,77.0,2974.0,11.2,23.4,0.478,0.2,0.8,0.289,11.0,22.6,0.485,10.3,13.5,0.762,2.0,5.1,7.1,9.2,2.2,1.5,5.7,4.1,33.0,,109.0,103.0
2006,24.0,MIA,NBA,SG,75.0,75.0,2892.0,12.7,25.6,0.495,0.2,1.4,0.171,12.4,24.2,0.513,11.4,14.6,0.783,1.9,5.9,7.8,9.1,2.6,1.1,4.9,3.9,37.0,,115.0,103.0
2007,25.0,MIA,NBA,SG,51.0,50.0,1931.0,13.0,26.6,0.491,0.6,2.2,0.266,12.5,24.4,0.511,11.9,14.8,0.807,1.4,5.2,6.6,10.6,3.0,1.7,6.0,3.2,38.6,,112.0,103.0
2008,26.0,MIA,NBA,SG,51.0,49.0,1954.0,12.0,25.5,0.469,0.6,2.1,0.286,11.4,23.4,0.485,9.6,12.7,0.758,1.2,4.6,5.8,9.6,2.4,1.0,6.1,3.7,34.1,,103.0,110.0
2009,27.0,MIA,NBA,SG,79.0,79.0,3048.0,15.0,30.5,0.491,1.5,4.9,0.317,13.4,25.6,0.524,10.3,13.5,0.765,1.6,5.4,7.0,10.3,3.0,1.9,4.8,3.1,41.8,,115.0,105.0
2010,28.0,MIA,NBA,SG,77.0,77.0,2792.0,13.8,29.0,0.476,1.4,4.7,0.3,12.4,24.3,0.509,10.2,13.5,0.761,2.1,5.1,7.2,9.6,2.7,1.6,4.8,3.5,39.2,,113.0,103.0
2011,29.0,MIA,NBA,SG,76.0,76.0,2823.0,12.9,25.9,0.5,1.2,3.9,0.306,11.8,22.0,0.534,9.2,12.2,0.758,2.3,6.8,9.1,6.5,2.1,1.6,4.4,3.7,36.3,,114.0,102.0
2012,30.0,MIA,NBA,SG,49.0,49.0,1625.0,13.5,27.1,0.497,0.5,1.8,0.268,13.0,25.3,0.513,7.6,9.6,0.791,2.4,5.3,7.7,7.3,2.7,2.0,4.2,3.6,35.0,,112.0,99.0
2013,31.0,MIA,NBA,SG,69.0,69.0,2391.0,12.6,24.2,0.521,0.4,1.5,0.258,12.2,22.7,0.537,6.8,9.4,0.725,1.9,5.7,7.6,7.8,2.8,1.2,4.3,3.1,32.4,,112.0,103.0
2014,32.0,MIA,NBA,SG,54.0,53.0,1775.0,12.3,22.6,0.545,0.3,0.9,0.281,12.0,21.6,0.557,5.6,7.6,0.733,1.8,5.4,7.1,7.5,2.3,0.9,4.8,3.1,30.5,,110.0,106.0
2015,33.0,MIA,NBA,SG,62.0,62.0,1971.0,13.6,29.0,0.47,0.8,2.7,0.284,12.9,26.3,0.489,7.6,9.9,0.768,1.6,4.3,5.9,8.0,2.0,0.6,5.6,2.8,35.7,,102.0,108.0
2016,34.0,MIA,NBA,SG,74.0,73.0,2258.0,12.3,26.9,0.456,0.2,1.0,0.159,12.1,25.9,0.468,7.3,9.2,0.793,1.9,5.0,6.9,7.8,1.8,1.0,4.6,2.6,32.0,,103.0,106.0
2017,35.0,CHI,NBA,SG,60.0,59.0,1792.0,11.6,26.8,0.434,1.3,4.1,0.31,10.4,22.8,0.456,6.3,7.9,0.794,1.8,5.8,7.6,6.4,2.4,1.2,3.9,3.1,30.8,,103.0,106.0
2018,36.0,TOT,NBA,SG,67.0,3.0,1536.0,9.6,21.9,0.438,1.0,3.6,0.288,8.6,18.3,0.468,4.3,6.1,0.714,1.6,6.5,8.1,7.3,2.0,1.5,4.5,4.0,24.6,,98.0,109.0
2018,36.0,CLE,NBA,SG,46.0,3.0,1069.0,9.1,19.9,0.455,1.1,3.2,0.329,8.0,16.7,0.479,4.3,6.1,0.701,1.8,6.5,8.3,7.5,1.9,1.5,4.2,3.8,23.5,,102.0,110.0
2018,36.0,MIA,NBA,SG,21.0,0.0,467.0,10.9,26.6,0.409,1.0,4.4,0.22,9.9,22.1,0.447,4.4,5.9,0.745,1.2,6.5,7.6,7.0,2.0,1.6,5.2,4.3,27.1,,90.0,105.0
2019,37.0,MIA,NBA,SG,72.0,2.0,1885.0,10.8,24.9,0.433,2.2,6.8,0.33,8.6,18.1,0.472,4.3,6.0,0.708,1.8,5.6,7.4,7.8,1.5,1.0,4.3,3.1,28.1,,102.0,109.0
