Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22.0,CHI,NBA,PF,38.0,,7.7,1.4,3.1,0.449,,,,1.4,3.1,0.449,0.449,1.0,1.5,0.638,0.8,1.6,2.5,0.5,0.3,0.3,,1.5,3.8
1975-76,23.0,CHI,NBA,PF,81.0,,29.5,5.9,12.8,0.463,,,,5.9,12.8,0.463,0.463,3.5,4.4,0.786,3.4,5.9,9.4,1.6,1.1,0.8,,3.6,15.3
1976-77,24.0,CHI,NBA,PF,81.0,,35.1,6.6,14.9,0.446,,,,6.6,14.9,0.446,0.446,4.0,5.0,0.796,3.7,6.6,10.2,2.4,1.3,0.8,,3.9,17.3
1977-78,25.0,CHI,NBA,PF,81.0,,35.4,6.9,15.0,0.462,,,,6.9,15.0,0.462,0.462,4.5,5.5,0.812,2.7,6.4,9.1,3.3,1.1,0.8,3.3,3.9,18.3
1978-79,26.0,CHI,NBA,PF,82.0,,31.6,6.0,13.5,0.449,,,,6.0,13.5,0.449,0.449,3.3,4.0,0.83,2.4,5.3,7.6,4.6,1.1,0.7,3.8,3.5,15.4
1979-80,27.0,IND,NBA,PF,82.0,,32.3,7.2,15.5,0.463,0.1,0.4,0.156,7.1,15.1,0.471,0.465,4.7,5.9,0.799,3.1,5.2,8.3,4.2,1.9,1.4,3.5,3.5,19.1
1980-81,28.0,MIL,NBA,PF,82.0,,25.8,4.6,10.3,0.448,0.0,0.2,0.167,4.6,10.1,0.454,0.45,3.2,4.0,0.789,2.2,4.4,6.6,3.5,1.1,0.9,2.8,3.1,12.5
1981-82,29.0,MIL,NBA,PF,76.0,71.0,25.4,4.9,10.0,0.491,0.0,0.1,0.143,4.9,9.9,0.495,0.492,3.1,3.8,0.801,1.8,4.2,6.0,2.8,0.9,0.6,2.5,3.2,12.9
1982-83,30.0,TOT,NBA,PF,78.0,16.0,26.3,5.0,11.8,0.425,0.0,0.5,0.083,5.0,11.3,0.438,0.426,4.0,4.9,0.821,2.1,4.2,6.3,3.3,1.1,0.6,3.1,3.7,14.1
1982-83,30.0,MIL,NBA,PF,6.0,0.0,25.5,5.0,11.0,0.455,0.0,0.3,0.0,5.0,10.7,0.469,0.455,1.2,1.5,0.778,1.5,2.7,4.2,1.8,0.2,0.3,2.0,3.7,11.2
1982-83,30.0,NJN,NBA,PF,42.0,7.0,23.8,4.7,11.8,0.401,0.0,0.4,0.118,4.7,11.4,0.411,0.403,3.9,4.8,0.816,1.6,3.8,5.3,3.4,1.3,0.5,2.9,3.2,13.4
1982-83,30.0,GSW,NBA,PF,30.0,9.0,30.0,5.4,12.0,0.451,0.0,0.6,0.059,5.4,11.4,0.471,0.453,4.7,5.7,0.829,2.9,5.2,8.2,3.3,0.8,0.8,3.5,4.4,15.5
1983-84,31.0,GSW,NBA,PF,78.0,25.0,27.2,4.6,10.9,0.421,0.1,0.4,0.172,4.5,10.6,0.43,0.424,4.3,5.5,0.785,2.5,4.1,6.6,2.8,1.3,0.4,2.8,3.7,13.6
1984-85,32.0,GSW,NBA,PF,66.0,9.0,23.7,4.6,10.8,0.426,0.1,0.5,0.233,4.5,10.4,0.434,0.431,3.9,4.8,0.823,2.3,3.7,6.0,2.3,1.1,0.5,2.2,3.3,13.3
1985-86,33.0,NJN,NBA,PF,79.0,4.0,19.9,2.7,6.4,0.422,0.1,0.3,0.208,2.6,6.1,0.433,0.427,2.3,2.9,0.785,1.2,3.0,4.2,2.7,0.8,0.3,2.1,3.1,7.8
