Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,7,DAL,Dallas Mavericks,Dirk Nowitzki,23,76,76,2891,7.5,15.7,0.48,1.7,4.4,0.4,5.7,11.3,0.51,5.5,6.4,0.85,1.5,7.9,9.4,2.3,1.0,1.0,1.8,2.8,22.2
2002,7,DAL,Dallas Mavericks,Steve Nash,27,82,82,2837,6.7,13.8,0.48,2.0,4.4,0.46,4.7,9.5,0.5,3.3,3.7,0.89,0.6,2.6,3.2,8.0,0.7,0.1,2.9,2.1,18.6
2002,7,DAL,Dallas Mavericks,Michael Finley,28,69,69,2754,7.4,16.1,0.46,1.0,2.9,0.34,6.4,13.1,0.49,2.7,3.3,0.84,1.2,3.5,4.7,3.0,0.8,0.3,1.5,1.9,18.6
2002,7,DAL,Dallas Mavericks,Juwan Howard,28,53,44,1659,5.9,12.7,0.46,0.0,0.0,0.0,5.9,12.7,0.46,3.1,4.1,0.75,3.0,5.5,8.5,2.0,0.6,0.7,1.7,3.7,14.8
2002,7,DAL,Dallas Mavericks,Adrian Griffin,27,58,34,1383,4.7,9.3,0.5,0.4,1.4,0.3,4.2,7.9,0.53,1.1,1.3,0.84,1.8,4.2,6.0,2.8,2.0,0.3,1.1,3.7,10.8
2002,7,DAL,Dallas Mavericks,Eduardo Najera,25,62,11,1357,4.0,8.0,0.5,0.0,0.1,0.0,4.0,7.9,0.5,2.7,3.9,0.68,4.0,5.1,9.1,1.0,1.5,0.8,1.1,4.1,10.6
2002,7,DAL,Dallas Mavericks,Tim Hardaway,35,54,2,1276,5.1,13.9,0.36,2.7,7.9,0.34,2.4,6.1,0.39,1.8,2.2,0.83,0.4,2.4,2.7,5.7,1.1,0.2,2.1,2.4,14.6
2002,7,DAL,Dallas Mavericks,Greg Buckner,25,44,16,885,4.2,8.1,0.52,0.2,0.7,0.31,4.0,7.4,0.54,1.6,2.4,0.69,2.7,4.3,7.0,2.0,1.3,0.8,1.1,5.0,10.3
2002,7,DAL,Dallas Mavericks,Raef LaFrentz,25,27,25,787,5.2,11.9,0.44,1.3,4.3,0.3,3.9,7.6,0.51,1.6,2.1,0.76,2.7,6.4,9.1,1.3,1.1,2.7,1.6,4.9,13.4
2002,7,DAL,Dallas Mavericks,Shawn Bradley,29,53,16,757,3.7,7.8,0.48,0.0,0.0,0.0,3.7,7.7,0.48,2.8,3.0,0.92,2.5,5.8,8.4,1.0,1.3,3.0,1.2,6.1,10.2
2002,7,DAL,Dallas Mavericks,Nick Van Exel,30,27,2,757,6.1,14.9,0.41,1.6,4.7,0.35,4.5,10.3,0.44,3.1,3.7,0.84,0.4,3.6,4.0,5.4,0.7,0.2,1.9,1.7,17.0
2002,7,DAL,Dallas Mavericks,Johnny Newman,38,47,17,724,3.3,7.4,0.45,1.1,2.8,0.39,2.2,4.5,0.5,2.1,2.9,0.72,0.4,2.0,2.4,0.7,1.4,0.2,1.0,4.4,9.8
2002,7,DAL,Dallas Mavericks,Wang Zhizhi,24,55,0,600,6.5,14.9,0.44,2.9,7.0,0.41,3.7,7.9,0.46,2.5,3.4,0.74,1.1,5.5,6.7,1.3,0.7,1.1,1.5,5.0,18.5
2002,7,DAL,Dallas Mavericks,Danny Manning,35,41,10,552,4.6,9.7,0.48,0.1,0.5,0.14,4.6,9.3,0.49,1.4,2.2,0.67,1.6,5.4,7.0,2.0,1.4,1.4,1.6,5.2,10.8
2002,7,DAL,Dallas Mavericks,Evan Eschmeyer,26,31,6,299,2.5,6.0,0.42,0.0,0.0,,2.5,6.0,0.42,2.4,4.0,0.61,4.2,7.6,11.8,1.1,1.2,1.1,1.9,7.2,7.5
2002,7,DAL,Dallas Mavericks,Donnell Harvey,21,18,0,162,3.1,5.8,0.54,0.0,0.0,,3.1,5.8,0.54,2.2,4.9,0.46,2.7,7.6,10.2,1.1,0.9,1.1,1.8,6.0,8.4
2002,7,DAL,Dallas Mavericks,Avery Johnson,36,17,0,152,5.0,11.6,0.43,0.0,0.0,,5.0,11.6,0.43,2.8,4.0,0.71,0.0,1.2,1.2,6.6,1.2,0.2,2.1,4.0,12.8
2002,7,DAL,Dallas Mavericks,Tariq Abdul-Wahad,27,4,0,24,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,1.5,0.0,3.0,6.0,9.0,3.0,3.0,1.5,4.5,7.5,0.0
2002,7,DAL,Dallas Mavericks,Darrick Martin,30,3,0,22,0.0,16.4,0.0,0.0,3.3,0.0,0.0,13.1,0.0,1.6,3.3,0.5,0.0,1.6,1.6,4.9,3.3,0.0,1.6,6.5,1.6
2002,7,DAL,Dallas Mavericks,Charlie Bell,22,2,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
