Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,11,HOU,Houston Rockets,Cuttino Mobley,26,74,74,3116,6.9,15.7,0.44,1.7,4.4,0.4,5.2,11.3,0.46,3.1,3.6,0.85,0.7,2.7,3.5,2.2,1.3,0.4,2.1,2.2,18.6
2002,11,HOU,Houston Rockets,Kenny Thomas,24,72,71,2484,5.7,12.0,0.48,0.0,0.2,0.0,5.7,11.8,0.49,3.2,4.9,0.66,2.3,5.2,7.5,2.0,1.2,1.0,2.1,2.8,14.7
2002,11,HOU,Houston Rockets,Steve Francis,24,57,56,2343,6.5,15.5,0.42,1.0,3.2,0.32,5.4,12.2,0.44,5.0,6.5,0.77,1.6,4.6,6.2,5.6,1.1,0.4,3.4,2.6,19.0
2002,11,HOU,Houston Rockets,Moochie Norris,28,82,26,2249,4.0,10.1,0.4,0.6,2.1,0.27,3.4,8.0,0.43,2.0,2.7,0.75,1.2,2.8,3.9,6.5,1.3,0.1,2.5,2.1,10.6
2002,11,HOU,Houston Rockets,Kelvin Cato,27,75,73,1917,3.6,6.1,0.58,0.0,0.0,0.0,3.6,6.1,0.58,2.1,3.6,0.58,3.3,6.6,9.9,0.5,0.8,1.8,1.0,3.9,9.3
2002,11,HOU,Houston Rockets,Eddie Griffin,19,73,24,1896,4.6,12.6,0.37,1.7,5.2,0.33,2.9,7.5,0.39,1.2,1.6,0.74,2.2,5.7,7.9,1.0,0.3,2.5,0.9,2.2,12.2
2002,11,HOU,Houston Rockets,Walt Williams,31,48,25,1117,5.4,12.8,0.42,2.5,5.9,0.43,2.8,6.9,0.41,1.3,1.6,0.78,1.2,4.0,5.2,2.2,0.6,0.3,1.7,3.4,14.5
2002,11,HOU,Houston Rockets,Terence Morris,23,68,12,1110,3.6,9.4,0.38,0.5,2.5,0.19,3.1,6.8,0.46,0.6,0.9,0.64,2.5,4.3,6.8,2.1,0.7,0.9,1.5,2.3,8.3
2002,11,HOU,Houston Rockets,Oscar Torres,25,65,13,1075,4.5,11.4,0.4,1.2,4.2,0.29,3.3,7.2,0.46,2.7,3.5,0.78,1.6,2.5,4.1,1.3,0.8,0.3,1.6,2.1,13.0
2002,11,HOU,Houston Rockets,Kevin Willis,39,52,5,865,5.2,11.8,0.44,0.0,0.0,0.0,5.2,11.8,0.44,2.7,3.6,0.75,4.4,8.1,12.4,0.6,1.0,1.0,1.7,4.1,13.1
2002,11,HOU,Houston Rockets,Glen Rice,34,20,20,606,3.9,9.9,0.39,1.1,3.8,0.28,2.8,6.1,0.46,1.4,1.8,0.8,0.3,2.5,2.8,1.8,0.7,0.2,1.4,2.0,10.2
2002,11,HOU,Houston Rockets,Dan Langhi,24,34,8,434,4.1,10.4,0.39,0.1,0.3,0.25,4.0,10.0,0.4,0.7,0.9,0.73,1.8,3.7,5.6,1.2,0.7,0.4,0.7,2.1,8.9
2002,11,HOU,Houston Rockets,Tierre Brown,22,40,1,403,4.4,10.3,0.43,0.4,1.1,0.33,4.0,9.2,0.44,1.9,2.5,0.75,1.1,2.7,3.8,6.3,1.7,0.3,3.6,2.3,11.0
2002,11,HOU,Houston Rockets,Jason Collier,24,25,2,365,4.0,9.4,0.43,0.0,0.1,0.0,4.0,9.3,0.44,2.4,3.2,0.75,3.1,5.0,8.1,0.9,0.6,0.4,1.3,3.9,10.5
