Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,1,5,ATL,Atlanta Hawks,Shareef Abdur-Rahim,25,77,77,2980,7.2,15.7,0.46,0.3,0.8,0.3,7.0,14.8,0.47,5.1,6.3,0.8,2.4,6.0,8.4,2.9,1.2,1.0,3.0,2.6,19.8
2002,1,2832,ATL,Atlanta Hawks,Jason Terry,24,78,78,2967,6.4,14.8,0.43,2.1,5.4,0.39,4.3,9.4,0.45,3.4,4.1,0.84,0.5,2.8,3.3,5.4,1.7,0.2,2.2,1.9,18.2
2002,1,2020,ATL,Atlanta Hawks,Nazr Mohammed,24,82,73,2168,5.5,11.8,0.46,0.0,0.0,0.0,5.5,11.8,0.46,2.3,3.7,0.62,4.0,6.8,10.8,0.5,1.0,1.0,2.0,4.2,13.2
2002,1,2963,ATL,Atlanta Hawks,Jacque Vaughn,26,82,16,1856,4.0,8.5,0.47,0.5,1.0,0.44,3.5,7.4,0.47,2.0,2.4,0.82,0.3,2.9,3.3,6.8,1.3,0.0,2.2,3.5,10.5
2002,1,1482,ATL,Atlanta Hawks,DerMarr Johnson,21,72,46,1727,4.5,11.3,0.4,1.9,5.1,0.36,2.6,6.1,0.43,1.8,2.2,0.81,1.2,3.9,5.1,1.7,1.3,1.2,2.1,3.4,12.5
2002,1,1661,ATL,Atlanta Hawks,Toni Kukoc,33,59,9,1494,5.1,12.1,0.42,1.3,4.1,0.31,3.8,8.0,0.47,2.6,3.7,0.71,1.0,4.2,5.3,5.1,1.2,0.4,2.7,2.2,14.1
2002,1,2067,ATL,Atlanta Hawks,Hanno Mottola,25,82,14,1371,4.4,10.1,0.44,0.0,0.3,0.08,4.4,9.7,0.45,1.5,2.0,0.75,2.1,4.9,7.0,1.3,0.5,0.5,1.8,4.6,10.4
2002,1,2134,ATL,Atlanta Hawks,Ira Newble,27,42,35,1273,3.7,7.4,0.5,0.0,0.2,0.14,3.7,7.2,0.51,2.1,2.5,0.85,2.3,4.0,6.3,1.3,1.1,0.6,1.4,3.3,9.6
2002,1,1047,ATL,Atlanta Hawks,Dion Glover,23,55,25,1156,6.0,14.2,0.42,0.9,2.8,0.33,5.0,11.4,0.44,2.4,3.2,0.76,1.1,4.1,5.3,2.6,1.4,0.4,2.4,2.8,15.3
2002,1,686,ATL,Atlanta Hawks,Emanual Davis,33,28,20,774,3.3,9.2,0.35,1.3,4.0,0.34,1.9,5.3,0.36,0.7,0.8,0.89,0.9,2.6,3.4,3.2,1.3,0.2,2.4,3.2,8.6
2002,1,2773,ATL,Atlanta Hawks,Mark Strickland,31,46,10,654,5.0,11.2,0.45,0.1,0.2,0.25,5.0,11.0,0.45,1.4,2.4,0.57,2.3,5.0,7.2,1.1,1.0,0.9,1.5,2.6,11.4
2002,1,307,ATL,Atlanta Hawks,Cal Bowdler,24,52,0,585,3.8,10.7,0.35,0.1,0.3,0.2,3.7,10.4,0.36,2.4,2.9,0.83,2.3,4.4,6.8,0.7,1.1,0.9,0.7,3.9,10.0
2002,1,1247,ATL,Atlanta Hawks,Alan Henderson,29,26,1,422,5.0,9.9,0.51,0.1,0.1,1.0,4.9,9.8,0.5,2.0,3.8,0.53,2.6,5.6,8.3,0.9,0.9,1.3,1.8,3.4,12.2
2002,1,624,ATL,Atlanta Hawks,Chris Crawford,26,7,4,131,5.8,12.4,0.47,0.0,0.3,0.0,5.8,12.1,0.48,3.0,4.1,0.73,2.5,4.4,6.9,1.4,0.5,1.4,2.7,5.8,14.6
2002,1,2691,ATL,Atlanta Hawks,Leon Smith,21,14,0,100,3.6,9.4,0.38,0.0,0.0,,3.6,9.4,0.38,4.0,6.1,0.65,3.6,7.6,11.2,1.1,1.8,0.4,1.1,4.3,11.2
2002,1,2400,ATL,Atlanta Hawks,Theo Ratliff,28,3,2,82,4.4,8.8,0.5,0.0,0.0,,4.4,8.8,0.5,2.6,4.8,0.55,2.2,4.8,7.0,0.4,0.4,3.5,3.1,3.5,11.4
2002,1,2656,ATL,Atlanta Hawks,Reggie Slater,31,4,0,37,4.9,12.6,0.38,0.0,0.0,,4.9,12.6,0.38,5.8,8.8,0.67,4.9,1.9,6.8,1.0,1.0,1.0,0.0,1.9,15.6
2002,1,2640,ATL,Atlanta Hawks,Dickey Simpkins,29,1,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
