SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,3,NJN,Kerry Kittles,23,3,3,126,4.9,11.4,0.42,1.4,3.7,0.38,3.4,7.7,0.44,2.9,3.1,0.91,0.0,4.3,4.3,2.3,1.1,0.6,2.0,3.4,14.0
1998,3,NJN,Sherman Douglas,31,3,2,125,6.6,12.7,0.52,0.6,1.4,0.4,6.0,11.2,0.54,2.0,2.9,0.7,0.3,2.0,2.3,7.2,1.7,0.0,3.7,1.4,15.8
1998,3,NJN,Jayson Williams,29,3,2,116,2.8,6.5,0.43,0.0,0.0,,2.8,6.5,0.43,0.9,1.9,0.5,6.2,6.8,13.0,1.6,0.6,0.9,0.6,2.5,6.5
1998,3,NJN,Kendall Gill,29,3,3,100,6.5,14.4,0.45,0.0,0.0,,6.5,14.4,0.45,2.5,2.9,0.88,1.1,3.6,4.7,1.1,1.4,0.4,1.4,5.4,15.5
1998,3,NJN,Chris Gatling,30,3,1,81,8.4,16.9,0.5,0.0,0.0,,8.4,16.9,0.5,3.6,5.3,0.67,2.7,1.8,4.4,0.9,0.9,0.9,1.3,4.0,20.4
1998,3,NJN,Keith Van Horn,22,3,3,77,6.1,13.6,0.45,0.0,0.9,0.0,6.1,12.6,0.48,5.6,7.0,0.8,0.9,3.3,4.2,0.5,0.0,0.0,0.9,3.3,17.8
1998,3,NJN,Lucious Harris,27,3,0,52,1.4,4.2,0.33,0.0,1.4,0.0,1.4,2.8,0.5,3.5,4.2,0.83,0.7,4.8,5.5,0.7,1.4,0.0,1.4,7.6,6.2
1998,3,NJN,Rony Seikaly,32,3,0,37,6.8,8.8,0.78,0.0,0.0,,6.8,8.8,0.78,3.9,5.8,0.67,2.9,5.8,8.8,0.0,1.0,0.0,3.9,3.9,17.5
1998,3,NJN,Sam Cassell,28,3,1,26,4.2,12.5,0.33,0.0,0.0,,4.2,12.5,0.33,0.0,0.0,,1.4,2.8,4.2,6.9,0.0,1.4,2.8,9.7,8.3
1998,3,NJN,Brian Evans,24,3,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,3,NJN,David Vaughn,24,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
