PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Isaiah Rider,26,4,4,166,6.1,14.5,0.418,0.2,2.4,0.091,5.9,12.1,0.48200000000000004,4.3,5.6,0.769,1.5,2.8,4.3,3.7,1.1,0.0,3.5,2.4,16.7
Damon Stoudamire,24,4,4,166,5.4,13.7,0.397,1.7,4.8,0.364,3.7,8.9,0.415,2.8,2.8,1.0,1.3,2.4,3.7,8.2,1.1,0.2,3.5,2.8,15.4
Rasheed Wallace,23,4,4,157,5.3,10.8,0.489,0.9,1.1,0.8,4.4,9.6,0.452,1.8,3.7,0.5,1.6,2.8,4.4,2.5,0.5,0.5,1.1,3.7,13.3
Brian Grant,25,4,4,135,5.1,9.6,0.528,0.0,0.0,,5.1,9.6,0.528,4.0,4.8,0.833,4.8,6.7,11.5,1.6,1.1,0.8,1.3,5.3,14.1
Arvydas Sabonis,33,4,4,107,6.1,13.5,0.45,0.3,0.7,0.5,5.7,12.8,0.447,4.0,4.7,0.857,2.4,8.1,10.4,2.0,2.4,1.0,3.4,6.4,16.5
Walt Williams,27,4,0,102,6.0,10.9,0.5479999999999999,2.8,5.3,0.5329999999999999,3.2,5.6,0.563,3.9,4.9,0.7859999999999999,1.1,3.9,4.9,3.2,0.4,0.0,0.4,6.4,18.7
Kelvin Cato,23,4,0,58,5.6,10.6,0.529,0.0,0.6,0.0,5.6,9.9,0.563,5.0,6.8,0.727,1.9,5.6,7.4,0.6,0.6,4.3,2.5,7.4,16.1
Stacey Augmon,29,4,0,28,2.6,5.1,0.5,0.0,0.0,,2.6,5.1,0.5,1.3,2.6,0.5,1.3,2.6,3.9,1.3,2.6,1.3,2.6,2.6,6.4
Gary Grant,32,4,0,27,2.7,9.3,0.28600000000000003,1.3,5.3,0.25,1.3,4.0,0.33299999999999996,0.0,0.0,,2.7,4.0,6.7,9.3,1.3,1.3,2.7,2.7,6.7
Alton Lister,39,2,0,11,3.3,9.8,0.33299999999999996,0.0,0.0,,3.3,9.8,0.33299999999999996,0.0,0.0,,3.3,3.3,6.5,0.0,0.0,3.3,6.5,16.4,6.5
Jermaine O'Neal,19,1,0,3,0.0,36.0,0.0,0.0,12.0,0.0,0.0,24.0,0.0,0.0,0.0,,12.0,0.0,12.0,0.0,0.0,24.0,0.0,12.0,0.0
