PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jason Kidd,24,4,4,171,4.6,12.2,0.379,0.0,1.5,0.0,4.6,10.7,0.431,2.7,3.4,0.813,1.1,3.8,4.8,6.5,3.4,0.4,2.5,2.7,12.0
Antonio McDyess,23,4,4,147,7.6,15.9,0.47700000000000004,0.0,0.0,,7.6,15.9,0.47700000000000004,2.2,3.4,0.643,4.4,8.6,13.0,1.0,0.5,1.5,1.2,2.9,17.4
George McCloud,30,4,3,126,6.0,11.7,0.512,3.4,6.0,0.5710000000000001,2.6,5.7,0.45,0.9,1.1,0.75,0.6,4.9,5.4,2.3,0.3,0.3,1.7,4.3,16.3
Kevin Johnson,31,4,1,122,6.8,12.4,0.5479999999999999,0.3,1.2,0.25,6.5,11.2,0.579,2.4,3.5,0.667,0.6,2.1,2.7,5.6,0.6,0.3,1.8,1.8,16.2
Mark Bryant,32,4,1,93,6.6,13.2,0.5,0.0,0.0,,6.6,13.2,0.5,2.3,4.6,0.5,3.5,5.4,8.9,0.4,1.5,0.8,1.2,6.2,15.5
Clifford Robinson,31,4,4,92,3.5,12.9,0.273,0.0,0.4,0.0,3.5,12.5,0.281,2.7,3.5,0.778,2.3,2.3,4.7,1.2,1.2,0.8,2.0,7.4,9.8
Dennis Scott,29,4,0,62,4.1,9.9,0.41200000000000003,1.7,4.6,0.375,2.3,5.2,0.444,0.0,0.0,,1.2,3.5,4.6,0.6,0.6,0.0,1.2,1.2,9.9
Rex Chapman,30,2,2,58,3.7,14.3,0.261,0.0,3.1,0.0,3.7,11.2,0.33299999999999996,3.7,4.3,0.857,0.0,0.0,0.0,2.5,1.2,0.0,1.2,0.6,11.2
Steve Nash,23,4,1,51,5.6,12.7,0.444,0.7,3.5,0.2,4.9,9.2,0.5379999999999999,3.5,5.6,0.625,1.4,5.6,7.1,4.9,1.4,0.0,2.1,4.9,15.5
Hot Rod Williams,35,3,0,33,2.2,7.6,0.28600000000000003,0.0,0.0,,2.2,7.6,0.28600000000000003,2.2,3.3,0.667,2.2,2.2,4.4,1.1,0.0,2.2,0.0,8.7,6.5
Marko Milič,20,2,0,4,18.0,27.0,0.667,0.0,0.0,,18.0,27.0,0.667,0.0,0.0,,0.0,9.0,9.0,0.0,9.0,0.0,0.0,9.0,36.0
Mike Brown,34,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
