PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Hakeem Olajuwon,35,5,5,190,7.4,18.8,0.39399999999999996,0.0,0.2,0.0,7.4,18.6,0.39799999999999996,4.5,6.3,0.727,1.7,8.5,10.2,2.3,0.9,3.0,2.5,3.4,19.3
Clyde Drexler,35,5,5,182,4.2,13.5,0.309,1.0,5.1,0.192,3.2,8.3,0.381,5.5,7.3,0.757,1.8,3.6,5.3,4.5,1.6,0.6,2.6,3.0,14.8
Kevin Willis,35,5,5,168,4.7,11.8,0.4,0.0,0.2,0.0,4.7,11.6,0.40700000000000003,2.6,3.4,0.75,3.9,7.5,11.4,1.1,1.7,0.6,2.6,4.5,12.0
Matt Maloney,26,5,5,165,2.2,6.5,0.33299999999999996,1.1,4.4,0.25,1.1,2.2,0.5,1.7,2.0,0.889,0.0,1.7,1.7,3.9,0.4,0.4,0.9,2.4,7.2
Mario Elie,34,5,1,133,3.2,7.3,0.444,0.8,2.4,0.33299999999999996,2.4,4.9,0.5,1.6,2.4,0.667,0.8,2.7,3.5,1.6,0.5,0.0,1.4,2.7,8.9
Eddie Johnson,38,5,0,89,3.6,10.9,0.33299999999999996,1.2,4.0,0.3,2.4,6.9,0.353,2.8,3.2,0.875,1.6,1.6,3.2,0.4,0.0,0.0,1.2,4.0,11.3
Charles Barkley,34,4,0,87,5.0,9.5,0.522,0.0,0.8,0.0,5.0,8.7,0.5710000000000001,5.0,8.7,0.5710000000000001,2.1,6.6,8.7,1.7,2.1,0.0,2.5,5.0,14.9
Brent Price,29,5,0,75,2.9,7.2,0.4,2.4,6.2,0.385,0.5,1.0,0.5,1.0,1.4,0.667,0.5,3.8,4.3,2.9,1.9,0.0,2.9,5.8,9.1
Matt Bullard,30,5,4,70,3.1,9.3,0.33299999999999996,1.5,5.1,0.3,1.5,4.1,0.375,1.0,1.0,1.0,1.5,2.6,4.1,2.6,0.5,0.0,0.0,2.6,8.7
Othella Harrington,24,3,0,23,9.4,18.8,0.5,0.0,1.6,0.0,9.4,17.2,0.545,6.3,7.8,0.8,4.7,6.3,11.0,0.0,0.0,1.6,0.0,1.6,25.0
Charles Jones,40,4,0,11,0.0,0.0,,0.0,0.0,,0.0,0.0,,6.5,6.5,1.0,3.3,6.5,9.8,3.3,0.0,0.0,0.0,13.1,6.5
Rodrick Rhodes,24,3,0,7,10.3,15.4,0.667,0.0,0.0,,10.3,15.4,0.667,10.3,20.6,0.5,0.0,5.1,5.1,0.0,5.1,0.0,5.1,0.0,30.9
