Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,6,1377,CLE,Cleveland Cavaliers,22.0,NBA,C,82.0,81.0,2379.0,6.9,13.3,0.52,0.0,0.1,0.25,6.9,13.2,0.52,3.5,4.6,0.76,4.2,6.7,10.9,1.1,0.8,2.0,2.2,4.4,17.2
1999,6,1377,CLE,Cleveland Cavaliers,23.0,NBA,C,5.0,5.0,171.0,6.1,12.0,0.51,0.0,0.0,,6.1,12.0,0.51,3.8,6.3,0.6,3.6,5.7,9.3,0.8,0.8,1.5,1.9,5.1,16.0
2001,6,1377,CLE,Cleveland Cavaliers,25.0,NBA,C,24.0,24.0,616.0,6.7,13.7,0.49,0.0,0.1,0.0,6.7,13.6,0.49,3.1,4.6,0.68,3.8,5.6,9.4,1.1,0.9,2.2,3.5,4.6,16.4
2002,6,1377,CLE,Cleveland Cavaliers,26.0,NBA,C,62.0,23.0,1329.0,6.5,15.4,0.42,0.0,0.1,0.0,6.5,15.2,0.43,5.6,7.5,0.75,3.7,5.4,9.0,1.9,0.5,2.3,2.5,5.1,18.7
2003,6,1377,CLE,Cleveland Cavaliers,27.0,NBA,C,81.0,81.0,2432.0,7.3,16.6,0.44,0.0,0.1,0.0,7.3,16.5,0.44,5.9,7.6,0.78,3.6,5.5,9.0,1.9,0.8,2.3,3.1,4.1,20.6
2004,6,1377,CLE,Cleveland Cavaliers,28.0,NBA,C,81.0,81.0,2539.0,6.6,13.7,0.48,0.0,0.1,0.29,6.6,13.6,0.48,4.3,5.8,0.75,4.0,5.3,9.3,1.5,0.6,2.8,2.3,3.9,17.5
2005,6,1377,CLE,Cleveland Cavaliers,29.0,NBA,C,78.0,78.0,2615.0,6.3,13.5,0.47,0.0,0.1,0.29,6.3,13.4,0.47,5.5,6.9,0.8,4.1,5.1,9.3,1.4,0.7,2.3,2.6,4.3,18.2
2006,6,1377,CLE,Cleveland Cavaliers,30.0,NBA,C,78.0,78.0,2283.0,7.1,14.0,0.51,0.0,0.1,0.0,7.1,13.9,0.51,5.0,6.0,0.83,3.9,5.5,9.3,1.4,0.6,2.1,2.4,4.4,19.2
2007,6,1377,CLE,Cleveland Cavaliers,31.0,NBA,C,78.0,78.0,2130.0,6.5,13.4,0.48,0.0,0.0,0.0,6.5,13.4,0.49,2.6,3.2,0.81,4.1,6.0,10.1,2.1,0.8,1.7,2.4,4.3,15.6
2008,6,1377,CLE,Cleveland Cavaliers,32.0,NBA,C,73.0,73.0,2222.0,6.8,14.2,0.47,0.0,0.0,0.0,6.8,14.2,0.48,3.2,3.9,0.8,4.3,6.8,11.0,1.7,0.6,1.9,2.2,4.0,16.7
2009,6,1377,CLE,Cleveland Cavaliers,33.0,NBA,C,65.0,65.0,1765.0,7.0,14.8,0.47,0.3,0.8,0.38,6.7,14.0,0.48,2.8,3.5,0.8,3.2,6.8,10.0,1.3,0.6,1.7,1.8,3.7,17.1
2010,6,1377,CLE,Cleveland Cavaliers,34.0,NBA,C,64.0,6.0,1339.0,5.2,11.8,0.44,0.3,0.6,0.48,4.9,11.2,0.44,2.0,2.7,0.74,3.1,6.2,9.3,1.3,0.4,1.3,1.7,4.9,12.7
2011,16,1377,MIA,Miami Heat,35.0,NBA,C,72.0,51.0,1145.0,5.1,10.0,0.51,0.0,0.0,0.0,5.1,10.0,0.51,1.1,1.4,0.78,3.4,5.6,9.0,0.8,0.7,1.8,1.6,5.8,11.3
