Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2338,50,3,23.2,3.7,8.4,0.44,1.1,3.2,0.34,2.7,5.3,0.51,0.51,1.5,2.0,0.75,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7,10.0
