Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,27,SAS,San Antonio Spurs,82,240.3,35.7,81.8,0.44,6.6,19.9,0.33,29.1,61.9,0.47,14.9,19.6,0.76,9.1,31.4,40.5,20.8,7.2,3.9,14.8,19.5,92.9
2016,29,UTA,Utah Jazz,82,243.4,35.6,79.9,0.45,7.9,22.2,0.36,27.7,57.7,0.48,16.8,22.5,0.75,9.3,30.8,40.1,19.1,8.0,4.7,14.0,19.9,95.9
2016,28,TOR,Toronto Raptors,82,241.2,36.5,82.1,0.44,8.7,23.4,0.37,27.7,58.7,0.47,16.5,22.1,0.75,9.5,31.2,40.8,21.7,6.5,5.4,13.3,22.0,98.2
2016,6,CLE,Cleveland Cavaliers,82,242.1,36.8,82.1,0.45,7.9,22.7,0.35,28.9,59.4,0.49,16.8,22.6,0.74,9.3,31.8,41.0,21.4,7.2,4.4,13.3,20.6,98.3
2016,16,MIA,Miami Heat,82,241.8,37.2,84.3,0.44,7.4,21.2,0.35,29.9,63.1,0.47,16.5,21.5,0.77,9.8,31.5,41.3,20.2,7.5,4.1,12.9,19.6,98.4
2016,1,ATL,Atlanta Hawks,82,241.8,37.1,86.1,0.43,8.3,24.5,0.34,28.9,61.6,0.47,16.7,22.1,0.76,11.5,35.0,46.5,22.0,8.6,5.0,16.1,18.3,99.2
2016,13,LAC,Los Angeles Clippers,82,241.8,36.8,84.7,0.43,7.9,23.3,0.34,28.9,61.4,0.47,18.8,25.1,0.75,11.8,34.9,46.7,21.2,7.1,3.2,15.4,22.5,100.2
2016,12,IND,Indiana Pacers,82,242.4,37.4,84.9,0.44,8.3,24.8,0.33,29.1,60.1,0.48,17.4,23.2,0.75,10.7,33.8,44.5,20.8,7.7,4.5,15.8,20.4,100.5
2016,4,CHO,Charlotte Hornets,82,242.1,37.8,85.0,0.44,8.9,25.4,0.35,28.9,59.6,0.48,16.3,21.2,0.77,8.9,35.8,44.7,23.2,6.7,5.5,13.5,20.4,100.7
2016,20,NYK,New York Knicks,82,241.5,38.0,85.8,0.44,7.6,22.4,0.34,30.3,63.4,0.48,17.5,23.2,0.75,10.9,33.3,44.2,20.8,7.2,4.2,11.3,18.5,101.1
2016,15,MEM,Memphis Grizzlies,82,241.8,35.9,78.8,0.46,9.7,26.6,0.36,26.2,52.1,0.5,19.7,25.7,0.77,10.1,33.1,43.2,21.9,7.0,5.7,16.2,21.1,101.3
2016,9,DET,Detroit Pistons,82,242.4,38.8,84.2,0.46,7.3,20.5,0.36,31.5,63.7,0.5,16.5,21.0,0.78,8.8,33.7,42.5,21.5,7.1,4.5,13.4,21.6,101.4
2016,2,BOS,Boston Celtics,82,241.2,37.5,85.0,0.44,7.8,23.3,0.34,29.7,61.7,0.48,19.7,26.0,0.76,11.4,34.6,46.0,20.9,7.6,5.5,16.4,21.0,102.5
2016,7,DAL,Dallas Mavericks,82,244.0,38.3,85.0,0.45,9.1,26.5,0.34,29.3,58.5,0.5,16.9,22.8,0.74,10.6,35.2,45.8,22.0,7.5,4.4,13.9,21.4,102.6
2016,21,OKC,Oklahoma City Thunder,82,241.8,38.4,87.7,0.44,8.1,23.8,0.34,30.3,63.9,0.47,18.0,23.8,0.76,11.3,28.9,40.2,21.5,8.8,4.5,13.0,20.2,102.9
2016,5,CHI,Chicago Bulls,82,242.7,39.4,89.4,0.44,7.9,23.0,0.34,31.5,66.4,0.47,16.3,22.1,0.74,11.8,34.1,45.9,22.5,8.0,5.7,11.9,18.7,103.1
2016,17,MIL,Milwaukee Bucks,82,241.8,37.8,83.1,0.45,9.3,26.5,0.35,28.4,56.7,0.5,18.4,23.9,0.77,11.5,31.5,43.0,24.5,8.3,5.6,15.5,19.5,103.2
2016,22,ORL,Orlando Magic,82,242.7,38.4,83.5,0.46,8.9,24.9,0.36,29.5,58.6,0.5,17.9,24.0,0.75,10.1,34.1,44.3,23.2,7.6,5.5,15.1,18.3,103.7
2016,10,GSW,Golden State Warriors,82,242.4,38.9,89.4,0.44,7.8,23.5,0.33,31.1,65.9,0.47,18.6,24.5,0.76,11.4,32.5,43.9,22.2,8.7,4.1,14.5,19.8,104.1
2016,25,POR,Portland Trail Blazers,82,241.5,38.4,84.7,0.45,8.5,23.0,0.37,29.8,61.7,0.48,19.0,26.0,0.73,10.6,33.1,43.7,21.6,7.7,5.2,13.3,19.5,104.3
2016,30,WAS,Washington Wizards,82,240.9,38.7,83.8,0.46,9.0,24.2,0.37,29.7,59.5,0.5,18.3,23.7,0.77,9.4,34.9,44.3,22.5,8.1,4.3,16.2,20.1,104.6
2016,8,DEN,Denver Nuggets,82,241.8,38.8,84.2,0.46,9.2,24.8,0.37,29.6,59.4,0.5,18.2,23.9,0.76,9.7,32.9,42.7,23.5,8.0,6.3,13.7,20.9,105.0
2016,18,MIN,Minnesota Timberwolves,82,242.4,40.0,84.9,0.47,9.0,25.5,0.36,30.9,59.4,0.52,17.0,22.5,0.76,10.7,31.2,41.9,22.6,7.8,5.2,14.9,21.6,106.0
2016,3,BRK,Brooklyn Nets,82,240.9,40.8,85.2,0.48,9.5,25.6,0.37,31.3,59.6,0.53,15.0,19.6,0.76,10.2,33.2,43.4,24.5,8.8,5.2,14.2,18.4,106.0
2016,11,HOU,Houston Rockets,82,241.8,39.0,85.1,0.46,9.7,26.9,0.36,29.3,58.2,0.5,18.6,24.6,0.76,11.8,32.8,44.6,24.6,9.0,4.9,16.6,22.5,106.4
2016,19,NOP,New Orleans Pelicans,82,241.2,39.2,83.9,0.47,9.2,24.9,0.37,30.0,59.0,0.51,18.8,24.0,0.78,8.9,35.5,44.4,23.2,7.3,5.2,13.7,19.9,106.5
2016,14,LAL,Los Angeles Lakers,82,240.6,40.5,85.6,0.47,8.5,24.6,0.35,32.0,61.1,0.52,17.3,23.7,0.73,10.9,35.5,46.5,24.7,7.5,5.6,12.6,19.2,106.9
2016,24,PHO,Phoenix Suns,82,240.3,39.1,83.8,0.47,9.4,24.9,0.38,29.7,58.9,0.5,19.9,26.5,0.75,9.9,33.8,43.7,22.4,9.5,5.5,14.9,21.6,107.5
2016,23,PHI,Philadelphia 76Ers,82,241.5,39.7,85.4,0.46,7.8,21.7,0.36,31.9,63.8,0.5,20.5,26.1,0.79,11.1,36.4,47.6,23.4,8.7,5.7,15.1,19.2,107.6
2016,26,SAC,Sacramento Kings,82,241.5,40.6,87.7,0.46,10.2,28.0,0.37,30.3,59.8,0.51,17.7,23.2,0.76,11.3,33.7,45.0,24.2,8.8,5.3,16.0,22.0,109.1
