Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,27,SAS,San Antonio Spurs,82,241.8,33.4,81.2,0.41,4.1,12.5,0.33,29.3,68.6,0.43,17.7,23.9,0.74,12.4,27.3,39.7,19.0,8.9,4.6,12.7,22.5,88.5
1998,20,NYK,New York Knicks,82,241.8,32.0,74.8,0.43,4.0,12.7,0.32,28.0,62.0,0.45,21.1,28.1,0.75,10.4,28.5,39.0,19.3,8.0,3.8,15.0,20.8,89.1
1998,5,CHI,Chicago Bulls,82,242.1,34.1,79.1,0.43,4.0,12.5,0.32,30.1,66.6,0.45,17.4,23.9,0.73,12.4,27.3,39.7,19.5,8.0,4.3,15.5,21.6,89.6
1998,6,CLE,Cleveland Cavaliers,82,241.8,32.8,75.8,0.43,4.2,12.1,0.34,28.6,63.7,0.45,20.0,26.5,0.76,11.6,27.2,38.7,21.8,8.6,5.5,17.6,23.2,89.8
1998,12,IND,Indiana Pacers,82,241.8,34.0,78.7,0.43,3.3,10.6,0.32,30.7,68.1,0.45,18.6,25.6,0.73,13.6,27.5,41.1,19.4,7.9,4.5,15.1,22.5,89.9
1998,16,MIA,Miami Heat,82,240.9,33.2,77.5,0.43,3.7,11.2,0.33,29.5,66.3,0.44,19.9,26.8,0.74,12.9,27.2,40.1,19.9,7.8,4.5,14.8,22.6,90.0
1998,22,ORL,Orlando Magic,82,241.8,35.7,78.8,0.45,3.8,11.8,0.32,31.9,67.0,0.48,15.9,21.6,0.74,13.3,27.7,40.9,21.2,9.1,4.7,15.4,22.8,91.2
1998,1,ATL,Atlanta Hawks,82,242.4,36.1,81.7,0.44,4.2,12.4,0.34,31.9,69.3,0.46,15.9,21.6,0.74,13.2,26.2,39.4,21.4,7.5,4.5,13.6,23.1,92.3
1998,9,DET,Detroit Pistons,82,243.4,34.6,77.8,0.44,4.4,13.4,0.33,30.2,64.4,0.47,18.9,25.3,0.75,12.1,28.5,40.5,21.4,7.9,4.7,15.4,22.9,92.6
1998,25,POR,Portland Trail Blazers,82,241.8,34.3,79.5,0.43,4.5,13.3,0.34,29.7,66.3,0.45,19.8,27.5,0.72,12.3,26.8,39.2,21.5,9.4,5.4,14.1,22.2,92.9
1998,21,SEA,Seattle Supersonics,82,240.9,35.3,79.2,0.45,5.1,15.7,0.32,30.2,63.5,0.48,17.7,24.4,0.72,13.9,28.2,42.1,22.3,7.8,4.9,17.0,22.2,93.4
1998,24,PHO,Phoenix Suns,82,243.4,35.6,80.7,0.44,4.8,13.3,0.36,30.8,67.4,0.46,18.3,25.0,0.73,12.8,28.6,41.4,22.0,8.8,3.9,16.6,21.6,94.4
1998,29,UTA,Utah Jazz,82,241.2,34.2,77.9,0.44,4.9,13.7,0.36,29.3,64.2,0.46,21.1,27.9,0.76,12.0,24.5,36.5,20.6,7.9,5.2,14.1,26.0,94.4
1998,4,CHO,Charlotte Hornets,82,241.2,36.3,78.3,0.46,4.5,13.0,0.35,31.8,65.3,0.49,17.5,24.0,0.73,11.8,27.5,39.3,22.0,7.1,4.5,15.1,23.2,94.6
1998,23,PHI,Philadelphia 76Ers,82,240.9,35.4,78.5,0.45,4.7,13.6,0.34,30.8,64.9,0.47,20.1,27.6,0.73,13.6,28.5,42.1,23.5,9.3,6.2,16.1,23.2,95.7
1998,17,MIL,Milwaukee Bucks,82,243.0,35.5,77.1,0.46,3.7,11.3,0.33,31.8,65.7,0.48,21.7,29.2,0.74,12.2,27.6,39.8,21.3,9.3,4.9,16.4,22.0,96.4
1998,30,WAS,Washington Wizards,82,241.5,36.3,79.8,0.46,4.2,11.9,0.36,32.0,67.8,0.47,19.8,26.5,0.75,12.5,30.1,42.6,21.0,7.7,4.5,16.2,23.5,96.6
1998,10,GSW,Golden State Warriors,82,241.8,36.5,82.2,0.44,4.1,11.7,0.35,32.4,70.5,0.46,20.3,27.9,0.73,13.8,30.9,44.7,24.5,9.2,5.8,14.1,20.0,97.4
1998,7,DAL,Dallas Mavericks,82,242.7,38.3,83.2,0.46,4.7,13.8,0.34,33.6,69.4,0.48,16.3,22.8,0.71,14.9,32.2,47.2,23.0,8.0,4.6,15.1,19.6,97.5
1998,14,LAL,Los Angeles Lakers,82,241.8,36.4,82.9,0.44,4.6,13.1,0.36,31.8,69.9,0.46,20.4,27.8,0.73,13.7,28.5,42.2,22.5,8.0,5.2,15.6,26.2,97.8
1998,3,NJN,New Jersey Nets,82,242.4,36.8,78.1,0.47,4.3,12.6,0.35,32.4,65.6,0.5,20.2,27.0,0.75,13.2,28.2,41.4,21.6,7.5,6.3,18.1,24.7,98.1
