Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,16,52,MIA,Miami Heat,Malik Allen,"June 27, 1978",25.0,NBA,PF,10.0,0.0,138.0,22.0,49.0,0.45,0.0,0.0,,22.0,49.0,0.45,0.45,6.0,9.0,0.67,12.0,18.0,30.0,4.0,2.0,9.0,4.0,21.0,50.0
2006,5,52,CHI,Chicago Bulls,Malik Allen,"June 27, 1978",27.0,NBA,PF,6.0,6.0,116.0,14.0,30.0,0.47,0.0,0.0,,14.0,30.0,0.47,0.47,0.0,1.0,0.0,5.0,13.0,18.0,7.0,2.0,6.0,10.0,16.0,28.0
2007,5,52,CHI,Chicago Bulls,Malik Allen,"June 27, 1978",28.0,NBA,PF,5.0,0.0,34.0,2.0,12.0,0.17,0.0,0.0,,2.0,12.0,0.17,0.17,0.0,0.0,,4.0,3.0,7.0,1.0,1.0,1.0,3.0,7.0,4.0
2008,7,52,DAL,Dallas Mavericks,Malik Allen,"June 27, 1978",29.0,NBA,PF,3.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2010,8,52,DEN,Denver Nuggets,Malik Allen,"June 27, 1978",31.0,NBA,PF,4.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0
2011,22,52,ORL,Orlando Magic,Malik Allen,"June 27, 1978",32.0,NBA,PF,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
