Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2013,19.0,MEM,NBA,SG,35.0,0.0,272.0,33.0,86.0,0.384,4.0,16.0,0.25,29.0,70.0,0.414,0.407,21.0,29.0,0.724,13.0,15.0,28.0,43.0,8.0,4.0,29.0,34.0,91.0,,0.0
2014,20.0,PHI,NBA,PG,72.0,16.0,1765.0,345.0,808.0,0.427,40.0,188.0,0.213,305.0,620.0,0.492,0.452,209.0,326.0,0.641,69.0,159.0,228.0,217.0,78.0,16.0,204.0,151.0,939.0,,1.0
2015,21.0,PHI,NBA,PG,30.0,15.0,895.0,175.0,434.0,0.403,37.0,142.0,0.261,138.0,292.0,0.473,0.446,120.0,180.0,0.667,22.0,64.0,86.0,157.0,48.0,8.0,113.0,72.0,507.0,,0.0
2016,22.0,PHI,NBA,PG,8.0,3.0,144.0,22.0,65.0,0.338,3.0,17.0,0.176,19.0,48.0,0.396,0.362,20.0,37.0,0.541,2.0,19.0,21.0,20.0,3.0,0.0,29.0,11.0,67.0,,0.0
