Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,23.0,IND,NBA,SG,15.0,1.0,85.0,8.0,19.0,0.421,1.0,3.0,0.333,7.0,16.0,0.438,0.447,15.0,18.0,0.833,4.0,5.0,9.0,8.0,6.0,1.0,7.0,12.0,32.0
1997,24.0,IND,NBA,SG,47.0,0.0,572.0,67.0,156.0,0.429,29.0,70.0,0.414,38.0,86.0,0.442,0.522,61.0,77.0,0.792,13.0,68.0,81.0,41.0,27.0,6.0,22.0,51.0,224.0
1998,25.0,IND,NBA,SG,65.0,1.0,874.0,85.0,222.0,0.383,32.0,85.0,0.376,53.0,137.0,0.387,0.455,59.0,69.0,0.855,14.0,109.0,123.0,45.0,40.0,3.0,22.0,101.0,261.0
1999,26.0,IND,NBA,SG,12.0,0.0,87.0,6.0,21.0,0.286,1.0,9.0,0.111,5.0,12.0,0.417,0.31,6.0,6.0,1.0,2.0,9.0,11.0,4.0,0.0,0.0,3.0,11.0,19.0
2001,28.0,CHI,NBA,SG,74.0,37.0,2247.0,217.0,495.0,0.438,103.0,250.0,0.412,114.0,245.0,0.465,0.542,136.0,157.0,0.866,21.0,287.0,308.0,263.0,98.0,12.0,74.0,155.0,673.0
2002,29.0,CHI,NBA,SG,79.0,8.0,1408.0,121.0,291.0,0.416,24.0,92.0,0.261,97.0,199.0,0.487,0.457,79.0,94.0,0.84,18.0,192.0,210.0,136.0,61.0,5.0,32.0,87.0,345.0
2003,30.0,CHI,NBA,SG,63.0,0.0,784.0,49.0,126.0,0.389,5.0,21.0,0.238,44.0,105.0,0.419,0.409,41.0,50.0,0.82,11.0,126.0,137.0,70.0,40.0,5.0,25.0,59.0,144.0
2004,31.0,MIN,NBA,SG,79.0,3.0,1804.0,178.0,383.0,0.465,76.0,172.0,0.442,102.0,211.0,0.483,0.564,98.0,116.0,0.845,21.0,247.0,268.0,109.0,66.0,10.0,44.0,136.0,530.0
2005,32.0,MIN,NBA,SG,76.0,0.0,1272.0,139.0,284.0,0.489,70.0,145.0,0.483,69.0,139.0,0.496,0.613,89.0,102.0,0.873,32.0,149.0,181.0,85.0,50.0,15.0,20.0,105.0,437.0
