Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,5,805,CHI,Charlotte Bobcats,23.0,NBA,SF,47.0,893.0,9.7,0.44,0.03,0.37,6.5,14.1,10.2,10.6,1.9,1.5,13.4,19.0,-0.4,0.9,0.5,0.03,-4.1,-0.1,-4.3,-0.5
2005,9,805,DET,Detroit Pistons,24.0,NBA,SF,47.0,472.0,11.8,0.52,0.02,0.37,8.5,15.0,11.8,8.7,0.8,1.6,13.0,16.9,0.4,0.7,1.0,0.1,-2.7,0.9,-1.8,0.0
2006,18,805,MIN,Minnesota Timberwolves,25.0,NBA,SF,36.0,265.0,10.4,0.49,0.02,0.65,9.8,12.4,11.1,8.8,2.4,0.0,14.7,17.0,0.0,0.3,0.3,0.06,-4.1,0.2,-3.8,-0.1
2007,9,805,DET,Detroit Pistons,26.0,NBA,SF,19.0,94.0,7.4,0.36,0.0,0.29,6.3,15.2,10.7,8.5,2.9,0.8,7.9,19.2,-0.2,0.2,0.0,-0.01,-5.5,0.7,-4.9,-0.1
2008,31,805,TOT,Total After Trade,27.0,NBA,SF,5.0,21.0,15.0,0.52,0.0,0.67,5.2,36.2,20.8,6.5,2.4,0.0,0.0,8.0,0.0,0.0,0.1,0.16,0.9,3.4,4.3,0.0
2008,9,805,DET,Detroit Pistons,27.0,NBA,SF,1.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,-1.0,-1.5,-2.5,0.0
2008,21,805,SEA,Seattle Supersonics,27.0,NBA,SF,4.0,18.0,17.5,0.52,0.0,0.67,6.1,42.3,24.2,7.6,2.8,0.0,0.0,9.3,0.0,0.0,0.1,0.18,1.2,4.2,5.4,0.0
2011,28,805,TOR,Toronto Raptors,30.0,NBA,SF,3.0,13.0,0.5,0.25,0.25,0.0,0.0,28.0,13.7,10.7,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.09,-7.3,-2.7,-10.0,0.0
