Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,22.0,POR,NBA,PG,81.0,45.0,2020.0,4.6,10.6,0.431,0.1,0.3,0.333,4.5,10.3,0.434,2.1,2.8,0.73,1.5,2.5,4.0,7.6,2.7,0.3,2.4,3.2,11.3
1984,23.0,POR,NBA,PG,81.0,22.0,2010.0,5.6,12.6,0.447,0.1,0.3,0.2,5.6,12.3,0.452,2.8,3.8,0.743,1.7,2.2,3.9,6.7,2.4,0.6,2.2,3.2,14.1
1985,24.0,DEN,NBA,PG,82.0,82.0,2559.0,6.0,13.9,0.43,0.1,0.3,0.25,5.9,13.5,0.435,2.8,3.6,0.77,2.1,3.7,5.8,8.6,2.8,0.4,2.9,3.2,14.8
1986,25.0,DEN,NBA,PG,78.0,77.0,2616.0,6.4,14.6,0.441,0.2,0.5,0.316,6.3,14.1,0.446,1.8,2.5,0.725,1.9,3.9,5.8,8.0,2.4,0.2,2.9,2.8,14.9
1987,26.0,DEN,NBA,PG,82.0,82.0,3054.0,7.6,16.1,0.469,0.3,1.1,0.239,7.3,15.1,0.486,2.9,3.7,0.782,2.5,6.0,8.6,7.7,2.4,0.4,2.0,2.6,18.3
1988,27.0,DEN,NBA,SG,82.0,82.0,3061.0,7.6,16.0,0.473,0.1,0.7,0.211,7.4,15.3,0.484,2.9,3.7,0.785,2.4,5.4,7.8,7.5,2.6,0.2,2.1,2.5,18.2
1989,28.0,DEN,NBA,SG,71.0,71.0,2745.0,7.3,16.0,0.457,0.3,0.9,0.348,7.0,15.1,0.463,3.5,4.5,0.785,2.5,6.2,8.7,7.3,2.6,0.3,2.1,2.3,18.5
1990,29.0,DEN,NBA,SG,79.0,79.0,2832.0,7.2,16.3,0.443,0.5,1.1,0.414,6.8,15.2,0.445,3.4,4.3,0.804,2.9,6.4,9.3,6.6,2.1,0.2,2.0,2.2,18.3
1991,30.0,DAL,NBA,SG,4.0,0.0,86.0,3.8,9.6,0.391,0.0,1.3,0.0,3.8,8.4,0.45,4.6,5.9,0.786,1.3,5.0,6.3,5.0,2.5,1.3,4.2,2.1,12.1
1992,31.0,DAL,NBA,SG,31.0,5.0,884.0,5.5,14.2,0.387,0.7,2.1,0.327,4.8,12.1,0.397,2.4,3.3,0.75,2.3,4.3,6.6,4.4,1.9,0.5,1.5,3.0,14.1
1994,33.0,DAL,NBA,PG,81.0,54.0,1947.0,4.2,10.3,0.408,0.5,1.4,0.351,3.7,8.9,0.416,1.4,1.8,0.765,1.5,3.7,5.2,3.9,2.9,0.3,1.6,2.9,10.3
