Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,20,2737,NYK,New York Knicks,25.0,NBA,SG,3.0,0.0,28.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,2.0,2.0,1.0,1.0,2.0,3.0,6.0,0.0,0.0,6.0,4.0,6.0
1992,20,2737,NYK,New York Knicks,26.0,NBA,SG,12.0,0.0,295.0,46.0,123.0,0.37,11.0,46.0,0.24,35.0,77.0,0.46,0.42,42.0,52.0,0.81,7.0,23.0,30.0,38.0,17.0,0.0,22.0,45.0,145.0
1993,20,2737,NYK,New York Knicks,27.0,NBA,SG,15.0,15.0,575.0,88.0,200.0,0.44,28.0,75.0,0.37,60.0,125.0,0.48,0.51,43.0,60.0,0.72,4.0,48.0,52.0,96.0,15.0,3.0,55.0,57.0,247.0
1994,20,2737,NYK,New York Knicks,28.0,NBA,SG,25.0,18.0,840.0,110.0,289.0,0.38,47.0,132.0,0.36,63.0,157.0,0.4,0.46,97.0,126.0,0.77,9.0,49.0,58.0,114.0,35.0,2.0,57.0,86.0,364.0
1995,20,2737,NYK,New York Knicks,29.0,NBA,SG,11.0,11.0,380.0,58.0,129.0,0.45,30.0,73.0,0.41,28.0,56.0,0.5,0.57,26.0,42.0,0.62,2.0,23.0,25.0,57.0,13.0,1.0,26.0,40.0,172.0
1996,20,2737,NYK,New York Knicks,30.0,NBA,SG,8.0,8.0,314.0,39.0,87.0,0.45,21.0,45.0,0.47,18.0,42.0,0.43,0.57,29.0,39.0,0.74,3.0,26.0,29.0,33.0,13.0,1.0,25.0,26.0,128.0
1997,20,2737,NYK,New York Knicks,31.0,NBA,SG,9.0,1.0,253.0,44.0,99.0,0.44,13.0,41.0,0.32,31.0,58.0,0.53,0.51,25.0,31.0,0.81,7.0,24.0,31.0,25.0,10.0,0.0,20.0,25.0,126.0
1998,20,2737,NYK,New York Knicks,32.0,NBA,SG,10.0,2.0,314.0,59.0,125.0,0.47,25.0,59.0,0.42,34.0,66.0,0.52,0.57,21.0,24.0,0.88,4.0,36.0,40.0,23.0,16.0,1.0,11.0,35.0,164.0
2001,29,2737,UTA,Utah Jazz,35.0,NBA,SG,3.0,0.0,36.0,4.0,12.0,0.33,1.0,4.0,0.25,3.0,8.0,0.38,0.38,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,5.0,11.0
