PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Richard Hamilton,22,78,42,2519,11.2,25.7,0.43799999999999994,0.8,3.0,0.27399999999999997,10.4,22.7,0.46,5.7,6.6,0.868,1.5,3.4,4.9,4.6,1.5,0.2,4.1,4.2,29.0,,100,111
Juwan Howard,27,54,54,1981,10.2,21.6,0.474,0.0,0.0,,10.2,21.6,0.474,5.2,6.7,0.77,3.2,6.7,9.9,4.0,1.2,0.5,4.4,4.9,25.6,,100,109
Michael Smith,28,79,29,1610,3.4,7.0,0.486,0.0,0.0,0.0,3.4,7.0,0.488,2.9,5.0,0.578,5.5,12.5,18.1,3.2,1.8,1.2,2.0,5.0,9.7,,113,103
Jahidi White,24,68,56,1609,6.5,13.1,0.498,0.0,0.0,0.0,6.5,13.1,0.499,5.7,10.0,0.5670000000000001,5.7,11.0,16.8,0.6,1.0,3.6,4.4,6.8,18.8,,97,103
Chris Whitney,29,59,31,1532,6.2,15.9,0.387,3.1,8.4,0.375,3.0,7.5,0.401,3.4,3.8,0.894,0.4,3.2,3.6,8.4,1.9,0.1,3.5,5.1,18.9,,107,110
Tyrone Nesby,25,48,22,1223,6.3,17.2,0.366,1.7,5.7,0.29100000000000004,4.7,11.6,0.40299999999999997,2.8,3.5,0.807,1.5,4.1,5.5,2.8,1.7,0.7,2.3,5.4,17.1,,94,109
Mitch Richmond,35,37,30,1216,8.7,21.5,0.40700000000000003,1.9,5.7,0.33799999999999997,6.8,15.8,0.431,6.1,6.8,0.894,0.6,4.0,4.6,4.7,1.8,0.3,3.6,3.7,25.5,,103,110
Felipe López,26,47,38,1108,6.6,15.2,0.436,0.3,1.4,0.207,6.4,13.9,0.45799999999999996,4.2,5.7,0.732,1.4,6.1,7.5,3.4,1.9,0.8,2.6,5.1,17.8,,100,108
Rod Strickland,34,33,28,1020,7.2,16.8,0.426,0.2,0.8,0.25,7.0,16.0,0.435,5.8,7.5,0.782,1.3,4.1,5.3,11.7,2.2,0.2,4.2,2.8,20.4,,105,109
Courtney Alexander,23,27,18,910,10.1,22.5,0.44799999999999995,0.8,2.0,0.389,9.3,20.4,0.45399999999999996,5.1,6.0,0.857,1.3,3.3,4.6,2.3,1.7,0.1,3.1,3.6,26.1,,101,111
Christian Laettner,31,25,13,733,7.9,16.1,0.491,0.2,0.7,0.3,7.7,15.4,0.5,7.3,8.6,0.8440000000000001,3.0,7.8,10.8,4.0,2.2,1.3,4.7,5.9,23.3,,107,105
Gerard King,28,45,3,706,6.6,12.9,0.511,0.0,0.0,,6.6,12.9,0.511,2.6,3.3,0.8,2.9,6.6,9.5,2.3,1.0,0.8,3.4,6.9,15.8,,100,109
Calvin Booth,24,40,22,640,6.0,13.6,0.44,0.0,0.0,,6.0,13.6,0.44,2.7,3.6,0.733,4.3,9.8,14.1,1.9,1.4,6.6,2.9,7.4,14.6,,97,100
Popeye Jones,30,45,1,638,4.9,12.4,0.392,0.1,0.5,0.16699999999999998,4.8,11.9,0.401,3.3,4.5,0.745,6.7,11.1,17.9,2.5,1.5,0.6,1.7,7.7,13.2,,108,105
Laron Profit,23,35,12,605,4.8,12.2,0.39399999999999996,0.6,2.2,0.26899999999999996,4.2,9.9,0.42200000000000004,2.8,3.9,0.733,1.5,3.9,5.5,7.6,3.1,0.9,3.9,3.7,13.0,,94,107
Hubert Davis,30,15,11,431,6.8,14.3,0.479,2.4,4.6,0.526,4.4,9.7,0.457,2.3,2.5,0.905,1.2,2.4,3.6,5.9,0.7,0.0,3.0,3.5,18.4,,113,113
David Vanterpool,27,22,0,411,5.8,13.9,0.418,0.0,0.8,0.0,5.8,13.1,0.442,3.8,6.3,0.6,1.9,2.8,4.7,8.3,2.9,0.4,4.7,5.5,15.4,,92,108
Obinna Ekezie,25,29,0,273,6.1,14.6,0.41600000000000004,0.0,0.0,,6.1,14.6,0.41600000000000004,7.0,10.1,0.698,5.9,8.5,14.4,1.7,0.9,0.9,2.7,8.7,19.2,,106,108
Mike Smith,24,17,0,180,5.5,17.0,0.322,0.9,5.2,0.16699999999999998,4.6,11.8,0.39,2.9,4.6,0.625,2.9,3.5,6.3,2.9,1.4,0.9,2.0,2.3,14.7,,88,110
Cherokee Parks,28,13,0,178,5.2,11.1,0.474,0.0,0.0,,5.2,11.1,0.474,3.5,4.9,0.706,3.8,7.9,11.6,2.0,1.7,3.2,2.9,5.8,14.0,,102,104
Loy Vaught,32,14,0,157,8.2,15.8,0.521,0.0,0.0,,8.2,15.8,0.521,1.3,1.3,1.0,5.3,11.2,16.5,2.3,2.0,0.7,2.6,4.3,17.8,,108,104
