Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
920,Gerald Fitch,"August 12, 1982",18,1,239,30,89,0.34,7,26,0.27,23,63,0.37,0.38,17,23,0.74,7,23,30,33,7,5,15,28,84,0
