Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2756,403,12591,15.06,0.55,0.01,0.3,6.62,20.42,13.54,10.58,1.56,1.76,13.76,18.52,12.5,17.9,30.4,0.11,-0.36,1.0,0.64,1.68
