Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches
2018,6,CLE,Cleveland Cavaliers,50,32,0.61,1st of 5,0.59,98.0,0.7,112.9,4.3,111.9,3.3,Lost Finals,T. Lue (50-32)
