Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2019,12,2783,IND,Indiana Pacers,23.0,NBA,PG,1,2,12.5,,,,0.0,100.0,54.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.18,,-9.9,12.1,2.1,0.0
2020,12,2783,IND,Indiana Pacers,24.0,NBA,SG,3,41,-1.4,0.38,0.43,0.29,2.8,14.6,8.6,0.0,0.0,0.0,20.2,11.1,,-0.1,0.0,-0.1,-0.11,,-9.7,-3.3,-12.9,-0.1
