Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
1980,LAL,Kareem Abdul-Jabbar,1,147.0,221,0.665,MVP
1980,PHI,Julius Erving,2,31.5,221,0.143,MVP
1980,SAS,George Gervin,3,19.0,221,0.086,MVP
1980,BOS,Larry Bird,4,15.0,221,0.068,MVP
1980,BOS,Tiny Archibald,5T,2.0,221,0.009,MVP
1980,SEA,Dennis Johnson,5T,2.0,221,0.009,MVP
1980,ATL,Dan Roundfield,5T,2.0,221,0.009,MVP
1980,SEA,Gus Williams,8,1.5,221,0.007,MVP
1980,HOU,Moses Malone,9,1.0,221,0.005,MVP
