Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,24.0,LAC,NBA,SG,79.0,44.0,1898.0,5.4,11.3,0.474,2.3,5.6,0.416,3.0,5.7,0.532,2.1,2.6,0.81,0.7,2.5,3.2,4.4,1.8,0.4,2.3,3.7,15.2
1997,25.0,LAC,NBA,SG,59.0,0.0,1094.0,5.1,12.5,0.409,1.8,5.7,0.324,3.3,6.8,0.481,2.5,3.1,0.817,1.0,2.6,3.6,5.1,1.7,0.5,2.5,2.9,14.5
1998,26.0,TOT,NBA,SG,58.0,36.0,1600.0,4.8,11.4,0.421,2.0,5.2,0.393,2.8,6.2,0.444,2.6,3.0,0.858,0.7,3.2,3.8,3.4,1.4,0.6,2.3,2.7,14.2
1998,26.0,LAC,NBA,SG,41.0,36.0,1341.0,5.1,11.9,0.428,2.1,5.2,0.4,3.0,6.7,0.45,2.8,3.3,0.844,0.7,3.1,3.8,3.5,1.3,0.6,2.6,2.4,15.1
1998,26.0,MIA,NBA,SG,17.0,0.0,259.0,3.2,8.6,0.371,1.7,4.7,0.353,1.5,3.9,0.393,1.7,1.7,1.0,0.3,3.6,3.9,2.9,1.9,0.6,1.3,4.2,9.7
1999,27.0,CHI,NBA,SG,37.0,30.0,1181.0,4.3,10.9,0.396,1.6,5.2,0.302,2.7,5.6,0.484,2.4,3.1,0.772,1.2,3.2,4.4,3.5,1.3,0.3,2.2,3.0,12.6
2001,29.0,SEA,NBA,SG,67.0,20.0,1778.0,4.0,8.1,0.494,2.2,4.6,0.476,1.8,3.5,0.517,1.7,2.1,0.816,0.7,3.6,4.3,4.6,1.6,0.3,1.7,2.6,11.9
2002,30.0,SEA,NBA,SG,81.0,81.0,3040.0,4.7,9.4,0.508,1.9,4.6,0.424,2.8,4.8,0.588,2.3,2.8,0.846,0.7,4.5,5.2,5.0,1.7,0.4,2.0,2.2,13.8
2003,31.0,SEA,NBA,SG,75.0,68.0,2480.0,3.8,8.4,0.458,1.7,4.3,0.403,2.1,4.1,0.514,1.9,2.3,0.795,0.7,3.7,4.4,5.6,1.6,0.2,2.1,2.9,11.2
2004,32.0,SEA,NBA,SG,59.0,53.0,1803.0,4.3,8.5,0.504,2.3,5.0,0.452,2.0,3.5,0.577,1.8,2.2,0.827,0.4,3.7,4.1,6.8,1.7,0.3,2.8,2.4,12.7
2005,33.0,SAS,NBA,SG,81.0,8.0,1742.0,4.0,9.5,0.423,2.1,5.8,0.357,1.9,3.7,0.525,2.3,2.8,0.837,0.6,3.3,3.9,3.7,0.8,0.4,1.3,2.5,12.4
2006,34.0,SAS,NBA,SG,74.0,5.0,1259.0,4.5,9.9,0.452,2.3,5.8,0.396,2.2,4.1,0.531,1.1,1.7,0.661,0.8,3.7,4.5,3.5,1.1,0.8,1.5,2.8,12.3
2007,35.0,SAS,NBA,SG,75.0,28.0,1631.0,4.5,9.4,0.475,2.8,6.3,0.446,1.6,3.0,0.536,2.3,2.6,0.88,0.4,3.2,3.5,3.0,1.2,0.3,1.3,1.9,14.0
2008,36.0,SAS,NBA,SF,31.0,1.0,554.0,5.0,10.4,0.481,3.1,7.3,0.429,1.9,3.1,0.604,1.2,1.3,0.95,0.8,2.8,3.6,3.5,1.1,0.2,1.2,2.8,14.4
2009,37.0,HOU,NBA,SG,56.0,1.0,857.0,2.9,7.2,0.407,2.1,5.5,0.374,0.9,1.7,0.512,0.8,0.8,0.95,0.7,3.2,3.9,3.3,1.0,0.1,2.0,1.9,8.7
