Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2018,12,87,IND,Indiana Pacers,19.0,NBA,C,11,30,21.6,0.56,0.0,0.67,19.0,15.0,16.9,0.0,1.7,8.9,14.7,20.3,0.1,0.0,0.1,0.16,1.8,0.1,1.9,0.0
2019,12,87,IND,Indiana Pacers,20.0,NBA,C,3,6,-6.0,0.0,0.0,0.0,18.9,36.2,27.7,19.4,0.0,14.8,25.0,29.1,-0.1,0.0,-0.1,-0.48,-14.0,-2.3,-16.2,0.0
