Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2003,31,2091,TOT,Total After Trade,23.0,NBA,SG,14.0,0.0,62.0,9.5,26.8,0.36,0.0,4.3,0.0,9.5,22.5,0.42,4.3,6.9,0.62,0.0,3.5,3.5,4.3,3.5,0.0,6.9,0.0,23.3,,71.0,107.0
2003,17,2091,MIL,Milwaukee Bucks,23.0,NBA,SG,12.0,0.0,42.0,11.4,32.9,0.35,0.0,5.1,0.0,11.4,27.8,0.41,6.3,10.1,0.62,0.0,1.3,1.3,3.8,5.1,0.0,5.1,0.0,29.1,,76.0,106.0
2003,21,2091,SEA,Seattle Supersonics,23.0,NBA,SG,2.0,0.0,20.0,5.5,13.6,0.4,0.0,2.7,0.0,5.5,10.9,0.5,0.0,0.0,,0.0,8.2,8.2,5.5,0.0,0.0,10.9,0.0,10.9,,52.0,108.0
2004,21,2091,SEA,Seattle Supersonics,24.0,NBA,PG,82.0,18.0,2021.0,10.3,24.2,0.42,1.8,6.0,0.29,8.5,18.1,0.47,4.4,6.2,0.72,1.2,4.2,5.4,5.4,2.1,0.7,3.9,4.2,26.8,,98.0,109.0
2005,21,2091,SEA,Seattle Supersonics,25.0,NBA,SG,49.0,6.0,883.0,8.1,22.5,0.36,1.5,5.9,0.25,6.6,16.6,0.4,3.6,4.9,0.74,0.9,5.1,6.1,4.0,1.9,0.7,3.5,3.6,21.3,,91.0,110.0
2006,31,2091,TOT,Total After Trade,26.0,NBA,SG,76.0,27.0,2112.0,8.0,19.2,0.42,0.9,3.5,0.26,7.1,15.7,0.45,4.3,6.1,0.71,0.8,3.0,3.8,4.9,1.7,0.3,3.4,3.3,21.3,,98.0,113.0
2006,21,2091,SEA,Seattle Supersonics,26.0,NBA,SG,48.0,2.0,1085.0,8.6,21.8,0.4,0.8,3.7,0.22,7.8,18.1,0.43,4.8,6.7,0.72,0.9,3.3,4.2,5.8,1.4,0.2,3.8,3.3,22.9,,96.0,117.0
2006,6,2091,CLE,Cleveland Cavaliers,26.0,NBA,SG,28.0,25.0,1027.0,7.4,16.5,0.45,1.0,3.4,0.31,6.3,13.1,0.48,3.8,5.4,0.7,0.8,2.7,3.5,4.0,2.0,0.4,2.9,3.3,19.6,,102.0,108.0
2007,9,2091,DET,Detroit Pistons,27.0,NBA,SG,69.0,18.0,1477.0,6.6,16.3,0.4,0.9,3.1,0.29,5.7,13.2,0.43,3.2,4.5,0.72,1.0,3.2,4.2,7.0,1.8,0.5,3.4,3.6,17.3,,97.0,107.0
2008,31,2091,TOT,Total After Trade,28.0,NBA,PG,42.0,19.0,874.0,9.0,21.5,0.42,1.2,3.7,0.32,7.9,17.8,0.44,4.0,5.8,0.69,1.4,3.5,4.9,8.5,2.2,0.2,4.9,2.9,23.2,,95.0,108.0
2008,9,2091,DET,Detroit Pistons,28.0,NBA,PG,19.0,2.0,347.0,9.0,22.0,0.41,1.0,4.3,0.22,8.1,17.7,0.46,3.5,5.9,0.6,2.1,3.6,5.7,10.1,2.1,0.2,4.9,3.0,22.5,,96.0,106.0
2008,12,2091,IND,Indiana Pacers,28.0,NBA,PG,23.0,17.0,527.0,9.0,21.3,0.42,1.3,3.4,0.39,7.7,17.9,0.43,4.3,5.7,0.75,0.9,3.4,4.4,7.5,2.3,0.3,4.9,2.9,23.7,,95.0,109.0
2009,1,2091,ATL,Atlanta Hawks,29.0,NBA,SG,80.0,2.0,1975.0,9.6,21.6,0.45,2.4,6.6,0.36,7.3,15.0,0.48,4.8,6.3,0.76,0.6,4.0,4.6,4.3,2.4,0.5,3.5,4.7,26.4,,104.0,109.0
2010,31,2091,TOT,Total After Trade,30.0,NBA,SG,75.0,2.0,1673.0,8.4,21.4,0.39,2.2,6.9,0.31,6.2,14.5,0.43,4.4,6.1,0.73,0.9,4.9,5.7,4.2,1.4,0.5,2.9,4.0,23.4,,98.0,106.0
2010,4,2091,CHA,Charlotte Bobcats,30.0,NBA,SG,46.0,1.0,993.0,8.6,22.0,0.39,2.2,7.0,0.31,6.4,15.0,0.42,5.0,7.0,0.71,0.8,4.4,5.2,4.5,1.5,0.6,3.5,4.1,24.3,,96.0,105.0
2010,5,2091,CHI,Chicago Bulls,30.0,NBA,SG,29.0,1.0,680.0,8.2,20.6,0.4,2.1,6.8,0.31,6.1,13.8,0.44,3.6,4.8,0.76,1.0,5.5,6.4,3.9,1.4,0.3,2.0,3.7,22.1,,102.0,108.0
