Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2013,20,NYK,New York Knicks,Carmelo Anthony,28,12,12,481,14.5,35.7,0.41,2.0,6.6,0.3,12.6,29.1,0.43,8.9,10.0,0.88,1.3,7.8,9.1,2.2,1.5,0.2,3.6,5.3,39.9,,100,100
2013,20,NYK,New York Knicks,Raymond Felton,28,12,12,454,8.8,19.8,0.44,1.1,3.4,0.32,7.7,16.4,0.47,2.0,2.9,0.67,2.1,2.9,5.0,6.8,2.4,0.6,2.4,3.2,20.6,,105,101
2013,20,NYK,New York Knicks,J.R. Smith,27,11,0,351,8.5,25.7,0.33,2.8,10.4,0.27,5.7,15.3,0.37,4.9,6.8,0.72,0.9,7.3,8.2,2.4,1.7,0.8,3.2,4.3,24.8,,87,99
2013,20,NYK,New York Knicks,Tyson Chandler,30,12,12,350,4.4,8.2,0.54,0.0,0.0,,4.4,8.2,0.54,1.9,2.5,0.75,6.3,7.6,13.9,0.6,1.3,2.2,1.7,7.6,10.8,,119,98
2013,20,NYK,New York Knicks,Iman Shumpert,22,12,12,337,6.7,16.4,0.41,3.0,6.9,0.43,3.8,9.5,0.4,2.0,2.3,0.86,3.0,8.9,11.8,2.6,2.1,0.5,2.3,5.9,18.4,,106,97
2013,20,NYK,New York Knicks,Kenyon Martin,35,12,1,253,6.4,10.9,0.58,0.0,0.0,,6.4,10.9,0.58,2.4,4.4,0.55,3.5,8.3,11.8,2.4,2.0,3.7,1.8,9.2,15.1,,117,94
2013,20,NYK,New York Knicks,Jason Kidd,39,12,0,247,0.7,5.6,0.12,0.7,3.8,0.18,0.0,1.8,0.0,0.4,0.4,1.0,1.6,7.9,9.4,5.4,2.7,0.9,2.9,2.7,2.5,,65,97
2013,20,NYK,New York Knicks,Pablo Prigioni,35,11,10,230,4.1,10.4,0.4,3.1,7.2,0.43,1.0,3.1,0.31,0.5,1.0,0.5,0.5,3.6,4.1,8.4,3.4,0.2,1.4,5.1,11.8,,121,98
2013,20,NYK,New York Knicks,Chris Copeland,28,9,1,93,7.1,17.9,0.4,6.6,13.7,0.48,0.6,4.2,0.14,1.2,1.2,1.0,1.2,4.2,5.4,0.6,3.0,0.0,2.4,5.4,22.0,,110,99
2013,20,NYK,New York Knicks,Steve Novak,29,9,0,50,7.8,14.4,0.54,4.4,10.0,0.44,3.3,4.4,0.75,0.0,0.0,,2.2,2.2,4.4,0.0,1.1,0.0,0.0,5.5,19.9,,143,105
2013,20,NYK,New York Knicks,Amar'e Stoudemire,30,4,0,33,8.4,21.8,0.38,1.7,1.7,1.0,6.7,20.1,0.33,6.7,6.7,1.0,6.7,8.4,15.1,0.0,0.0,0.0,5.0,15.1,25.2,,97,102
2013,20,NYK,New York Knicks,Quentin Richardson,32,5,0,14,7.9,23.7,0.33,7.9,19.8,0.4,0.0,4.0,0.0,0.0,0.0,,4.0,7.9,11.9,0.0,0.0,0.0,0.0,7.9,23.7,,111,103
2013,20,NYK,New York Knicks,James White,30,4,0,9,12.3,24.6,0.5,0.0,12.3,0.0,12.3,12.3,1.0,0.0,0.0,,6.2,6.2,12.3,0.0,0.0,0.0,0.0,6.2,24.6,,112,104
2013,20,NYK,New York Knicks,Marcus Camby,38,3,0,3,18.5,18.5,1.0,0.0,0.0,,18.5,18.5,1.0,0.0,0.0,,18.5,18.5,36.9,0.0,0.0,0.0,18.5,18.5,36.9,,92,96
