Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,22.0,WSB,NBA,PF,61.0,8.0,805.0,129.0,295.0,0.437,0.0,1.0,0.0,129.0,294.0,0.439,0.437,63.0,98.0,0.643,61.0,107.0,168.0,51.0,11.0,14.0,46.0,98.0,321.0
1991,23.0,WSB,NBA,PF,70.0,7.0,1023.0,155.0,336.0,0.461,0.0,4.0,0.0,155.0,332.0,0.467,0.461,57.0,79.0,0.722,58.0,148.0,206.0,43.0,15.0,7.0,54.0,108.0,367.0
1992,24.0,WSB,NBA,PF,37.0,19.0,984.0,195.0,400.0,0.488,0.0,1.0,0.0,195.0,399.0,0.489,0.488,50.0,82.0,0.61,49.0,136.0,185.0,36.0,22.0,13.0,58.0,118.0,440.0
1993,25.0,TOT,NBA,PF,54.0,5.0,713.0,105.0,221.0,0.475,0.0,1.0,0.0,105.0,220.0,0.477,0.475,38.0,62.0,0.613,38.0,89.0,127.0,24.0,18.0,12.0,34.0,77.0,248.0
1993,25.0,CHH,NBA,PF,19.0,5.0,142.0,19.0,45.0,0.422,0.0,0.0,,19.0,45.0,0.422,0.422,5.0,8.0,0.625,5.0,26.0,31.0,8.0,0.0,4.0,3.0,20.0,43.0
1993,25.0,DEN,NBA,PF,35.0,0.0,571.0,86.0,176.0,0.489,0.0,1.0,0.0,86.0,175.0,0.491,0.489,33.0,54.0,0.611,33.0,63.0,96.0,16.0,18.0,8.0,31.0,57.0,205.0
1994,26.0,DEN,NBA,PF,74.0,2.0,877.0,115.0,230.0,0.5,0.0,0.0,,115.0,230.0,0.5,0.5,71.0,104.0,0.683,62.0,137.0,199.0,34.0,20.0,12.0,41.0,91.0,301.0
1995,27.0,DEN,NBA,PF,70.0,5.0,956.0,139.0,260.0,0.535,0.0,1.0,0.0,139.0,259.0,0.537,0.535,132.0,177.0,0.746,55.0,167.0,222.0,36.0,11.0,14.0,56.0,132.0,410.0
1996,28.0,DEN,NBA,PF,71.0,4.0,1045.0,127.0,268.0,0.474,0.0,0.0,,127.0,268.0,0.474,0.474,88.0,115.0,0.765,85.0,138.0,223.0,23.0,23.0,13.0,48.0,137.0,342.0
1997,29.0,DEN,NBA,PF,81.0,8.0,1758.0,191.0,398.0,0.48,0.0,2.0,0.0,191.0,396.0,0.482,0.48,124.0,172.0,0.721,135.0,266.0,401.0,64.0,16.0,24.0,88.0,205.0,506.0
1998,30.0,MIN,NBA,PF,57.0,2.0,1140.0,127.0,246.0,0.516,0.0,1.0,0.0,127.0,245.0,0.518,0.516,92.0,132.0,0.697,100.0,171.0,271.0,36.0,15.0,17.0,48.0,127.0,346.0
1999,31.0,MIN,NBA,PF,49.0,0.0,716.0,82.0,179.0,0.458,0.0,0.0,,82.0,179.0,0.458,0.458,48.0,75.0,0.64,54.0,82.0,136.0,20.0,8.0,7.0,32.0,88.0,212.0
2001,33.0,MIN,NBA,PF,7.0,0.0,30.0,3.0,10.0,0.3,0.0,0.0,,3.0,10.0,0.3,0.3,1.0,2.0,0.5,2.0,2.0,4.0,1.0,0.0,0.0,3.0,8.0,7.0
