Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1997,15,VAN,Vancouver Grizzlies,Bryant Reeves,23,75,75,37.0,6.6,13.7,0.49,0.0,0.1,0.09,6.6,13.5,0.49,0.49,2.9,4.1,0.7,2.3,5.8,8.1,2.1,0.4,0.9,2.3,3.6,16.2,2417
1997,15,VAN,Vancouver Grizzlies,Shareef Abdur-Rahim,20,80,71,35.0,6.9,15.2,0.45,0.1,0.3,0.26,6.8,14.8,0.46,0.46,4.8,6.5,0.75,2.7,4.2,6.9,2.2,1.0,1.0,2.8,2.5,18.7,5
1997,15,VAN,Vancouver Grizzlies,Anthony Peeler,27,72,57,31.8,5.6,14.0,0.4,1.8,4.8,0.37,3.8,9.3,0.41,0.46,1.5,1.8,0.82,0.8,2.7,3.4,3.6,1.5,0.2,2.2,2.3,14.5,2274
1997,15,VAN,Vancouver Grizzlies,Greg Anthony,29,65,44,28.7,3.1,7.8,0.39,1.4,3.7,0.37,1.7,4.1,0.41,0.48,2.0,2.7,0.73,0.4,2.4,2.8,6.3,2.0,0.1,2.0,1.9,9.5,95
1997,15,VAN,Vancouver Grizzlies,George Lynch,26,41,27,25.8,3.3,7.1,0.47,0.2,0.8,0.26,3.1,6.3,0.5,0.48,1.5,2.4,0.62,2.4,4.0,6.4,1.9,1.5,0.4,1.6,2.4,8.3,1791
1997,15,VAN,Vancouver Grizzlies,Lee Mayberry,26,80,38,24.4,1.9,4.6,0.4,1.0,2.8,0.38,0.8,1.9,0.44,0.52,0.4,0.6,0.63,0.4,1.3,1.7,4.1,0.8,0.1,1.1,2.0,5.1,1882
1997,15,VAN,Vancouver Grizzlies,Blue Edwards,31,61,12,23.6,3.0,7.5,0.4,0.4,1.5,0.28,2.6,6.0,0.42,0.42,1.5,1.8,0.82,0.8,2.3,3.1,1.9,0.6,0.3,1.3,2.2,7.8,827
1997,15,VAN,Vancouver Grizzlies,Roy Rogers,23,82,50,22.5,3.0,5.9,0.5,0.0,0.0,1.0,3.0,5.9,0.5,0.51,0.7,1.1,0.57,1.7,3.0,4.7,0.6,0.3,2.0,1.0,2.6,6.6,2500
1997,15,VAN,Vancouver Grizzlies,Lawrence Moten,24,67,18,18.1,2.6,6.6,0.39,0.6,2.1,0.29,1.9,4.5,0.43,0.43,1.0,1.5,0.65,0.6,1.1,1.8,1.9,0.7,0.4,1.2,1.2,6.7,2064
1997,15,VAN,Vancouver Grizzlies,Aaron Williams,25,32,1,17.3,2.6,4.5,0.57,0.0,0.0,0.0,2.6,4.4,0.58,0.57,1.0,1.5,0.67,1.9,2.4,4.3,0.5,0.5,0.8,0.9,2.3,6.2,3125
1997,15,VAN,Vancouver Grizzlies,Chris Robinson,22,41,6,16.6,1.7,4.4,0.38,0.8,2.2,0.38,0.9,2.3,0.38,0.47,0.4,0.6,0.62,0.6,1.2,1.7,1.6,0.7,0.2,0.8,2.1,4.6,2468
1997,15,VAN,Vancouver Grizzlies,Pete Chilcutt,28,54,1,12.3,1.3,3.1,0.44,0.5,1.3,0.36,0.9,1.8,0.49,0.51,0.2,0.4,0.59,1.2,1.6,2.9,0.9,0.5,0.3,0.5,1.0,3.4,526
1997,15,VAN,Vancouver Grizzlies,Moochie Norris,23,8,0,11.1,0.5,2.8,0.18,0.3,1.3,0.2,0.3,1.5,0.17,0.23,0.3,0.6,0.4,0.4,1.1,1.5,2.9,0.5,0.0,0.6,0.6,1.5,2156
1997,15,VAN,Vancouver Grizzlies,Eric Mobley,26,28,8,11.0,1.0,2.3,0.44,0.0,0.0,,1.0,2.3,0.44,0.44,0.6,1.1,0.53,1.1,1.0,2.1,0.5,0.2,0.4,1.0,1.6,2.6,2019
1997,15,VAN,Vancouver Grizzlies,Rich Manning,26,16,1,8.0,1.1,3.0,0.38,0.1,0.2,0.67,1.0,2.8,0.36,0.4,0.4,0.5,0.75,0.5,0.9,1.4,0.1,0.2,0.1,0.3,1.1,2.8,1829
1997,15,VAN,Vancouver Grizzlies,Eric Leckner,30,19,1,6.1,0.7,1.6,0.47,0.0,0.0,,0.7,1.6,0.47,0.47,0.3,0.6,0.5,0.3,1.6,1.8,0.2,0.2,0.1,0.5,1.7,1.8,1714
