PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Bradley Beal,26.0,57.0,2053.0,0.455,0.515,0.353,0.52,0.843,0.579,0.35100000000000003,0.369,99.0,98.0,99.0,98.0,109.0,102.0,135.0,96.0,-22.1,42.2
Thomas Bryant,27.0,54.0,1583.0,0.434,0.47100000000000003,0.424,0.598,0.853,0.628,0.2,0.774,94.0,90.0,118.0,113.0,110.0,111.0,77.0,201.0,84.8,84.4
Ish Smith,31.0,68.0,1787.0,0.447,0.473,0.36700000000000005,0.49200000000000005,0.721,0.509,0.125,0.245,97.0,90.0,102.0,93.0,93.0,90.0,48.0,64.0,-50.7,-80.9
Troy Brown,20.0,69.0,1782.0,0.439,0.479,0.341,0.488,0.784,0.524,0.22399999999999998,0.28800000000000003,95.0,91.0,95.0,92.0,101.0,93.0,86.0,75.0,-50.9,-55.6
Rui Hachimura,21.0,48.0,1444.0,0.466,0.5,0.287,0.489,0.8290000000000001,0.535,0.257,0.16,101.0,95.0,80.0,92.0,107.0,95.0,99.0,42.0,-43.4,-36.1
Thomas Bryant,22.0,46.0,1147.0,0.581,0.63,0.40700000000000003,0.626,0.741,0.649,0.278,0.218,126.0,120.0,114.0,118.0,96.0,115.0,107.0,57.0,80.9,79.2
Isaiah Thomas,30.0,40.0,925.0,0.408,0.405,0.413,0.5,0.816,0.531,0.17800000000000002,0.444,89.0,77.0,115.0,95.0,106.0,94.0,69.0,116.0,-24.6,-30.9
Moritz Wagner,22.0,45.0,835.0,0.545,0.645,0.312,0.5920000000000001,0.821,0.638,0.35700000000000004,0.301,118.0,123.0,87.0,112.0,106.0,113.0,137.0,78.0,33.7,45.4
Jordan McRae,28.0,29.0,654.0,0.42,0.441,0.377,0.483,0.7709999999999999,0.523,0.262,0.33399999999999996,91.0,84.0,105.0,91.0,100.0,93.0,101.0,87.0,-29.3,-29.3
Isaac Bonga,20.0,66.0,1250.0,0.504,0.5710000000000001,0.35200000000000004,0.5579999999999999,0.812,0.608,0.363,0.303,110.0,109.0,98.0,105.0,105.0,108.0,140.0,79.0,13.5,23.5
Ian Mahinmi,33.0,38.0,808.0,0.495,0.5379999999999999,0.192,0.507,0.62,0.545,0.5379999999999999,0.124,108.0,103.0,54.0,96.0,80.0,96.0,207.0,32.0,-9.1,-10.3
Shabazz Napier,28.0,20.0,488.0,0.428,0.489,0.358,0.512,0.831,0.573,0.376,0.46799999999999997,93.0,93.0,100.0,97.0,107.0,101.0,144.0,122.0,-6.0,3.3
Jerome Robinson,22.0,21.0,503.0,0.397,0.44299999999999995,0.349,0.483,0.763,0.516,0.218,0.494,86.0,85.0,97.0,91.0,99.0,91.0,84.0,129.0,-16.0,-18.4
Shabazz Napier,24.0,27.0,437.0,0.526,0.54,0.0,0.526,0.586,0.551,0.5,0.026000000000000002,114.0,103.0,,99.0,76.0,98.0,192.0,7.0,-0.7,-3.8
Gary Payton II,27.0,29.0,432.0,0.414,0.5,0.28300000000000003,0.47,0.5,0.473,0.069,0.397,90.0,95.0,79.0,89.0,65.0,84.0,27.0,103.0,-13.7,-22.0
Admiral Schofield,22.0,33.0,368.0,0.38,0.516,0.311,0.484,0.667,0.502,0.163,0.6629999999999999,83.0,99.0,87.0,91.0,86.0,89.0,63.0,173.0,-8.3,-12.4
Garrison Mathews,23.0,18.0,227.0,0.429,0.5,0.413,0.598,0.912,0.691,0.607,0.821,93.0,95.0,115.0,113.0,118.0,122.0,233.0,214.0,7.8,17.9
C.J. Miles,32.0,10.0,161.0,0.322,0.33299999999999996,0.314,0.415,0.75,0.47200000000000003,0.33899999999999997,0.593,70.0,64.0,88.0,79.0,97.0,84.0,130.0,154.0,-13.4,-12.6
Johnathan Williams,24.0,15.0,180.0,0.5589999999999999,0.594,0.0,0.5589999999999999,0.5379999999999999,0.5670000000000001,0.382,0.059000000000000004,121.0,113.0,,106.0,70.0,100.0,147.0,15.0,2.0,0.1
Jerian Grant,27.0,6.0,80.0,0.37,0.42100000000000004,0.25,0.40700000000000003,0.7140000000000001,0.449,0.259,0.29600000000000004,80.0,80.0,70.0,77.0,92.0,79.0,100.0,77.0,-6.6,-7.0
Chris Chiozza,24.0,10.0,123.0,0.294,0.16699999999999998,0.43799999999999994,0.397,,0.397,0.0,0.47100000000000003,64.0,32.0,122.0,75.0,,70.0,,123.0,-9.0,-11.4
Jarrod Uthoff,26.0,3.0,39.0,0.545,0.5,0.6,0.682,,0.682,0.0,0.455,119.0,95.0,168.0,129.0,,121.0,,118.0,3.4,2.6
Justin Robinson,22.0,9.0,49.0,0.41700000000000004,0.28600000000000003,0.6,0.542,,0.542,0.0,0.41700000000000004,91.0,55.0,168.0,102.0,,96.0,,108.0,0.3,-0.6
Team,,,,0.462,0.513,0.368,0.527,0.787,0.5660000000000001,0.271,0.35100000000000003,100.0,98.0,103.0,100.0,102.0,100.0,104.0,92.0,-20.4,20.5
League Average,,,,0.46,0.524,0.358,0.529,0.773,0.565,0.26,0.384,,,,,,,,,,
