PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Devonte' Graham,24.0,63.0,2211.0,0.382,0.397,0.373,0.495,0.82,0.537,0.242,0.608,83.0,76.0,104.0,94.0,106.0,95.0,93.0,158.0,-64.5,-58.4
Terry Rozier,25.0,63.0,2164.0,0.423,0.436,0.40700000000000003,0.514,0.8740000000000001,0.5529999999999999,0.20199999999999999,0.45,92.0,83.0,114.0,97.0,113.0,98.0,78.0,117.0,-27.3,-23.2
Miles Bridges,21.0,65.0,1995.0,0.424,0.486,0.33,0.489,0.809,0.52,0.174,0.39799999999999996,92.0,93.0,92.0,93.0,105.0,92.0,67.0,104.0,-59.4,-72.6
P.J. Washington,21.0,58.0,1759.0,0.455,0.507,0.374,0.528,0.647,0.547,0.231,0.391,99.0,97.0,104.0,100.0,84.0,97.0,89.0,102.0,-1.0,-22.8
Cody Zeller,27.0,58.0,1341.0,0.524,0.5770000000000001,0.24,0.5429999999999999,0.682,0.5760000000000001,0.374,0.157,114.0,110.0,67.0,103.0,88.0,102.0,144.0,41.0,13.4,12.0
Malik Monk,21.0,55.0,1169.0,0.434,0.542,0.284,0.494,0.82,0.53,0.205,0.418,94.0,104.0,79.0,93.0,106.0,94.0,79.0,109.0,-34.1,-36.9
Bismack Biyombo,27.0,53.0,1029.0,0.5429999999999999,0.5429999999999999,,0.5429999999999999,0.603,0.5710000000000001,0.5429999999999999,0.0,118.0,104.0,,103.0,78.0,101.0,209.0,,8.0,4.0
Marvin Williams,33.0,41.0,808.0,0.44799999999999995,0.5379999999999999,0.376,0.552,0.86,0.593,0.23800000000000002,0.557,97.0,103.0,105.0,104.0,111.0,105.0,92.0,145.0,9.9,13.0
Cody Martin,24.0,48.0,903.0,0.43,0.546,0.23399999999999999,0.473,0.6459999999999999,0.505,0.314,0.37200000000000005,93.0,104.0,65.0,90.0,84.0,89.0,121.0,97.0,-22.9,-28.1
Dwayne Bacon,24.0,39.0,687.0,0.348,0.373,0.284,0.387,0.66,0.419,0.217,0.275,76.0,71.0,79.0,73.0,85.0,74.0,83.0,71.0,-69.1,-77.9
Willy Hernangómez,25.0,31.0,375.0,0.532,0.59,0.22699999999999998,0.55,0.627,0.5760000000000001,0.424,0.158,116.0,113.0,63.0,104.0,81.0,102.0,163.0,41.0,6.0,3.7
Caleb Martin,24.0,18.0,317.0,0.441,0.36200000000000004,0.54,0.56,0.809,0.595,0.25,0.441,96.0,69.0,151.0,106.0,105.0,105.0,96.0,115.0,5.2,5.7
Jalen McDaniels,22.0,16.0,293.0,0.47100000000000003,0.522,0.375,0.536,0.8240000000000001,0.574,0.243,0.34299999999999997,102.0,100.0,105.0,101.0,107.0,102.0,93.0,89.0,1.0,1.5
Nicolas Batum,31.0,22.0,505.0,0.34600000000000003,0.43799999999999994,0.28600000000000003,0.43200000000000005,0.9,0.46299999999999997,0.12300000000000001,0.605,75.0,84.0,80.0,82.0,116.0,82.0,47.0,158.0,-15.7,-17.5
Michael Kidd-Gilchrist,26.0,12.0,160.0,0.34,0.361,0.294,0.387,0.778,0.42100000000000004,0.17,0.321,74.0,69.0,82.0,73.0,101.0,75.0,65.0,84.0,-15.1,-16.3
Joe Chealey,24.0,4.0,33.0,0.0,0.0,0.0,0.0,1.0,0.127,0.28600000000000003,0.5710000000000001,,,,,129.0,22.0,110.0,149.0,-7.4,-6.9
Team,,,,0.435,0.489,0.35100000000000003,0.504,0.7440000000000001,0.5379999999999999,0.253,0.39399999999999996,94.0,93.0,98.0,95.0,96.0,95.0,97.0,103.0,-267.9,-317.4
League Average,,,,0.46,0.524,0.358,0.529,0.773,0.565,0.26,0.384,,,,,,,,,,
