SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2020,25,POR,Damian Lillard,29.0,66.0,2474.0,0.46,0.52,0.4,0.56,0.89,0.63,0.38,0.5,101.0,100.0,112.0,106.0,115.0,111.0,148.0,130.0,91.2,197.0
2020,25,POR,CJ McCollum,28.0,70.0,2556.0,0.45,0.49,0.38,0.52,0.76,0.54,0.14,0.38,98.0,94.0,106.0,99.0,98.0,96.0,52.0,98.0,-18.2,-67.5
2020,25,POR,Hassan Whiteside,30.0,67.0,2008.0,0.62,0.62,0.57,0.62,0.69,0.64,0.34,0.01,135.0,119.0,160.0,118.0,89.0,114.0,131.0,3.0,133.5,128.4
2020,25,POR,Carmelo Anthony,35.0,58.0,1902.0,0.43,0.45,0.38,0.48,0.84,0.52,0.21,0.29,93.0,86.0,108.0,92.0,109.0,93.0,79.0,75.0,-68.1,-68.2
2020,25,POR,Anfernee Simons,20.0,70.0,1449.0,0.4,0.45,0.33,0.47,0.83,0.5,0.17,0.42,87.0,86.0,93.0,89.0,107.0,89.0,66.0,110.0,-63.9,-72.1
2020,25,POR,Gary Trent Jr.,21.0,61.0,1332.0,0.44,0.48,0.42,0.57,0.82,0.59,0.1,0.61,97.0,93.0,117.0,108.0,106.0,104.0,39.0,158.0,37.6,20.6
2020,25,POR,Kent Bazemore,30.0,43.0,1111.0,0.35,0.37,0.33,0.43,0.81,0.48,0.22,0.52,75.0,70.0,91.0,82.0,104.0,84.0,85.0,137.0,-62.8,-64.0
2020,25,POR,Mario Hezonja,24.0,53.0,871.0,0.42,0.49,0.31,0.48,0.81,0.52,0.27,0.36,92.0,93.0,86.0,90.0,105.0,93.0,104.0,93.0,-22.6,-19.5
2020,25,POR,Trevor Ariza,34.0,21.0,702.0,0.49,0.6,0.4,0.6,0.87,0.64,0.3,0.54,107.0,114.0,112.0,113.0,113.0,114.0,114.0,139.0,21.8,28.1
2020,25,POR,Rodney Hood,27.0,21.0,619.0,0.51,0.52,0.49,0.61,0.78,0.62,0.16,0.41,110.0,98.0,138.0,115.0,101.0,111.0,60.0,107.0,27.1,22.3
2020,25,POR,Skal LabissiAre,23.0,33.0,567.0,0.55,0.58,0.23,0.56,0.76,0.59,0.22,0.09,120.0,111.0,64.0,106.0,98.0,104.0,86.0,23.0,9.5,7.6
2020,25,POR,Nassir Little,19.0,48.0,573.0,0.43,0.55,0.24,0.48,0.64,0.5,0.29,0.39,94.0,106.0,66.0,90.0,82.0,89.0,112.0,102.0,-15.7,-20.4
2020,25,POR,Jusuf NurkiA,25.0,8.0,253.0,0.5,0.52,0.2,0.5,0.89,0.57,0.32,0.09,108.0,100.0,56.0,95.0,115.0,100.0,123.0,24.0,-5.3,0.5
2020,25,POR,Anthony Tolliver,34.0,33.0,554.0,0.37,0.46,0.34,0.5,0.68,0.51,0.16,0.76,80.0,89.0,94.0,94.0,89.0,91.0,62.0,198.0,-7.7,-12.6
2020,25,POR,Zach Collins,22.0,11.0,290.0,0.47,0.51,0.37,0.52,0.75,0.54,0.12,0.28,102.0,97.0,103.0,99.0,97.0,95.0,45.0,73.0,-0.9,-3.8
2020,25,POR,Caleb Swanigan,22.0,20.0,265.0,0.6,0.63,0.0,0.6,0.53,0.6,0.35,0.05,131.0,121.0,,114.0,69.0,107.0,134.0,12.0,6.5,4.0
2020,25,POR,Wenyen Gabriel,22.0,19.0,174.0,0.48,0.53,0.42,0.56,0.75,0.61,0.39,0.39,105.0,100.0,116.0,107.0,97.0,107.0,149.0,101.0,2.2,3.0
2020,25,POR,Jaylen Hoard,20.0,13.0,103.0,0.47,0.52,0.0,0.47,0.62,0.5,0.41,0.09,102.0,99.0,,89.0,80.0,89.0,156.0,24.0,-3.8,-4.6
2020,25,POR,Moses Brown,20.0,9.0,33.0,0.4,0.4,,0.4,0.38,0.41,0.8,0.0,87.0,76.0,,76.0,49.0,72.0,307.0,,-2.6,-4.3
2020,25,POR,Team,,,,0.47,0.52,0.38,0.54,0.81,0.57,0.24,0.36,102.0,99.0,107.0,102.0,104.0,102.0,93.0,93.0,97.9,115.9
2020,25,POR,League Average,,,,0.46,0.52,0.36,0.53,0.77,0.56,0.26,0.38,,,,,,,,,,
