PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
James Harden,30.0,68.0,2483.0,0.444,0.556,0.355,0.5429999999999999,0.865,0.626,0.528,0.557,96.0,106.0,99.0,103.0,112.0,111.0,203.0,145.0,41.7,227.5
Russell Westbrook,31.0,57.0,2049.0,0.47100000000000003,0.514,0.258,0.493,0.763,0.536,0.297,0.166,102.0,98.0,72.0,93.0,99.0,95.0,114.0,43.0,-91.9,-82.7
Ben McLemore,26.0,71.0,1619.0,0.444,0.6559999999999999,0.4,0.61,0.746,0.622,0.12300000000000001,0.8290000000000001,97.0,125.0,112.0,115.0,97.0,110.0,47.0,216.0,88.6,66.2
Danuel House,26.0,63.0,1913.0,0.42700000000000005,0.5489999999999999,0.363,0.546,0.8109999999999999,0.5720000000000001,0.16699999999999998,0.659,93.0,105.0,102.0,103.0,105.0,101.0,64.0,171.0,18.9,8.5
Austin Rivers,27.0,68.0,1594.0,0.42100000000000004,0.498,0.35600000000000004,0.517,0.703,0.542,0.222,0.539,92.0,95.0,99.0,98.0,91.0,96.0,85.0,140.0,-11.9,-25.0
Clint Capela,25.0,39.0,1279.0,0.629,0.629,,0.629,0.529,0.626,0.268,0.0,137.0,120.0,,119.0,68.0,111.0,103.0,,77.6,53.1
Eric Gordon,31.0,36.0,1016.0,0.369,0.469,0.317,0.473,0.7659999999999999,0.51,0.231,0.654,80.0,89.0,89.0,89.0,99.0,90.0,89.0,170.0,-51.7,-56.1
P.J. Tucker,34.0,72.0,2467.0,0.415,0.551,0.358,0.541,0.812,0.5589999999999999,0.113,0.7020000000000001,90.0,105.0,100.0,102.0,105.0,99.0,43.0,183.0,10.4,-5.0
Robert Covington,29.0,22.0,726.0,0.392,0.61,0.316,0.509,0.8,0.531,0.132,0.74,85.0,116.0,88.0,96.0,104.0,94.0,51.0,193.0,-9.1,-16.3
Jeff Green,33.0,18.0,407.0,0.564,0.8,0.354,0.6579999999999999,0.857,0.682,0.188,0.53,123.0,153.0,99.0,124.0,111.0,121.0,72.0,138.0,38.4,37.8
Chris Clemons,22.0,33.0,291.0,0.401,0.5710000000000001,0.34600000000000003,0.532,0.909,0.5479999999999999,0.077,0.753,87.0,109.0,97.0,101.0,118.0,97.0,30.0,196.0,0.8,-4.8
Isaiah Hartenstein,21.0,23.0,266.0,0.657,0.71,0.0,0.657,0.679,0.674,0.418,0.075,143.0,135.0,,124.0,88.0,119.0,161.0,19.0,17.1,17.4
Thabo Sefolosha,35.0,41.0,436.0,0.40700000000000003,0.595,0.278,0.489,0.375,0.48700000000000004,0.08800000000000001,0.593,88.0,114.0,78.0,92.0,49.0,86.0,34.0,154.0,-7.2,-14.8
Gary Clark,25.0,18.0,212.0,0.39,0.625,0.353,0.542,0.857,0.564,0.11900000000000001,0.8640000000000001,85.0,119.0,99.0,103.0,111.0,100.0,46.0,225.0,1.6,-0.1
DeMarre Carroll,33.0,9.0,155.0,0.43200000000000005,0.647,0.25,0.5,0.773,0.578,0.595,0.54,94.0,124.0,70.0,95.0,100.0,102.0,229.0,141.0,-2.1,1.3
Tyson Chandler,37.0,26.0,219.0,0.778,0.778,,0.778,0.462,0.7170000000000001,0.722,0.0,169.0,148.0,,147.0,60.0,127.0,278.0,,9.0,7.2
Bruno Caboclo,24.0,8.0,52.0,0.5,0.667,0.25,0.55,1.0,0.618,0.3,0.4,109.0,127.0,70.0,104.0,129.0,110.0,115.0,104.0,0.8,2.4
Michael Frazier,25.0,13.0,145.0,0.24100000000000002,0.5,0.174,0.31,0.643,0.384,0.483,0.7929999999999999,52.0,95.0,49.0,59.0,83.0,68.0,186.0,206.0,-12.7,-12.7
Ryan Anderson,31.0,2.0,14.0,0.28600000000000003,0.5,0.2,0.35700000000000004,,0.35700000000000004,0.0,0.7140000000000001,62.0,95.0,56.0,68.0,,63.0,,186.0,-2.4,-2.9
Luc Mbah a Moute,33.0,3.0,25.0,0.4,0.667,0.0,0.4,0.5,0.425,0.4,0.4,87.0,127.0,,76.0,65.0,75.0,154.0,104.0,-1.3,-1.6
William Howard,26.0,2.0,13.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,,,,,,,260.0,-4.2,-4.5
Team,,,,0.451,0.5489999999999999,0.348,0.536,0.789,0.5770000000000001,0.29600000000000004,0.488,98.0,105.0,97.0,101.0,102.0,102.0,114.0,127.0,80.9,169.7
League Average,,,,0.46,0.524,0.358,0.529,0.773,0.565,0.26,0.384,,,,,,,,,,
